upc,Department,Retail,GM %,Deal,Deal Unit Cost,Unit Cost
858764003634,Spirits,60.13,6013,360,,
858764003597,Spirits,51.13,5113,306,,
858764003603,Spirits,60.13,6013,360,,
858764003658,Spirits,30.07,3007,360,,
858764003016,Spirits,42.13,4213,252,,
858764003047,Spirits,57.88,5788,346.5,,
854570002397,Spirits,33.88,3322,202.5,,
854570002304,Spirits,28.62,2796,170.95,,
89016008194,Spirits,16.69,1669,99,,0.05
89016008941,Spirits,9.65,965,114.69,,0.04
89016009146,Spirits,10.17,1017,120.85,,0.04
685701001152,Spirits,10.17,1017,120.85,,0.04
89016011125,Spirits,10.17,1017,120.85,,0.04
89016009641,Spirits,10.17,1017,120.85,,0.04
89016008217,Spirits,10.54,1054,125.5,,
89016008491,Spirits,14.18,1418,92.5,,0.1
89016008224,Spirits,9.65,965,114.69,,0.04
80432316672,Spirits,18.19,1819,108,,
83664870202,Spirits,31.69,3169,189,,
864681000137,Spirits,14.94,1494,88.5,,0.04
864681000106,Spirits,14.94,1494,88.5,,0.04
88544018910,Spirits,16.19,1619,96,,
88544018842,Spirits,1.38,138,65,,
88544000021,Spirits,0.69,69,81.2,,
88544014318,Spirits,9.97,997,118.49,,
88544018941,Spirits,14.12,1412,168.3,,
88544019139,Spirits,6.98,698,166.31,,0.09
88544019160,Spirits,2.77,277,131.8,,0.11
88544019054,Spirits,9.97,997,118.49,,
88544000014,Spirits,0.69,69,81.2,,
88544018019,Spirits,19.94,1994,118.5,,0.12
88544018040,Spirits,19.3,1930,230.45,,
88544018156,Spirits,12.97,1297,154.5,,
88544018255,Spirits,6.98,698,166.3,,0.09
88544018262,Spirits,3.48,348,166.1,,0.09
88004026691,Spirits,1.38,138,65,,
88004026639,Spirits,17.7,1770,105.03,,
88004026707,Spirits,0.69,69,81.2,,
88004026677,Spirits,7.19,719,171.3,,
632070100122,Spirits,22.67,2267,135,,
855916004006,Spirits,22.0,2200,131,,
855916004273,Spirits,40.0,4000,239,,
855916004013,Spirits,25.0,2500,149,,
855916004419,Spirits,30.0,3000,179,,
855916004082,Spirits,30.0,3000,179,,
855916004099,Spirits,30.0,3000,179,,
855916004020,Spirits,19.0,1900,113,,
850018886048,Spirits,22.06,2206,131.25,,
850018886024,Spirits,22.06,2206,131.25,,
850018886376,Spirits,22.06,2206,131.25,,
859579004434,Spirits,4.5,450,53,,
859579004038,Spirits,4.5,450,53,,
859579004557,Spirits,4.5,450,53,,
859579004014,Spirits,4.5,450,53,,
859579004199,Spirits,4.5,450,53,,
859579004052,Spirits,4.5,450,53,,
859579004076,Spirits,4.5,450,53,,
859579004458,Spirits,4.5,450,53,,
859579004090,Spirits,4.5,450,53,,
859579004205,Spirits,4.5,450,53,,
859579004441,Spirits,4.5,450,53,,
859579004106,Spirits,4.5,450,53,,
859579004113,Spirits,4.5,450,53,,
610854005870,Spirits,78.75,7875,470,,
610854107000,Spirits,62.67,6267,375,,
610854547004,Spirits,79.33,7933,475,,
610854005887,Spirits,97.67,9767,585,,
610854157005,Spirits,99.33,9933,595,,
610854187002,Spirits,158.5,15850,950,,
850056545044,Spirits,7.1,710,40.98,,0.1
850056545051,Spirits,7.1,710,40.98,,0.1
855886001203,Spirits,27.92,2792,166,,
855886001104,Spirits,27.92,2792,166,,
853798008013,Spirits,26.58,2658,157.98,,
853798008020,Spirits,22.75,2275,135,,
88352107264,Spirits,11.6,1160,138,,
88352109992,Spirits,16.13,1613,95.96,,
9024153090863,Spirits,21.75,2175,260,,
27724207508,Spirits,25.69,2569,153,,0.02
27724227506,Spirits,24.94,2494,148.5,,0.02
80480007379,Spirits,19.55,1955,116.5,,
80480006662,Spirits,12.23,1223,146,,
80480004712,Spirits,2.52,252,120,,
87236992002,Spirits,9.83,983,116.88,,
89552920226,Spirits,14.5,1450,173,,
27724607506,Spirits,46.44,4644,277.5,,0.01
27724027502,Spirits,22.19,2219,132,,0.02
27724037501,Spirits,21.19,2119,126,,0.02
27724197502,Spirits,24.19,2419,144,,
277247177504,Spirits,26.11,2611,155.5,,0.02
27724017503,Spirits,21.19,2119,126,,0.02
87236992057,Spirits,9.83,983,116.88,,
24409069802,Spirits,10.9,1090,9.9,,
810879021361,Spirits,17.33,1733,103,,
810879021378,Spirits,8.42,842,100,,
810879021385,Spirits,0.72,72,85,,
87872630016,Spirits,22.83,2283,136,,
87872630009,Spirits,22.83,2283,136,,
87872630023,Spirits,22.83,2283,136,,
860003208335,Spirits,17.0,1700,204,,
851447002238,Spirits,17.83,1783,213.19,,
851447002139,Spirits,14.83,1483,177.19,,
860008437730,Spirits,11.5,1150,45,,
84279973715,Spirits,10.93,1093,64.5,,
8227702,Spirits,9.1,910,108,,
780999003618,Spirits,7.19,719,42,,
86024004385,Spirits,9.91,991,117.95,,
811751020595,Spirits,80.37,8037,240,,
83664871964,Spirits,14.44,1444,197.91,,0.03
83664870660,Spirits,30.18,3018,180,,
83664871810,Spirits,14.44,1444,197.91,,0.03
811751020489,Spirits,14.44,1444,197.91,,0.03
83664871742,Spirits,21.71,2171,145.8,,0.16
83664871766,Spirits,13.21,1321,179.91,,0.03
811751023695,Spirits,14.44,1444,197.91,,0.03
811751020991,Spirits,1.88,188,224.1,,
818844021163,Spirits,24.93,2493,198,,0.02
811538013574,Spirits,32.43,3243,243,,0.01
811538017336,Spirits,45.93,4593,324,,0.01
88320330007,Spirits,25.0,2500,299,,
855372008037,Spirits,33.94,3394,202.5,,
855372008034,Spirits,35.25,3525,210,,
855372008133,Spirits,26.92,2692,160.02,,
855372008136,Spirits,26.44,2644,157.5,,
855372008006,Spirits,43.69,4369,261,,
811559020360,Spirits,14.51,1451,86.25,,
811559022326,Spirits,14.51,1451,86.25,,
811559021664,Spirits,14.51,1451,86.25,,
811559028762,Spirits,14.51,1451,86.25,,
811559020070,Spirits,14.51,1451,86.25,,
811559028946,Spirits,14.51,1451,86.25,,
811559020063,Spirits,14.51,1451,86.25,,
811559026454,Spirits,14.51,1451,86.25,,
811559027338,Spirits,14.51,1451,86.25,,
811559026072,Spirits,14.51,1451,86.25,,
811559027345,Spirits,14.51,1451,86.25,,
811559020087,Spirits,14.51,1451,86.25,,
811559021169,Spirits,14.51,1451,86.25,,
811559020513,Spirits,14.51,1451,86.25,,
811559020025,Spirits,14.51,1451,86.25,,
811559027321,Spirits,14.51,1451,86.25,,
50200003486,Spirits,13.33,1332,46.65,,0.09
50200003295,Spirits,6.95,695,48.75,,0.09
50200003578,Spirits,6.95,695,48.75,,0.09
50200006050,Spirits,13.33,1332,46.65,,0.09
80686014096,Spirits,15.27,1327,45,,
80686014423,Spirits,3.81,331,44.9,,
80686014430,Spirits,3.81,331,44.9,,
80686010357,Spirits,15.23,1323,44.9,,
80686009269,Spirits,13.27,1327,45,,
80686012702,Spirits,15.27,1327,45,,
80686009115,Spirits,6.63,663,45,,
80686011651,Spirits,3.31,331,44.9,,
80686009290,Spirits,6.63,663,45,,
80686009283,Spirits,6.63,663,45,,
80686009092,Spirits,6.63,663,45,,
80686957386,Spirits,52.63,5263,315,,
80686958024,Spirits,18.61,1861,135,,0.04
80686958031,Spirits,18.61,1861,135,,0.04
80686957010,Spirits,24.61,2461,171.02,,0.04
617768261378,Spirits,4.53,453,26.39,,
617768271377,Spirits,4.53,453,26.39,,
617768281352,Spirits,4.53,453,26.39,,
88004071905,Spirits,9.81,981,116.93,,
88004072179,Spirits,14.76,1063,87.74,,
88004072223,Spirits,1.91,191,116.93,,0.03
88004071851,Spirits,14.76,1063,87.74,,
88004072025,Spirits,9.81,981,116.93,,
88004072230,Spirits,1.91,191,116.93,,0.03
617768201053,Spirits,0.58,58,80,,0.07
617768201107,Spirits,9.81,981,116.93,,
617768201176,Spirits,14.76,1063,87.74,,
617768201756,Spirits,6.94,694,99,,0.04
617768291054,Spirits,0.58,58,80,,0.07
617768291108,Spirits,9.81,981,116.93,,
617768291177,Spirits,14.76,1063,87.74,,
88004071240,Spirits,14.76,1063,87.74,,
617768125106,Spirits,9.81,981,116.93,,
617768125755,Spirits,6.94,694,99,,0.04
88004072094,Spirits,1.91,191,116.93,,0.03
88004071110,Spirits,9.81,981,116.93,,
88004071134,Spirits,14.76,1063,87.74,,
88004071950,Spirits,1.91,191,116.93,,0.03
617768161371,Spirits,3.24,324,96.35,,0.04
617768161753,Spirits,6.94,694,99,,0.04
617768151105,Spirits,9.81,981,116.93,,
617768151174,Spirits,14.76,1063,87.74,,
617768151754,Spirits,6.94,694,99,,0.04
88004071967,Spirits,9.81,981,116.93,,
617768171172,Spirits,14.76,1063,87.74,,
617768171202,Spirits,0.7,70,40.02,,0.05
88004071745,Spirits,1.91,191,116.93,,0.03
617768241103,Spirits,9.81,981,116.93,,
617768251102,Spirits,9.81,981,116.93,,
617768251751,Spirits,6.94,694,99,,0.04
617768231104,Spirits,9.81,981,116.93,,
617768231753,Spirits,6.94,694,99,,0.04
88004071257,Spirits,9.81,981,116.93,,
88004071813,Spirits,14.76,1063,87.74,,
617768124109,Spirits,9.81,981,116.93,,
617768124758,Spirits,6.94,694,99,,0.04
88004072155,Spirits,1.91,191,116.93,,0.03
88004071806,Spirits,9.81,981,116.93,,
88004072063,Spirits,14.76,1063,87.74,,
88004072131,Spirits,1.91,191,116.93,,0.03
617768141373,Spirits,3.24,324,96.35,,0.04
617768141106,Spirits,9.81,981,116.93,,
617768141175,Spirits,14.76,1063,87.74,,
617768141755,Spirits,6.94,694,99,,0.04
88004071929,Spirits,14.76,1063,87.74,,
88004072193,Spirits,9.81,981,116.93,,
88004072087,Spirits,1.91,191,116.93,,0.03
88004071370,Spirits,14.76,1063,87.74,,
88004071387,Spirits,9.81,981,116.93,,
617768111109,Spirits,9.81,981,116.93,,
617768111178,Spirits,14.76,1063,87.74,,
617768111758,Spirits,6.94,694,99,,0.04
617768112007,Spirits,1.18,118,80,,0.05
88004071738,Spirits,0.83,83,65,,0.06
617768113752,Spirits,3.24,324,96.35,,0.04
617768121757,Spirits,6.94,694,99,,0.04
617768111055,Spirits,0.58,58,80,,0.07
88004080976,Spirits,10.84,1084,40.5,,0.21
88004000066,Spirits,1.4,140,66.13,,0.15
88004000073,Spirits,2.46,246,57.94,,0.16
88004010126,Spirits,8.98,898,52.71,,
88004010133,Spirits,6.1,610,72,,
88004010188,Spirits,0.69,69,81.2,,
88004011543,Spirits,4.6,460,54,,
88004010331,Spirits,7.37,737,87.24,,0.11
11210000018,Spirits,1.96,196,22.56,,
633148599305,Spirits,4.97,497,58.59,,
736040003366,Spirits,75.5,7550,453,,
88110170059,Spirits,57.48,5748,688.8,,
88076164710,Spirits,135.18,13518,810,,
88076171657,Spirits,63.83,6383,382,,
88076179028,Spirits,31.0,3100,185,,
88076184954,Spirits,67.68,6768,405,,
88110110604,Spirits,10.92,1092,261,,
88110110109,Spirits,5.96,596,285,,
8950000,Spirits,0.99,99,118,,
88110110406,Spirits,19.33,1933,231,,0.01
88110110307,Spirits,17.44,1744,208.25,,0.02
88110110505,Spirits,27.32,2732,162.95,,0.02
88076184794,Spirits,9.56,956,56.25,,
88076188624,Spirits,9.09,909,107.95,,
88076188631,Spirits,17.4,1740,207.69,,
88076163386,Spirits,47.43,4743,283.5,,
88110158606,Spirits,21.34,2134,255,,
88076168657,Spirits,19.76,1976,236,,
88076168640,Spirits,16.09,1609,192,,
88076168664,Spirits,26.6,2660,158.5,,
88076183834,Spirits,19.68,1968,117,,
88076184855,Spirits,9.56,956,56.25,,
894993002321,Spirits,33.94,3394,202.5,,
894993002185,Spirits,33.94,3394,202.5,,
701192020049,Spirits,42.12,4212,504,,
701192030154,Spirits,46.12,4612,552,,
701192030041,Spirits,31.12,3112,372,,
701192010043,Spirits,35.12,3512,420,,
852262006388,Spirits,30.18,3018,180,,
852262006296,Spirits,20.43,2043,121.5,,
852262006456,Spirits,30.18,3018,180,,
852262006081,Spirits,20.43,2043,121.5,,
852262006029,Spirits,23.68,2368,141,,
852262006142,Spirits,20.43,2043,121.5,,
852262006272,Spirits,20.43,2043,121.5,,
852262006340,Spirits,22.68,2268,135,,
850019260588,Spirits,11.43,1143,67.5,,
852262006845,Spirits,21.18,2118,126,,
400000003382,Spirits,37.18,3718,222,,
850019260311,Spirits,3.68,368,87.27,,
850019260250,Spirits,21.02,2102,125,,
850019260274,Spirits,3.68,368,87.27,,
852262006364,Spirits,22.68,2268,135,,
852262006531,Spirits,20.43,2043,121.5,,
852262006418,Spirits,18.18,1818,108,,
852262006005,Spirits,20.43,2043,121.5,,
852262006128,Spirits,20.43,2043,121.5,,
852262006548,Spirits,10.59,1059,126,,
850019260861,Spirits,37.18,3718,222,,
852262006326,Spirits,15.93,1593,94.5,,
850019260625,Spirits,11.43,1143,67.5,,
852262006432,Spirits,20.43,2043,121.5,,
850019260052,Spirits,3.68,368,87.27,,
850019260069,Spirits,27.93,2793,166.5,,
850019260045,Spirits,3.68,368,87.27,,
852262006890,Spirits,27.93,2793,166.5,,
852262006104,Spirits,18.77,1877,111.5,,
850019260373,Spirits,37.18,3718,222,,
852262006944,Spirits,21.18,2118,126,,
852262006289,Spirits,22.68,2268,135,,
850019260489,Spirits,22.68,2268,135,,
852262006739,Spirits,26.43,2643,157.5,,
850019260472,Spirits,13.68,1368,81,,
850019260953,Spirits,17.06,1706,121.5,,0.07
852262006067,Spirits,20.43,2043,121.5,,
852262006593,Spirits,37.18,3718,222,,
810852034166,Spirits,44.5,4450,264,,
810852034272,Spirits,72.6,7260,360,,
810852034067,Spirits,47.5,4750,282,,
810852034289,Spirits,60.6,6060,300,,
810852034159,Spirits,47.5,4750,282,,
720815280137,Spirits,28.13,2813,167.97,,
720815280236,Spirits,39.89,3989,238.52,,
720815280038,Spirits,22.63,2263,134.97,,
720815922044,Spirits,30.19,3019,180,,
720815922006,Spirits,30.19,3019,180,,
720815920101,Spirits,31.67,3167,189,,
720815920231,Spirits,27.94,2794,166.5,,0.02
720815920149,Spirits,26.69,2669,159,,0.02
87229200244,Spirits,14.76,1476,176,,
94922423061,Spirits,14.76,1476,176,,
94922423085,Spirits,15.09,1509,180,,
80660203034,Spirits,7.71,772,91.78,,
80660203010,Spirits,13.67,1368,81.25,,
51497029661,Spirits,34.0,3400,204,,
736040545408,Spirits,34.3,3430,205,,
860004628767,Spirits,45.13,4513,270,,
898627001308,Spirits,36.88,3688,220.46,,
860004628774,Spirits,50.13,5013,300,,
85592121067,Spirits,9.51,951,113.3,,
85592121029,Spirits,33.88,3388,202.5,,
85592120985,Spirits,8.13,813,48,,
85592121036,Spirits,16.34,1634,195,,
85592121043,Spirits,19.57,1957,234,,
850015640094,Spirits,37.63,3597,225,,
850015640124,Spirits,31.63,2997,189,,
850015640025,Spirits,23.38,2172,139.5,,
850015640049,Spirits,27.13,2547,162,,
850015640087,Spirits,47.38,4572,283.5,,
850015640032,Spirits,26.38,2472,157.5,,
850015640056,Spirits,30.05,2838,179.5,,
850015640100,Spirits,51.13,4947,306,,
697478461046,Spirits,14.92,1492,88.5,,
87647111672,Spirits,60.52,6052,362,,
87647111689,Spirits,103.76,10376,621.45,,
87647111818,Spirits,300.18,30018,1800,,
87647112143,Spirits,139.78,13978,837.59,,
87647111702,Spirits,262.68,26268,1575,,
87647113409,Spirits,75.52,7552,452,,
87647114123,Spirits,67.68,6768,405,,
813497003047,Spirits,28.14,2814,168.04,,
812066021314,Spirits,18.84,1884,224.9,,
5060568325408,Spirits,75.25,7525,450,,
5060568320144,Spirits,54.25,5425,324,,
86785581057,Spirits,15.07,1507,180,,
4607160292311,Spirits,31.17,3117,186,,
71943117131,Spirits,3.69,369,21.15,,
815755020308,Spirits,17.05,1705,101.2,,
815755020292,Spirits,17.05,1705,101.2,,
88004000035,Spirits,120.27,12027,360,,
819588011786,Spirits,36.42,3642,216,,
811538012485,Spirits,12.93,1293,76.5,,
811538015486,Spirits,12.93,1293,76.5,,
811538015554,Spirits,12.93,1293,76.5,,
89708530262,Spirits,12.93,1293,76.5,,
811538015042,Spirits,12.93,1293,76.5,,
89708533263,Spirits,12.93,1293,76.5,,
89708523264,Spirits,12.93,1293,76.5,,
811538017541,Spirits,12.93,1293,76.5,,
811538015202,Spirits,12.93,1293,76.5,,
811538015219,Spirits,16.1,1610,95.5,,
50037597172,Spirits,19.25,1925,230,,
856599007131,Spirits,21.8,2180,130,,
609788231097,Spirits,22.63,2263,135,,
86867881723,Spirits,6.2,620,5.2,,
811538014854,Spirits,26.5,2650,225.55,,0.05
811538018395,Spirits,17.71,1771,279,,0.04
811538011877,Spirits,17.71,1771,279,,0.04
811538011884,Spirits,33.49,3349,267.5,,0.04
850003799193,Spirits,2.55,255,84,,0.25
850003799865,Spirits,2.55,255,84,,0.25
850003799445,Spirits,2.55,255,84,,0.25
850003799711,Spirits,2.55,255,84,,0.25
850003799179,Spirits,2.55,255,84,,0.25
85000379902,Spirits,2.55,255,84,,0.25
85000379900,Spirits,2.55,255,84,,0.25
857359008009,Spirits,1.35,135,80,,
890355001131,Spirits,15.18,1518,90,,
857359008047,Spirits,1.35,135,80,,
890355001155,Spirits,15.18,1518,90,,
857359008061,Spirits,1.35,135,80,,
890355001162,Spirits,15.18,1518,90,,
857359008023,Spirits,1.35,135,80,,
857359008030,Spirits,15.18,1518,90,,
619947000013,Spirits,20.33,2033,243,,
619947000020,Spirits,13.58,1358,162,,
619947000037,Spirits,27.57,2757,171,,0.14
619947000051,Spirits,10.17,1017,121,,
619947000518,Spirits,2.38,238,113,,
619947000044,Spirits,5.22,522,124.23,,
619947000068,Spirits,1.64,164,97,,
619947000457,Spirits,6.54,654,97,,
850332003398,Spirits,14.39,1439,84.86,,
850332003534,Spirits,0.69,69,48.24,,
84279994147,Spirits,57.68,5768,345,,
88893161008,Spirits,29.33,2933,174.9,,
874756000115,Spirits,30.17,3017,180,,
852546003133,Spirits,14.08,1408,168,,
197644697847,Spirits,0.68,68,40,,
852546003096,Spirits,15.17,1517,90,,
762317030704,Spirits,109.0,10900,108,,
762317030988,Spirits,109.0,10900,108,,
88586006517,Spirits,24.33,2433,145,,
84279976600,Spirits,15.53,1553,92.1,,
84279980539,Spirits,15.53,1553,92.1,,
84279971124,Spirits,15.53,1553,92.1,,
84279970936,Spirits,18.97,1897,112.75,,
84279013275,Spirits,10.09,1009,120,,
84279013282,Spirits,15.55,1555,92.2,,
84279013497,Spirits,10.09,1009,120,,
84279971247,Spirits,15.55,1555,92.2,,
84279349800,Spirits,11.59,1159,138,,
5543410292014,Spirits,0.04,4,0.59,,
88004060060,Spirits,26.35,2635,315,,
859122005116,Spirits,26.83,2683,160,,
859122005246,Spirits,11.91,1191,70.45,,
859122005123,Spirits,26.83,2683,160,,
854125003046,Spirits,11.76,1176,140,,
737625008189,Spirits,27.52,2752,164,,
854125003091,Spirits,5.96,596,70.4,,
854125003299,Spirits,5.96,596,70.4,,
854125003039,Spirits,5.96,596,70.4,,
854125003220,Spirits,5.96,596,70.4,,
80686836025,Spirits,30.81,3081,184.04999999999998,,
80686836018,Spirits,27.4,2740,163.6,,
80686836032,Spirits,29.78,2978,177.85999999999999,,
83120957041,Spirits,8.52,852,50.339999999999996,,
83120957058,Spirits,6.07,607,72,,
83120957072,Spirits,5.4,540,63.96,,
83120957249,Spirits,8.52,852,50.339999999999996,,
83120957256,Spirits,6.07,607,72,,
83120957270,Spirits,5.4,540,63.96,,
80686896159,Spirits,13.0,1300,155.17,,
80686896180,Spirits,16.18,1618,96.26,,
80686896081,Spirits,6.77,677,161.75,,
80686896074,Spirits,0.75,75,89.15,,
80686896029,Spirits,6.77,677,161.75,,
80686896012,Spirits,0.75,75,89.15,,
80686896166,Spirits,16.18,1618,96.26,,
80686896142,Spirits,13.0,1300,155.17,,
80686896173,Spirits,16.18,1618,96.26,,
80686896050,Spirits,6.77,677,161.75,,
80686896043,Spirits,0.75,75,89.15,,
810735015343,Spirits,7.17,717,42,,
83300044790,Spirits,8.05,805,191.95,,
88004025984,Spirits,16.57,1658,197.75,,
83300044776,Spirits,17.31,1731,206.95,,
83664873852,Spirits,22.73,2273,135.25,,
83664872510,Spirits,39.94,3994,238.5,,
83664101078,Spirits,18.2,1820,108.05,,
721059487504,Spirits,17.58,1758,210,,
83664872459,Spirits,1.5,150,179,,
836648737226,Spirits,11.39,1139,135.5,,
83664872480,Spirits,21.19,2119,126,,
83664872497,Spirits,33.94,3394,202.5,,
23604231014,Spirits,1.64,164,38.39,,
23604231076,Spirits,1.64,164,38.39,,
23604467055,Spirits,3.18,318,37.13,,
23604467062,Spirits,3.18,318,37.13,,
86867051621,Spirits,6.2,620,5.2,,
766427003467,Spirits,3.96,396,70.1,,
766427005379,Spirits,3.96,396,70.1,,
766427005478,Spirits,12.93,1293,76.4,,0.06
766427005355,Spirits,14.43,1443,85.4,,
766427005416,Spirits,3.96,396,70.1,,
766427004815,Spirits,3.96,396,70.1,,
766427005331,Spirits,3.96,396,70.1,,
766427003443,Spirits,3.96,396,70.1,,
766427005294,Spirits,3.96,396,70.1,,
766427005430,Spirits,3.96,396,70.1,,
766427003702,Spirits,12.93,1293,76.4,,
766427005393,Spirits,3.96,396,70.1,,
80686036012,Spirits,0.68,68,80.4,,
80686036043,Spirits,14.53,1453,173.61,,
850003574042,Spirits,6.87,687,46.16,,0.28
850003574172,Spirits,12.53,1253,41.98,,0.28
850003574202,Spirits,6.87,687,46.16,,0.28
850003574196,Spirits,6.87,687,46.16,,0.28
850003574288,Spirits,6.87,687,46.16,,0.28
850003574103,Spirits,6.87,687,46.16,,0.28
850003574028,Spirits,6.87,687,46.16,,0.28
850003574066,Spirits,6.87,687,46.16,,0.28
850003574110,Spirits,6.87,687,46.16,,0.28
850003574233,Spirits,12.53,1253,41.98,,0.28
850003574264,Spirits,6.87,687,46.16,,0.28
681827905060,Spirits,3.58,358,42,,
858379003005,Spirits,24.8,2413,148,,
858379003029,Spirits,32.38,3172,193.5,,
84279202228,Spirits,16.69,1669,99.04,,
84104101610,Spirits,17.17,1717,101.5,,
94282183032,Spirits,4.17,417,24,,
40232555442,Spirits,45.19,4519,270,,0.01
40232379123,Spirits,37.69,3769,225,,0.01
856442005314,Spirits,28.17,2817,168,,0.03
856442005024,Spirits,28.17,2817,168,,0.03
856442005017,Spirits,28.17,2817,168,,0.03
810034600271,Spirits,28.17,2817,168,,0.03
788754014206,Spirits,3.78,378,150,,
87116013803,Spirits,10.93,1093,64.5,,
87116008977,Spirits,9.32,932,110.7,,
987116008991,Spirits,0.87,87,103.2,,
84256002094,Spirits,5.5,550,4.5,,
84256000182,Spirits,11.0,1100,10,,
724803001056,Spirits,13.75,1375,164,,
80660214832,Spirits,10.56,1056,125.95,,
80660214856,Spirits,8.31,831,98.95,,
32085229724,Spirits,6.2,620,5.2,,
853054006227,Spirits,24.93,2493,148.5,,
862367000020,Spirits,22.68,2268,135,,
862367000006,Spirits,22.68,2268,135,,
862367000013,Spirits,22.68,2268,135,,
853054006203,Spirits,12.68,1268,75,,
853054006272,Spirits,12.68,1268,75,,
853054006234,Spirits,24.93,2493,148.5,,
853054006104,Spirits,32.85,3285,196,,
862367000044,Spirits,22.68,2268,135,,
