REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,EO $,EO Cases,EO Period,EO Notes,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail,Club,GM%,Competitor Pricing,Distributor (1)
moving to breakthru,,Paustis Wine Company,San Antonio Winery,15697,087872633956,Stella Rosa Tropical Mango,Wine,750 ml,12,"5 on 50 (All Types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",All,120,104,104,104,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",95.54545454545455,7.962121212121212,95.54545454545455,7.962121212121212,14.99,,0.4688378110659632,14.990000000000004
moving to breakthru, ,Paustis Wine Company,San Antonio Winery,15697,087872633956,Stella Rosa Tropical Mango,Wine,750 ml,12,"5 on 50, 16 on 100, 40 on 200 (all types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",March|May|July,120,100,104,100,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",91.9090909090909,7.659090909090909,91.9090909090909,7.659090909090909,14.99,12.960000000000006,0.40902076318743014,14.990000000000004
moving to breakthru, ,Paustis Wine Company,San Antonio Winery,1684,087872683173,Stella Rosa Tropical Mango,Wine,2pk 250ml,12,"5 on 50, 16 on 100, 40 on 200 (all types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",March|May|July,64,53.5,53.5,90.91,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",45.409,3.7840833333333332,45.409,3.7840833333333332,7.99,6.959999999999997,0.4563098659003829,8.989999999999998
moving to breakthru,,Paustis Wine Company,San Antonio Winery,1684,087872683173,Stella Rosa Tropical Mango,Wine,2pk 250ml,12,"5 on 50 (All Types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",All,64,53.5,53.5,90.91,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",45.409,3.7840833333333332,45.409,3.7840833333333332,7.99,,0.5263975803087193,8.989999999999998
moving to breakthru,,Paustis Wine Company,San Antonio Winery,1920,087872684033,Stella Rosa Tropical Splash Variety 250ml 8pk,Wine,8pk 250ml,6,"5 on 50, 16 on 100, 40 on 200 (all types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",March|May|July,88,60,60,90.91,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",51.909,8.6515,51.909,8.6515,21.99,17.960000000000004,0.5182906458797328,21.990000000000006
moving to breakthru,,Paustis Wine Company,San Antonio Winery,1920,087872684033,Stella Rosa Tropical Splash Variety 250ml 8pk,Wine,8pk 250ml,6,"5 on 50 (All Types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",All,88,60,60,90.91,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",51.909,8.6515,51.909,8.6515,21.99,,0.6065711687130514,21.990000000000006
moving to breakthru,,Paustis Wine Company,San Antonio Winery,1567,087872638425,Stella Rosa Watermelon,Wine,750 ml,12,"5 on 50 (All Types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",All,120,104,104,104,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",95.54545454545455,7.962121212121212,95.54545454545455,7.962121212121212,14.99,,0.4688378110659632,14.990000000000004
moving to breakthru, ,Paustis Wine Company,San Antonio Winery,1567,087872638425,Stella Rosa Watermelon,Wine,750 ml,12,"5 on 50, 16 on 100, 40 on 200 (all types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",March|May|July,120,100,104,100,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",91.9090909090909,7.659090909090909,91.9090909090909,7.659090909090909,14.99,12.960000000000006,0.40902076318743014,14.990000000000004
moving to breakthru, ,Paustis Wine Company,San Antonio Winery,1686,087872683197,Stella Rosa Watermelon,Wine,2pk 250ml,12,"5 on 50, 16 on 100, 40 on 200 (all types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",March|May|July,64,53.5,53.5,90.91,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",45.409,3.7840833333333332,45.409,3.7840833333333332,7.99,6.959999999999997,0.4563098659003829,8.989999999999998
moving to breakthru,,Paustis Wine Company,San Antonio Winery,1686,087872683197,Stella Rosa Watermelon,Wine,2pk 250ml,12,"5 on 50 (All Types) Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",All,64,53.5,53.5,90.91,50,5,1,,,,"Free Goods - Stella Rosa traditional tier (Black, Red, Moscato, etc.)",45.409,3.7840833333333332,45.409,3.7840833333333332,7.99,,0.5263975803087193,8.989999999999998
disco, ,Paustis Wine Company,"Steele Wines, Inc",12335,763312479314,Steele Carneros Pinot Noir,Wine,750 ml,12,,All,167,144,144,,,,1,,,,,145,12.083333333333334,145,12.083333333333334,20.99,,0.4243290455772589,
disco, ,Paustis Wine Company,"Steele Wines, Inc",12272,763312479307,Steele Chard Steele Cuvee,Wine,750 ml,12,,All,167,144,144,,,,1,,,,,145,12.083333333333334,145,12.083333333333334,20.99,,0.4243290455772589,
disco, ,Paustis Wine Company,"Steele Wines, Inc",12691,763312479321,Steele Old Vine Pacini Zinfandel,Wine,750 ml,12,,All,167,144,144,,,,1,,,,,145,12.083333333333334,145,12.083333333333334,20.99,,0.4243290455772589,
disco, ,Paustis Wine Company,"Steele Wines, Inc",11587,763312479949,Steele Writer's Block,Wine,750 ml,12,,All,140,127,127,,,,1,,,,,128,10.666666666666666,128,10.666666666666666,17.99,,0.4070780062997962,
disco, ,Small Lot,Old Bridge Cellars,AUDARENBMAGPIESHZ17,767749002299,d'Arenberg Laughing Magpie Shiraz-Viognier,Wine,750 ml,6,Everyday Low Price,All,120,104,104,,,,1.5,,,,,105.5,17.583333333333332,105.5,17.583333333333332,29.99,27.959999999999994,0.3711254172627562,29.990000000000006
disco, ,Small Lot,Orchard Lane,NZOLROSE21,9421003659728,Orchard Lane Rose,Wine,750 ml,12,TTL Brand Deal,All,144,102,136,,,,1.5,,,,,103.5,8.625,103.5,8.625,17.99,0,0,17.990000000000002
disco, ,Small Lot,Small Lot Imports,ITLTALMODA21,181856000335,Talamonti Moda,Wine,750 ml,12,TTL Brand Deal,All,120,104,104,,,,1.5,,,,,105.5,8.791666666666666,105.5,8.791666666666666,14.99,,0.4134978874805426,14.990000000000004
disco,,Winebow (Grape Beginnings),Graham Beck,30094849,699446000059,Graham Beck Brut NV,Wine,750 ml,12,,All,216,198,,,,,0,0,,,,198,16.5,198,16.5,26.99,,0.38866246758058537,23.25666666666667
disco,,Winebow (Grape Beginnings),Graham Beck,30094851,699446000318,Graham Beck Brut Rose,Wine,750 ml,12,,All,216,198,,,,,0,0,,,,198,16.5,198,16.5,26.99,24.96,0.3389423076923077,26.990000000000006
moving distributors, ,Wine Merchants,Freixenent USA,30726,033293003007,Freixenet Brut,Wine,750 ml,12,Closeout - 1 free case of Cordon Negro Brut on 10,All,136,90.67, ,90.67,10,1,1.1,, , , ,83.52727272727273,6.960606060606061,83.52727272727273,6.960606060606061,16.99,12.960000000000006,0.46291619902731035,16.990000000000002
moving distributors, ,Wine Merchants,Freixenent USA,69831,033293003113,Freixenet Cordon Negro brut,Wine,187 ml,24,Closeout - 1 free case of Cordon Negro Brut on 10,All,88,53.33, ,83.52727272727273,10,1,1.1,, , , ,46.07727272727273,1.9198863636363637,46.07727272727273,1.9198863636363637,5.99,,0.6794847473061163,5.989999999999999
moving distributors, ,Wine Merchants,Freixenent USA,60251,033293003809,Freixenet Extra Dry,Wine,750 ml,12,Closeout - 1 free case of Cordon Negro Brut on 10,All,136,90.67, ,83.52727272727273,10,1,1.1,, , , ,83.41727272727272,6.951439393939393,83.41727272727272,6.951439393939393,16.99,12.960000000000006,0.46362350355405946,16.990000000000002
moving distributors, ,Wine Merchants,Freixenent USA,1741308,816253012192,Freixenet Sparkling Rose 187ml,Wine,187ml,24,Closeout - 1 free case of Cordon Negro Brut on 10,All,96,64, ,83.52727272727273,10,1,1.1,, , , ,56.74727272727273,2.364469696969697,56.74727272727273,2.364469696969697,5.99,,0.605263823544291,5.989999999999999
moving distributors, ,Wine Merchants,Freixenent USA,1572354,816253012505,Freixenet Still Pinot Grigio 750ml,Wine,750ml,12,Closeout - 1 free case of Cordon Negro Brut on 10,all,120,80, ,83.52727272727273,10,1,1.1,, , , ,72.74727272727272,6.062272727272727,72.74727272727272,6.062272727272727,14.99,,0.5955788707623265,15.990000000000004
moving distributors, ,Wine Merchants,Freixenent USA,1604302,816253012482,Freixenet Still Rose 750ml,Wine,750ml,12,Closeout - 1 free case of Cordon Negro Brut on 10,all,120,80, ,83.52727272727273,10,1,1.1,, , , ,72.74727272727272,6.062272727272727,72.74727272727272,6.062272727272727,14.99,,0.5955788707623265,15.990000000000004
moving distributors,Y,Wine Merchants,Freixenent USA,30718,033293005551,Freixnet Carta Nevada,Wine,750 ml,12,Closeout - 1 free case of Cordon Negro Brut on 10,All,112,90.67, ,83.52727272727273,10,1,1.1,, , ,,83.41727272727272,6.951439393939393,83.41727272727272,6.951439393939393,13.99,,0.5031136959299933,
moving distributors,Y,Wine Merchants,Freixenent USA,54650,033293118008,Gloria Ferrer Blanc De Noir,Wine,750 ml,12,,all,216,216,,,,,1.1,,,,,217.1,18.091666666666665,217.1,18.091666666666665,26.99,,0.3296900086451772,
moving distributors,Y,Wine Merchants,Freixenent USA,62174,033293116004,Gloria Ferrer Pinot Noir,Wine,750 ml,12,,all,216,216,,,,,1.1,,,,,217.1,18.091666666666665,217.1,18.091666666666665,26.99,,0.3296900086451772,25.990000000000006
moving distributors, ,Paustis Wine Company,San Antonio Winery,1730,087872849319,"Highlands 41 Black Granite Red
",Wine,750 ml,12,,All,159,120,120,,,,1,,,,,121,10.083333333333334,121,10.083333333333334,19.99,14.960000000000006,0.325980392156863,19.990000000000002
moving distributors, ,Paustis Wine Company,San Antonio Winery,1729,087872843294,"Highlands 41 Cabernet
",Wine,750 ml,12,,All,159,120,120,,,,1,,,,,121,10.083333333333334,121,10.083333333333334,19.99,,0.4955811238952809,19.990000000000002
moving distributors, ,Paustis Wine Company,San Antonio Winery,1731,087872847018,"Highlands 41 Chardonnay
",Wine,750 ml,12,,All,136,111,111,,,,1,,,,,112,9.333333333333334,112,9.333333333333334,16.99,14.960000000000006,0.37611408199643515,19.990000000000002
moving distributors, ,Paustis Wine Company,San Antonio Winery,1839,087872849302,"Highlands 41 Pinot Noir
",Wine,750 ml,12,,All,159,120,120,,,,1,,,,,121,10.083333333333334,121,10.083333333333334,19.99,14.960000000000006,0.325980392156863,19.990000000000002
moving distributors, ,Paustis Wine Company,San Antonio Winery,15704,087872230100,San Antonio Cardinale Red,Wine,750 ml,12,,All,96,80,80,,,,1,,,,,81,6.75,81,6.75,11.99,9.960000000000004,0.3222891566265063,11.990000000000002
moving distributors, ,Wine Merchants,Freixenent USA,13381,033293690009,Segura Viudas Brut,Wine,750 ml,12,Closeout - 1 free case of brut on 10,all,120,80, ,83.52727272727273,10,1,1.1,, , , ,72.74727272727272,6.062272727272727,72.74727272727272,6.062272727272727,14.99,,0,
moving distributors, ,Wine Merchants,Freixenent USA,13382,033293640004,Segura Viudas Brut Rose,Wine,750 ml,12,Closeout - 1 free case of brut on 10,all,120,80, ,83.52727272727273,10,1,1.1,, , , ,72.74727272727272,6.062272727272727,72.74727272727272,6.062272727272727,14.99,,0.5955788707623265,
moving distributors, ,Paustis Wine Company,Honig Vineyards & Winery,12547,083837020007,Honig Cab Sauv,Wine,750 ml,12,,All,470,446,446,,,,1,,, , ,447,37.25,447,37.25,58.99,,0.36853704017630107,
moving distributors, ,Paustis Wine Company,Honig Vineyards & Winery,2369,083837010008,Honig Sauvignon Blanc,Wine,750 ml,12,,All,207,192,192,,,,1,,,,,193,16.083333333333332,193,16.083333333333332,25.99,,0.3811722457355393,
moving distributors,X,The Wine Company,Cabernet Corporation,23135,091771016000,La Playa Carmenere,Wine,750 ml,12,,All,88,76,,,,,1.5,,,,,77.5,6.458333333333333,77.5,6.458333333333333,10.99,0,0,11.990000000000002
moving distributors,X,The Wine Company,Cabernet Corporation,22935,091771895001,La Playa Sauvignon Blanc,Wine,750 ml,12,,All,88,76,,,,,1.5,,,,,77.5,6.458333333333333,77.5,6.458333333333333,10.99,0,0,11.990000000000002
moving distributors,X,The Wine Company,Cabernet Corporation,22714,091771893007,La Playa Unoaked Chardonnay,Wine,750 ml,12,,All,88,76,,,,,1.5,,,,,77.5,6.458333333333333,77.5,6.458333333333333,10.99,,0.4123445556566576,
moving distributors, ,Carlos Creek Winery,,AppleCranberry,728028127546,Carlos Creek Apl/Cran,Wine,750 ml,12,,All,135,135,,,,,,,,,,135,11.25,135,11.25,16.99,,0.3378457916421424,
moving distributors, ,Carlos Creek Winery,,AppleBlueberry,728028127492,Carlos Creek Blueberry,Wine,750 ml,12,,All,135,135,,,,,,,,,,135,11.25,135,11.25,16.99,,0.3378457916421424,
moving distributors, ,Carlos Creek Winery,,HotDishRed,728028087161,Carlos Creek Hot Dish Red,Wine,750 ml,12,,All,150,150,,,,,,,,,,150,12.5,150,12.5,18.99,17.96,0.30400890868596886,
moving distributors, ,Carlos Creek Winery,,Marquette,728028127508,Carlos Creek Marquette,Wine,750 ml,12,,All,198,198,,,,,,,,,,198,16.5,198,16.5,24.99,,0.33973589435774304,
moving distributors, ,Carlos Creek Winery,,minnescato,728028168419,Carlos Creek Minnescato,Wine,750 ml,12,,All,156,156,,,,,,,,,,156,13,156,13,19.99,,0.3496748374187093,
moving distributors,,Carlos Creek Winery,,MinnTerra Red,728028490978,Carlos Creek MinnTerra Red,Wine,750 ml,12,,All,192,192,,,,,,,,,,192,16,192,16,23.99,,,
moving distributors,,Carlos Creek Winery,,MinnTerra Rose',728028490992,Carlos Creek MinnTerra Rose,Wine,750 ml,12,,All,192,192,,,,,,,,,,192,16,192,16,23.99,,,
moving distributors,,Carlos Creek Winery,,MinnTerra White,728028490985,Carlos Creek MinnTerra White,Wine,750 ml,12,,All,192,192,,,,,,,,,,192,16,192,16,23.99,,,
moving distributors, ,Carlos Creek Winery,,Peach,728028127485,Carlos Creek Peach Street Char,Wine,750 ml,12,,All,135,135,,,,,,,,,,135,11.25,135,11.25,16.99,,0.3378457916421424,
moving distributors, ,Carlos Creek Winery,,Raspberry,728028127478,Carlos Creek Raspberry Road,Wine,750 ml,12,,All,135,135,,,,,,,,,,135,11.25,135,11.25,16.99,,0.3378457916421424,
moving distributors, ,Carlos Creek Winery,,Ruby Minnescato,728028416091,Carlos Creek Ruby Minnescato,Wine,750 ml,12,,All,156,156,,,,,,,,,,156,13,156,13,19.99,,0.3496748374187093,
moving distributors, ,Carlos Creek Winery,,Trinity,728028127560,Carlos Creek Trinity,Wine,750 ml,12,,All,198,198,,,,,,,,,,198,16.5,198,16.5,24.99,,0.33973589435774304,
moving distributors, ,Carlos Creek Winery,,Wobegon,728028087178,Carlos Creek Wobegon White,Wine,750 ml,12,,All,150,150,,,,,,,,,,150,12.5,150,12.5,18.99,19.99,0.37468734367183587,
moving distributors, ,Carlos Creek Winery,,You Betcha,728028087185,Carlos Creek You Betcha Blush,Wine,750 ml,12,,All,150,150,,,,,,,,,,150,12.5,150,12.5,18.99,,0.34175882043180617,
Disco,X,The Wine Company,Dreyfus Ashby,23047,012086010675,"Cloudline Willamette Valley Rose
",Wine,750 ml,12,,All,160,152,,,,,1.5,,,,,153.5,12.791666666666666,153.5,12.791666666666666,19.99,,0.3600967150241787,19.990000000000002
Disco,,The Wine Company,TWC,20949,089419120967,Domaine Pichot Vouvray,Wine,750 ml,12,,All,176,160,,,,,1.5,,,,,161.5,13.458333333333334,161.5,13.458333333333334,21.99,,0.3879793845687433,21.990000000000006
Disco,,The Wine Company,Matchbook,22257,859551001239,Mossback CC Pinot Noir,Wine,750 ml,12,,All,144,126,,,,,1.5,,,,,127.5,10.625,127.5,10.625,17.99,,0.40939410783768754,
Disco,,The Wine Company,Matchbook,20727,859551001079,Mossback Pinot Noir,Wine,750 ml,12,,All,168,150,,,,,1.5,,,,,151.5,12.625,151.5,12.625,20.99,,0.3985231062410671,
Disco,X,The Wine Company,Toad Hollow,23863,711408721519,Toad Hollow Amplexus Brut,Wine,750 ml,12,,All,144,128,,,,,1.5,,,,,129.5,10.791666666666666,129.5,10.791666666666666,17.99,,0.4001297016861219,18.990000000000002
disco, ,Small Lot,Quevedo,PRTOQRED20,5605891095514,Oscar's Douro Red,Wine,750ml,12,TTL Brand Deal,All,128,104, ,,,,1.5,,,,,105.5,8.791666666666666,105.5,8.791666666666666,15.99,,0,
disco, ,Small Lot,Quevedo,PRTOQWHT21,5605891104513,Oscar's Douro White,Wine,750ml,12,TTL Brand Deal,All,128,104,104,,,,1.5,,,,,105.5,8.791666666666666,105.5,8.791666666666666,15.99,,0.45017719407963314,
moving distributors,X,The Wine Company,Boisset,23818,016697000766,Deloach Heritage Merlot,Wine,750 ml,12, ,All,120,112,,,,,1.5,,,,,113.5,9.458333333333334,113.5,9.458333333333334,14.99,,0.36902379364020454,
disco,,The Wine Company,Vineyard Brands,20780,89419178005,MAN Vintners Cap Classique Brut,Wine,750 ml,6,,All,112,104,,,,,1.5,,,,,105.5,17.583333333333332,105.5,17.583333333333332,27.99,,0.3717994521853043,
moving distributors,X,The Wine Company,Boisset,22722,016697000650,Deloach Heritage Zinfandel,Wine,750 ml,12, ,All,120,112,,,,,1.5,,,,,113.5,9.458333333333334,113.5,9.458333333333334,14.99,,0.36902379364020454,
remove,,Breakthru Beverage,Riboli,,087872683111,Stella Rosa Ruby Grapefruit,Wine,2pk 250ml,12,,All,64,52,,,3,,1.15,,,,,53.15,4.429166666666666,53.15,4.429166666666666,7.99,,0.4456612432206926,
disco, ,Phillips Wine & Spirits,Deutsch,000859120,839743001698,Yellow Tail Sangria Blanco,Wine,1.5 L,6,"1 on 4 (Chard, Cab, PG free good)",ALL,52,50, ,40,4,1,1.1,,,,,41.1,6.8500000000000005,41.1,6.8500000000000005,12.99,,0,
moving to phillips,,Bellboy Corporation,Aquitaine,0123TTA,873964002157,Biscaye Baie,Wine,750 ml,12,Buyer's Select,ALL,90,90,,,,,1,,,,,91,7.583333333333333,91,7.583333333333333,15.990000000000004,14.960000000000006,0.4930926916221036,15.990000000000004
moving to phillips,,Bellboy Corporation,Aquitaine,0223TTP,873964001020,Chateau Paloumey Haut Medoc 2020 750ml,Wine,750 ml,12,Buyer's Select,All,187.04,187.04,187.04,,,,1,,,,,188.04,15.67,188.04,15.67,39.99,29.959999999999994,0.47696929238985303,39.99
moving to phillips,,Bellboy Corporation,Aquitaine,0422TTG,873964002287,Chateau Saby Bordeaux Superieur,Wine,750 ml,12,Buyer's Select,ALL,105.23,105.23,,,,,1,,,,,106.23,8.852500000000001,106.23,8.852500000000001,21.990000000000006,14.960000000000006,0.40825534759358306,21.990000000000006
moving to phillips,,Bellboy Corporation,Aquitaine,0422TTF,873964004519,Dom Reverdy Ducroux Sancerre ,Wine,750 ml,12,Buyer's Select,ALL,178.77,178.77,,,,,1,,,,,179.77,14.980833333333335,179.77,14.980833333333335,34.99,24.959999999999997,0.39980635683760674,34.99
moving to phillips,,Bellboy Corporation,Aquitaine,0722TTA,873964004403,JC Calvet Brut Cremant de Bordeaux,Wine,750 ml,12,Buyer's Select,ALL,0,,,,,,1,,,,,1,0.08333333333333333,1,0.08333333333333333,24.990000000000006,19.96,0.9958249832999333,24.990000000000006
moving to phillips,,Bellboy Corporation,Aquitaine,0722TTB,873964004243,Koaa Sauvignon Blanc 750ml,Wine,750 ml,12,Buyer's Select,All,111.79,111.79,111.79,,,,1,,,,,112.79,9.399166666666668,112.79,9.399166666666668,21.990000000000006,17.960000000000004,0.4766610987379362,21.990000000000006
