Updated in Wine Tab?,Category,REVIEW,Notes,Reorder Point,Effective Date,REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,Freight,EO $,EO Cases,EO Period,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail Calc,Retail Override,Club Override,GM%,Avg Retail,Avg Club,Avg Sale,Distributor (1),Item Number (1),Product Description (1),Deal Description (1),Buy Months,Case 1,Buy Month Invoice (1),Net Case (1),Net Case EO (1),Diff b/w Case 1,Diff b/w Net Case,Diff b/w Net Case EO,Diff Item Number,Pnumber,Vendor,Vendor code,buy month,Reorder Points,Item Classfication,Retail Price,Rank
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1645588,085000040669,LaMarca Demi Sec 750ml,Wine,750 ml,12,Prosecco/Rose/Demi Sec 750s 2 free on 25 $148 invoice,Feb |May|August,176,148,152,148,25,2,1.1,,,,138.13703703703703,11.51141975308642,138.13703703703703,11.51141975308642,21.99,20.99,17.96,0.359052352278039,20.990000000000002,17.960000000000004,0,Johnson Brothers Liquor Co,1645588,LaMarca Demi Sec 750ml,Prosecco/Rose/Demi Sec 2 free on 25 $152 Invoive,ALL,176,152,141.84074074074073,141.84074074074073,0,-3.7037037037036953,-3.7037037037036953, ,0,Johnson Brothers - St. Paul,1645588,"February, May",15,LaMarca 750ml,20.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,23657,085000022436,LaMarca Prosecco 187ml,Wine,187 ml,24,Deep Net $96 Feb 2026,Feb |May|August,128,96,112,,,,1.1,,,,97.1,4.045833333333333,97.1,4.045833333333333,7.99,6.99,5.96,0.32116890380313196,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,23657,LaMarca Prosecco 187ml,Deep Net $96 Feb 2026,Feb |May ,128,96,97.1,97.1,0,0,0, ,P10315,Johnson Brothers - St. Paul,23657,"February, May",0,,6.49,338
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,27613,085000322437,LaMarca Prosecco 3 Pack,Wine,3 pk,8,Deep Net $96 Feb 2026,Feb |May|August,128,96,112,,,,1.1,,,,97.1,12.1375,97.1,12.1375,23.99,21.99,18.96,0.3598364978902954,20.990000000000002,17.960000000000004,0,Johnson Brothers Liquor Co,27613,LaMarca Prosecco 3 Pack,Deep Net $96 Feb 2026,Feb |May ,128,96,97.1,97.1,0,0,0, ,P2591,Johnson Brothers - St. Paul,27613,"February, May",16,LaMarca 3pk & 187ml,22.49,77
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,17433,085000017739,LaMarca Prosecco 750ml,Wine,750 ml,12,Prosecco/Rose 750s 2 free on 25 $148 invoice,Feb |May|August,176,148,152,148,25,2,1.1,,,,138.13703703703703,11.51141975308642,138.13703703703703,11.51141975308642,21.99,17.99,14.96,0.23052006998085434,17.490000000000002,14.772500000000006,0,Johnson Brothers Liquor Co,17433,LaMarca Prosecco 750ml,Prosecco/Rose 2 free on 25 $152 Invoive,ALL,176,152,141.84074074074073,141.84074074074073,0,-3.7037037037036953,-3.7037037037036953, ,P9,Johnson Brothers - St. Paul,17433,"February, May",16,LaMarca 750ml,17.49,1
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1042717,085000034705,LaMarca Prosecco Rose 187ml,Wine,187 ml,24,Deep Net $96 Feb 2026,Feb |May|August,128,96,112,,,,1.1,,,,97.1,4.045833333333333,97.1,4.045833333333333,7.99,6.99,5.96,0.32116890380313196,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,1042717,LaMarca Prosecco Rose 187ml,Deep Net $96 Feb 2026,Feb |May ,128,96,97.1,97.1,0,0,0, ,P10317,Johnson Brothers - St. Paul,1042717,"February, May",1,LaMarca 3pk & 187ml,6.49,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1953934,085000032442,"LaMarca Prosecco Rose 750ml
",Wine,750 ml,12,Prosecco/Rose 750s 2 free on 25 $148 invoice,Feb |May|August,176,148,152,148,25,2,1.1,,,,138.13703703703703,11.51141975308642,138.13703703703703,11.51141975308642,21.99,20.99,17.96,0.359052352278039,19.052500000000002,16.022500000000004,0,Johnson Brothers Liquor Co,1953934,"LaMarca Prosecco Rose 750ml
",Prosecco/Rose 2 free on 25 $152 Invoive,ALL,176,152,141.84074074074073,141.84074074074073,0,-3.7037037037036953,-3.7037037037036953, ,P2775,Johnson Brothers - St. Paul,1953934,"February, May",16,LaMarca 750ml,20.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1619997,085000011638,Prati by Louis Martini Cabernet Sauvignon 750ml,Wine,750 ml,12,DEEP NET $136 MAY | OCT,May /July/ October,176,136,144,,,,1.1,,,,137.1,11.424999999999999,137.1,11.424999999999999,21.99,18.99,15.96,0.2841478696741856,19.052500000000002,16.022500000000004,0,Johnson Brothers Liquor Co,1619997,Prati by Louis Martini Cabernet Sauvignon 750ml,DEEP NET $144 ALL,ALL,176,144,145.1,145.1,0,-8,-8, ,P2569,Johnson Brothers - St. Paul,1619997,"May, October",16,Prati by Louis Martini Cabernet Sauvignon 750ml,18.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1530549,850052711030,Saero Soju Zero Sugar 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,6.989999999999998,0,0,Johnson Brothers Liquor Co,1530549,Saero Soju Zero Sugar 375ml,0,ALL,93.4,80,81.1,81.1,0,7,7, ,P16837,Johnson Brothers - St. Paul,1530549,,9,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1814248,643303996061,Soon Hari Apple Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1814248,Soon Hari Apple Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P16834,Johnson Brothers - St. Paul,1814248,,13,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1501827,850052711313,Soon Hari Apple-Mango Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1501827,Soon Hari Apple-Mango Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P19206,Johnson Brothers - St. Paul,1501827,,1,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1150767,643485994503,Soon Hari Citron Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1150767,Soon Hari Citron Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P19207,Johnson Brothers - St. Paul,643485994503,,1,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1631885,783495580515,Soon Hari Grape Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1631885,Soon Hari Grape Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P19208,Johnson Brothers - St. Paul,783495580515,,1,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1502132,850052711276,Soon Hari Peach Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1502132,Soon Hari Peach Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P16835,Johnson Brothers - St. Paul,1502132,,2,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1847568,850052711290,Soon Hari Strawberry Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1847568,Soon Hari Strawberry Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P19209,Johnson Brothers - St. Paul,850052711290,,1,,7.99,0
,Buy Months Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Gallo,1637217,850052711306,Soon Hari Yogurt Soju 375ml,Wine,375 ML,20,DEEP NET JUNE,June,93.4,87,93.4,,,,1.1,,,,88.1,4.404999999999999,88.1,4.404999999999999,6.99,7.99,6.96,0.36709770114942536,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1637217,Soon Hari Yogurt Soju 375ml, ,ALL,93.4,93.4,94.5,94.5,0,-6.400000000000006,-6.400000000000006, ,P16836,Johnson Brothers - St. Paul,850052711306,,14,,7.99,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,001200500,085000029459,Andre Brut Can,Wine,375 ml,12,,All,40,32,32,,,,1.1,,,,33.1,2.7583333333333333,33.1,2.7583333333333333,4.99,,,0.44722778891115567,5.989999999999999,0,0,Johnson Brothers Liquor Co,001200500,Andre Brut Can,0,All,40,32,33.1,33.1,0,0,0, ,P3405,Johnson Brothers - St. Paul,001200500,,0,,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,001674149,085000034347,Andre Sweet Fizzy Sangria,Wine,750 ml,12,DEEP NET,All,72,64,64,0,0,0,1.1,,,,65.1,5.425,65.1,5.425,8.99,,,0.39655172413793105,8.989999999999998,0,0,Johnson Brothers Liquor Co,001674149,Andre Sweet Fizzy Sangria,DEEP NET,All,72,64,65.1,65.1,0,0,0, ,P10766,Johnson Brothers - St. Paul,001674149,,0,Andre 750ml,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,1166526,085000032855,Barefoot Bright & Breezy Chardonnay,Wine,750 ml,12,ON Month Deep Net $51.85 ( Off Month Deep Net $56),"January, April, June, September",72,51.85,56,,,,1.1,,,,52.95,4.4125000000000005,52.95,4.4125000000000005,8.99,,,0.5091768631813125,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1166526,Barefoot Bright & Breezy Chardonnay,ON Month Deep Net $51.85 ( Off Month Deep Net $56),"January, April, June, September",72,51.85,52.95,52.95,0,0,0, ,P3668,Johnson Brothers - St. Paul,001166526,"January, April, June, September",1,Barefoot 750ml,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,1279083,085000032862,Barefoot Bright & Breezy Rose,Wine,750 ml,12,ON Month Deep Net $51.85 ( Off Month Deep Net $56),"January, April, June, September",72,51.85,56,,,,1.1,,,,52.95,4.4125000000000005,52.95,4.4125000000000005,8.99,,,0.5091768631813125,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,1279083,Barefoot Bright & Breezy Rose,ON Month Deep Net $51.85 ( Off Month Deep Net $56),"January, April, June, September",72,51.85,52.95,52.95,0,0,0, ,P3580,Johnson Brothers - St. Paul,001279083,"January, April, June, September",1,Barefoot 750ml,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,001022069,085000031278,Barefoot Bubbly Brut Rose (Pride),Wine,750 ml,12,DEEP NET,All,104,88,88,0,0,0,1.1,,,,89.1,7.425,89.1,7.425,12.99,,,0.4284064665127021,12.990000000000002,10.960000000000004,0,Johnson Brothers Liquor Co,001022069,Barefoot Bubbly Brut Rose (Pride),DEEP NET,All,104,88,89.1,89.1,0,0,0, ,P3567,Johnson Brothers - St. Paul,001022069,,0,Barefoot Bubbly 750ml,,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,000014032,085000016244,Ghost Pines Chardonnay,Wine,750 ml,12,,All,152,152,152,,,,1.1,,,,153.1,12.758333333333333,153.1,12.758333333333333,18.99,,,0.32815516938739686,19.990000000000002,0,0,Johnson Brothers Liquor Co,000014032,Ghost Pines Chardonnay,0,All,152,152,153.1,153.1,0,0,0, ,P4482,Johnson Brothers - St. Paul,000014032,,0,,,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,000014033,085000016220,Ghost Pines Merlot,Wine,750 ml,12,,All,152,152,152,,,,1.1,,,,153.1,12.758333333333333,153.1,12.758333333333333,18.99,,,0.32815516938739686,21.990000000000006,0,0,Johnson Brothers Liquor Co,000014033,Ghost Pines Merlot,0,All,152,152,153.1,153.1,0,0,0, ,P3790,Johnson Brothers - St. Paul,000014033,,0,,,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,25302,085000022658,Ghost Pines Pinot Noir,Wine,750 ml,12,DEEP NET,All,176,168,168,,,,1.1,,,,169.1,14.091666666666667,169.1,14.091666666666667,21.99,,,0.35917841443080184,21.990000000000006,19.96,0,Johnson Brothers Liquor Co,25302,Ghost Pines Pinot Noir,DEEP NET,All,176,168,169.1,169.1,0,0,0, ,P4008,Johnson Brothers - St. Paul,000025302,,0,Ghost Pines 750ml,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,19659,085000019689,Ghost Pines Red Blend,Wine,750 ml,12,DEEP NET,All,176,168,168,,,,1.1,,,,169.1,14.091666666666667,169.1,14.091666666666667,21.99,,,0.35917841443080184,,,,Johnson Brothers Liquor Co,19659,Ghost Pines Red Blend,DEEP NET,All,176,168,169.1,169.1,0,0,0, ,,,,,,,,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,1436470,08678801557,Hahn SLH Chardonnay,Wine,750ml,12,,All,225,184,184,,,,1.1,,,,185.1,15.424999999999999,185.1,15.424999999999999,27.99,,,0.4489103251161129,,,,Johnson Brothers Liquor Co,1436470,Hahn SLH Chardonnay,0,All,225,184,185.1,185.1,0,0,0, ,,,,,,,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,1553158,086788018871,Hahn SLH Pinot Noir,Wine,750ml,12, ,All,252,200,200,,,,1.1,,,,201.1,16.758333333333333,201.1,16.758333333333333,31.99,,,0.4761383765760133,34.99,1.871875,0,Johnson Brothers Liquor Co,1553158,Hahn SLH Pinot Noir, ,All,252,200,201.1,201.1,0,0,0, ,P3624,Johnson Brothers - St. Paul,1553158,,0,Hahn 750ml,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,000020933,085000012260,Mirassou Cabernet Sauvignon,Wine,750 ml,12, ,All,128,96,96,,,,1.1,,,,97.1,8.091666666666667,97.1,8.091666666666667,15.99,,,0.4939545549301647,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,000020933,Mirassou Cabernet Sauvignon, ,All,128,96,97.1,97.1,0,0,0, ,P4481,Johnson Brothers - St. Paul,20933,,0,,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,000019153,085000019108,Mirassou Moscato,Wine,750 ml,12, ,All,128,96,96,,,,1.1,,,,97.1,8.091666666666667,97.1,8.091666666666667,15.99,,,0.4939545549301647,13.9525,11.960000000000004,0,Johnson Brothers Liquor Co,000019153,Mirassou Moscato, ,All,128,96,97.1,97.1,0,0,0, ,P3384,Johnson Brothers - St. Paul,19153,,0,,,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,1479245,400000023380,Our Lady of Guadalupe Pinot Noir 750ml,WIne,750ml,6,LTO,All,340,340,340,,,,1.1,,,,341.1,56.85,341.1,56.85,84.99,,,0.3310977762089657,87.115,78.83437500000001,0,Johnson Brothers Liquor Co,1479245,Our Lady of Guadalupe Pinot Noir 750ml,LTO,All,340,340,341.1,341.1,0,0,0, ,P14772,Johnson Brothers - St. Paul,1479245,,0,,,0
,Disco,,,,,disco, ,Johnson Brothers Liquor Co,Gallo,28073,085000024485,Prophecy Red Blend,Wine,750 ml,12,DEEP NET $88,All,112,88,88,,,,1.1,,,,89.1,7.425,89.1,7.425,13.99,,,0.4692637598284489,13.789999999999994,11.960000000000004,0,Johnson Brothers Liquor Co,28073,Prophecy Red Blend,DEEP NET $88,All,112,88,89.1,89.1,0,0,0, ,P3408,Johnson Brothers - St. Paul,000028073,,0,,,0
,Disco,,,,,disco,,Johnson Brothers Liquor Co,Gallo,000027073,709192796752,Talbott SLH Sleep Hol Chard,Wine,750ml,12, ,All,152,152,152,,,,1.1,,,,153.1,12.758333333333333,153.1,12.758333333333333,18.99,,,0.32815516938739686,,,,Johnson Brothers Liquor Co,000027073,Talbott SLH Sleep Hol Chard, ,All,152,152,153.1,153.1,0,0,0, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Laureate,K222-18,018446801013,Krasno Goriska Brda Rdece Red,Wine,750 ml,12, ,All,160,144, ,,,,1.5,,,,145.5,12.125,145.5,12.125,19.99,21.99,18.96,0.36049578059071735,19.990000000000002,16.960000000000004,0,"Rue 38, LLC",K222-18,Krasno Goriska Brda Rdece Red, ,All,160,136,137.5,137.5,0,8,8, ,P11047,Rue 38 LLC,K222-18,,0,,22.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Laureate,185564803,018446808012,"Krasno Orange Wine
",Wine,750 ml,12,,All,160,144,,,,,1.5,,,,145.5,12.125,145.5,12.125,19.99,21.99,18.96,0.36049578059071735,20.208750000000002,17.019375,0,"Rue 38, LLC",185564803,"Krasno Orange Wine_x000D_
",0,All,160,136,137.5,137.5,0,8,8, ,P3468,Rue 38 LLC,K777-22,,0,,22.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Winetones,R019-23,8437008695822,Matsu El Picaro Toro 750ml,Wine,750,12,Best price case 1,All,144,128,,,,,2,,,,130,10.833333333333334,130,10.833333333333334,17.99,19.99,16.96,0.36124213836477986,18.302500000000002,15.960000000000006,0,"Rue 38, LLC",R019-23,Matsu El Picaro Toro 750ml,Best price case 1,All,144,120,122,122,0,8,8, ,P20065,Rue 38 LLC,R019-23,,0,,19.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Touton,12182-24,015643422652,Mi Mi En Provence Rose 750ml,Wine,750 ml,12,,,184,160,,,,,2,,,,162,13.5,162,13.5,22.99,24.99,20.96,0.35591603053435117,20.115000000000002,17.960000000000004,0,"Rue 38, LLC",12182-24,Mi Mi En Provence Rose 750ml,0,0,160,144,146,146,24,16,16, ,P20115,Rue 38 LLC,12182-24,,3,,24.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Monsieur Touton,3860211414,0156434152416,Sur de los Andes Malbec/Cabernet,Wine,750 ml,12,,All,160,144,,,,,1.5,,,,145.5,12.125,145.5,12.125,19.99,21.99,18.96,0.36049578059071735,19.615000000000002,17.020625000000003,0,"Rue 38, LLC",3860211414,Sur de los Andes Malbec/Cabernet,0,All,160,136,137.5,137.5,0,8,8, ,P3107,Rue 38 LLC,3860211414,,5,,22.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Monsieur Touton,3383675126,819243001183,Willm Gewurztraminer Alsace,Wine,750 ml,12,,All,176,160,,,,,1.5,,,,161.5,13.458333333333334,161.5,13.458333333333334,21.99,24.99,20.96,0.35790394402035625,22.365000000000006,18.96,0,"Rue 38, LLC",3383675126,Willm Gewurztraminer Alsace,0,All,176,152,153.5,153.5,0,8,8, ,P11273,Rue 38 LLC,452-21,,9,,24.99,0
,Price Change,,,,2026-06-01 00:00:00,,,"Rue 38, LLC",Monsieur Touton,451-15,819243001145,Willm Riesling Alsace Reserve,Wine,750 ml,12,,All,168,160,,,,,1.5,,,,161.5,13.458333333333334,161.5,13.458333333333334,20.99,,,0.35882166110846425,,,,"Rue 38, LLC",451-15,Willm Riesling Alsace Reserve,0,All,168,152,153.5,153.5,0,8,8, ,,,,,,,,0
,Distributor Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),Albert Bichot,,087113112998,Albert Bichot Cremant de Bourgogne Brut 750ml,Wine,750ml,6, ,all,108,99,,,,,,,,,99,16.5,99,16.5,26.99,30.99,25.96,0.364406779661017,33.49,27.959999999999994,0,,,,,,,,,,,,,,P19269,,,,2,,30.49,
,Distributor Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),Albert Bichot,,087113112950,Albert Bichot Cremant de Bourgogne Brut Rose 750ml,Wine,750ml,6, ,all,108,99,,,,,,,,,99,16.5,99,16.5,26.99,30.99,25.96,0.364406779661017,33.49,27.959999999999994,0,,,,,,,,,,,,,,P19270,,,,1,,30.49,
,Distributor Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),Albert Bichot,,087113113254,Albert Bichot Jarnioux Beaujolai,Wine,750 ml,12, ,All,156,144,,,,,,,,,144,12,144,12,19.99,21.99,18.96,0.3670886075949367,19.990000000000002,16.960000000000004,0,,,,,,,,,,,,,,P12692,,,,1,,22.49,
,Distributor Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),Albert Bichot,,087113113308,Albert Bichot Macon-Villages 750ml,Wine,750ml,12, ,all,216,168,,,,,,,,,168,14,168,14,26.99,25.99,21.96,0.3624772313296904,30.490000000000006,25.959999999999994,0,,,,,,,,,,,,,,P19272,,,,0,,25.99,
,Price Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),Winebow,30299559,098709082403,Altesino Brunello,Wine,750 ml,12, ,All,640,560, ,,,,,,,,560,46.666666666666664,560,46.666666666666664,79.99,70.99,59.96,0.221703357794085,63.99,0,0,Winebow (Grape Beginnings),30299559,Altesino Brunello, ,All,600,600,600,600,40,-40,-40,30299559,P10762,"Grape Beginnings, Inc.",30299559,,0,,71.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),mark ryan,30331124,850518006021,Board Track Racer The Chief 750ml,wine,750ml,12,,,270,252,,,,,,,,,252,21,252,21,33.99,33.99,28.96,0.2748618784530387,35.6775,24.954999999999995,0,Winebow (Grape Beginnings),30331124,Board Track Racer The Chief 750ml,0,0,270,240,240,240,0,12,12, ,0,"Grape Beginnings, Inc.",30331124,,1,,33.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),cristom,30332078,851573001112,Cristom Mt. Jefferson Pinot Noir 750ml,wine,750ml,12,,,432,432,,,,,,,,,432,36,432,36,53.99,58.99,49.96,0.27942353883106485,53.99,44.96,0,Winebow (Grape Beginnings),30332078,Cristom Mt. Jefferson Pinot Noir 750ml,0,0,384,384,384,384,48,48,48, ,0,"Grape Beginnings, Inc.",30332078,,2,,59.99,0
,Price Change,,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),Paul Hobbs Imports,30291862,648977964828,Crocus Cahors Malbec,Wine,750 ml,12,,All,180,162,,,,,,,,,162,13.5,162,13.5,22.99,,,0.41278816876902996,,,,Winebow (Grape Beginnings),30291862,Crocus Cahors Malbec,0,All,180,180,180,180,0,-18,-18, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00,,,Winebow (Grape Beginnings),lemelson,30318096,895315000063,Lemelson Tikkas Run Pinot Gris 750ml,wine,750ml,12,,,192,176,,,,,,,,,176,14.666666666666666,176,14.666666666666666,23.99,24.99,20.96,0.3002544529262087,23.990000000000006,19.96,0,Winebow (Grape Beginnings),30318096,Lemelson Tikkas Run Pinot Gris 750ml,0,0,176,160,160,160,16,16,16, ,0,"Grape Beginnings, Inc.",30318096,,0,,24.99,0
,Price Change,,,,2026-06-01 00:00:00,,,"Bourget Imports, LLC",,Boutique-Gateway,875359002544,Gateway Vinho Verde,Wine,750 ml,12,,All,120,104,,,,,1.75,,,,105.75,8.8125,105.75,8.8125,14.99,,,0.412108072048032,,,,"Bourget Imports, LLC",Boutique-Gateway,Gateway Vinho Verde,0,All,104,88,89.75,89.75,16,16,16, ,,,,,,,,0
,Price Change,,,,2026-06-01 00:00:00,,,"Bourget Imports, LLC",,DNA-LelievreGris,400000000169,Lelievre Gris del Toul Rose,Wine,750 ml,12,,All,200,184,,,,,1.75,,,,185.75,15.479166666666666,185.75,15.479166666666666,24.99,,,0.38058556756035744,,,,"Bourget Imports, LLC",DNA-LelievreGris,Lelievre Gris del Toul Rose,0,All,168,152,153.75,153.75,32,32,32, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Bourget Imports, LLC",,ws-mas fi rose,089832920038,Mas Fi Cava Rose,Wine,750 ml,12, ,All,152,136, ,,,,1.75,,,,137.75,11.479166666666666,137.75,11.479166666666666,18.99,20.99,17.96,0.36084818114328143,18.990000000000002,15.960000000000006,0,"Bourget Imports, LLC",ws-mas fi rose,Mas Fi Cava Rose, ,All,144,128,129.75,129.75,8,8,8, ,P4669,"Bourget Imports, LLC",15062,,0,,20.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Bourget Imports, LLC",,ws- mas fi zero,089832923152,Mas Fi Cava Zero N/A 750ml,Wine,750 ml,12, ,All,160,144,,,,,1.75,,,,145.75,12.145833333333334,145.75,12.145833333333334,19.99,21.99,18.96,0.3593969760900141,18.990000000000002,15.583750000000004,0,"Bourget Imports, LLC",ws- mas fi zero,Mas Fi Cava Zero N/A 750ml, ,All,144,128,129.75,129.75,16,16,16, ,P16471,"Bourget Imports, LLC",ws- mas fi zero,,0,,22.49,0
,Price Change,,,,2026-06-01 00:00:00,,,"Bourget Imports, LLC",,DNA- Oreka,8427884000056,Oreka Txakolina,Wine,750 ml,12, ,All,192,176, ,,,,1.75,,,,177.75,14.8125,177.75,14.8125,23.99,,,0.3825552313463943,,,,"Bourget Imports, LLC",DNA- Oreka,Oreka Txakolina, ,All,168,152,153.75,153.75,24,24,24, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00,,,"Bourget Imports, LLC",,089832901341 - Pratsch Dry Rose,089832229575,Pratsch Dry Rose,Wine,750 ml,12, ,All,168,152,,,,,1.75,,,,153.75,12.8125,153.75,12.8125,20.99,23.99,19.96,0.3580911823647295,19.333750000000002,16.646875000000005,0,"Bourget Imports, LLC",089832901341 - Pratsch Dry Rose,Pratsch Dry Rose, , ,144,128,129.75,129.75,24,24,24, ,P3803,"Bourget Imports, LLC",WS_Pratsch_Rose_(Pra,,4,,23.99,0
