upc,Item,Department
85688504446,Meier's Cream Sherry 44,Wine
85688501049,Meier's Marsala,Wine
86816800201,Meier's NA Cold Duck,Wine
86816800409,Meier's NA Pink Catawba,Wine
86816800508,Meier's NA Sparkling Apple,Wine
86816800300,Meier's NA White Catawba,Wine
86816801949,Meier's NA Wild Berry,Wine
85688550245,Meier's Pink Catawba,Wine
85688500042,Meier's Ruby Port,Wine
85688500240,Meiers Tawny Port,Wine
98137002042,Black Opal Cab Sauv,Wine
81054994729,Black Opal Shiraz,Wine
98137002066,Black Opal Shiraz Cab,Wine
657294907074,BLANC DE BLEU BRUT,Wine
88586009242,BORNE OF FIRE CABERNET SAUVIGNON18,Wine
88586010309,BORNE OF FIRE CHARDONNAY 19,Wine
833302005356,CUSTARD CHARDONNAY CALIF(SC),Wine
88586003899,FEUILLATTE BRUT RSV EXCL,Wine
860002873343,FRESH VINE CABERNET SAUVIGNON,Wine
860002873329,FRESH VINE CHARDONNAY(SC),Wine
860002873336,FRESH VINE PINOT NOIR,Wine
860002873398,FRESH VINE ROSE 21,Wine
857853002411,Gancia Brut Rose,Wine
857853002176,Gancia Moscato D'Asti,Wine
857853002206,Gancia Moscato Rose,Wine
857853002343,GANCIA PROSECCO,Wine
87512341913,KNOTTY VINES CAB SAUV(SC),Wine
87512341906,KNOTTY VINES CHARDONNAY,Wine
87512341937,KNOTTY VINES PINOT NOIR(SC),Wine
87512341920,KNOTTY VINES RED BLEND(SC),Wine
12354010352,Little Penguin Cabernet Merlot,Wine
81054994859,Little Penguin Chardonnay,Wine
12354010109,Little Penguin Shiraz,Wine
3466520075107,Brochard Aujourd'Hui Comme Autrefois,Wine
84704092882,Korbel Blanc De Noirs,Wine
84704091236,Korbel Brut,Wine
84704091328,Korbel Brut 750ml,Wine
84704091878,Korbel Brut Rose',Wine
84704091472,Korbel Extra Dry,Wine
84704098044,Korbel Sweet Cuvee,Wine
84704097979,Korbel Sweet Rose,Wine
400000020280,Bevan Cellars Ontogeny 2019,Wine
400000023793,Bevan Cellars Ritchie Vineyard Chardonnay 2021 750ml,Wine
400000020297,Bevan Cellars Sugarloaf Red Blend 2019,Wine
89832922001,Carlos Serres Leco Punk,Wine
97871015653,Jeff Carrel Fitou,Wine
400000022000,JL Chave Hermitage Blanche 2015,Wine
89832920625,José Zuccardi Malbec Valle de Uco,Wine
890841002031,La Rioja Alta Vina Ardanza 2015,Wine
3700092712801,Le Mesnil Prestige 2007,Wine
3700092713464,Le Mesnil Sublime Grand Cru Brut 2015,Wine
400000006482,Marguet Shaman 16 Rose Champagne,Wine
55125100412,Tissot Cremant du Jura,Wine
852530002050,Luke Cabernet Sauvignon,Wine
852530002111,Luke Red Blend,Wine
852530002104,Luke Syrah,Wine
88473712187,Sokol Blosser Bluebird Sparkling,Wine
88473104135,Sokol Blosser Evolution Pinot Noir,Wine
88473316514,Sokol Blosser Evolution Red,Wine
88473823142,Sokol Blosser Evolution Riesling,Wine
88473881661,Sokol Blosser Evolution White,Wine
88473620215,Sokol Blosser Kalita Vyd Pinot Noir 750ml,Wine
88473881234,Sokol Blosser Pinot Gris,Wine
88473980500,Sokol Blosser Pinot Noir Dundee,Wine
88473034562,Sokol Blosser Pinot Noir Rose,Wine
855380003048,Serena Sweet Red,Wine
11699016401,Bonpas Chateauneuf Du Pape,Wine
11699016395,Bonpas Cotes-du-Rhone Rouge,Wine
11699016425,Bonpas Luberon Blanc,Wine
11699016418,Bonpas Ventoux Rouge,Wine
85203008169,Fortant Altitude Cabernet,Wine
85203008152,Fortant Altitude Chardonnay,Wine
85203008121,Fortant Altitude Malbec,Wine
85203008183,Fortant Altitude Viognier,Wine
85203005007,Fortant Carignan,Wine
86785101156,Yobo Hunni Grape Ginger Soju,Wine
86785101170,Yobo Hunni Peach Chilli Soju,Wine
86785101132,Yobo Hunni Pear Parilla Lime Soju,Wine
86785101231,Yobo Hunni Variety Pack Soju,Wine
86785101118,Yobo Hunni Yuzu Elderflower Soju,Wine
6009808940291,Arendsig Cabernet,Wine
860003252147,BloodRoot Napa Cabernet Sauvignon,Wine
400000007151,Caduceus Nagual de La Naga,Wine
7798136980701,Chacra Cincuenta y Cinco Pinot Noir,Wine
400000016955,Fattoria di Sammontana Chianti,Wine
400000005133,LATTA Kinder Stranger GSM,Wine
400000014753,Monte Rio Petite Sirah Lodi 2019,Wine
810029015370,Montefresco Prosecco,Wine
400000013756,Monteraponi Chianti Classico,Wine
400000015415,Monteraponi Chianti Riserva Campitello,Wine
8417111000102,Pascal Clement Bourgogne Blanc 2018,Wine
400000011127,Ronco del Gnemiz Chardonnay,Wine
7804657730111,Vinamaitia Aupa Pipeno,Wine
850000571013,Irvine Eden Valley Cabernet,Wine
850000571020,Irvine Eden Valley Shiraz,Wine
400000023251,Moshin Vineyards Sonoma Pinot Noir,Wine
767749010010,Shoofly Shiraz,Wine
40951575189,St Supery Rutherford Merlot,Wine
40951175228,St. Supery Dollarhide Cab Sauv,Wine
40951175112,St. Supery Napa Valley Cabernet Sauvignon,Wine
747846697505,Murai Tokubetsu Honjozo Sake,Wine
859775001237,ChocoVine,Wine
87712101249,Rutherford Ranch Cab Sauv,Wine
84279006970,Risata Blueberry,Wine
893924000016,Robert Craig Affinity Cabernet Sauvignon,Wine
893924000108,Robert Craig Black Sears Howel Mt Zinfan,Wine
893924000146,Robert Craig Gap's Crown Chardonnay,Wine
893924000184,Robert Craig Howell Mnt Cuvee Red Blend,Wine
893924000030,Robert Craig Howell Mt Cabernet,Wine
893924000031,Robert Craig Howell Mt Merlot,Wine
893924000047,Robert Craig Spring Mt Cabernet,Wine
8032636135360,Paolo Scavino Carobric 2018,Wine
336591009123,Petit Bourgeois Loire Rosé 750ml,Wine
81054994224,Haraszthy Bearitage Lodi Red,Wine
893864002040,Haraszthy Bearitage Old Vine Zin,Wine
87752034514,Bartenura Lychee 4pk 250ml can,Wine
80887591020,Elemental Chardonnay 750ml,Wine
80887591013,Elemental Pinot Grigio 750ml,Wine
80887591051,Elemental Pinot Noir 750ml,Wine
80887591044,Elemental Rose 750ml,Wine
860009540439,Revelshine Red 500ml,Wine
860009540408,Revelshine Rose 500ml,Wine
860009540422,Revelshine White 500ml,Wine
98709080010,Boroli Barolo 2012,Wine
400000003252,Boroli Barolo 'Cerequio',Wine
8027737513124,Boroli Barolo 'Villero' 2012,Wine
763159120035,Borsao Red,Wine
82242016742,3 Finger Jack Chardonnay,Wine
739958974308,Coppola LT Diamond Collection Zinfandel,Wine
82242016100,Diora Rose,Wine
87712301090,Four Virtues Bourbon Barrel Zinfandel 750ml,Wine
87712301069,Four Virtues Cabernet Sauvignon,Wine
84279983493,Gionelli Prosecco,Wine
400000003757,K Vitners The Creator,Wine
639737589726,Mamamango,Wine
87752014547,Pacifica Pinot Noir,Wine
812949023947,Pacificana Chardonnay,Wine
88474012002,Relax Bubbles,Wine
877591002771,Siduri R.R.V. Pinot Noir,Wine
31259045276,The Calling Cabernet Sauvignon,Wine
85000018460,Tisdale Sweet Red,Wine
89744327840,Folonari Pink Pinot Grigio,Wine
633560130988,Laetitia Estate Pinot Noir,Wine
722588589028,Swanson Vineyards Napa Merlot,Wine
85000039885,Ugly Estates Cabernet,Wine
85000039892,Ugly Estates Chardonnay,Wine
15643680731,Familglia Corsarini Toscana Sangiovese,Wine
632823005049,Alexis Bailly Chocolate Port,Wine
632823000402,Alexis Bailly Country Red,Wine
632823000419,Alexis Bailly Country White,Wine
632823004714,Alexis Bailly Golden Gris,Wine
632823004721,Alexis Bailly GSM NV,Wine
632823000426,Alexis Bailly Hastings RSV,Wine
632823002796,Alexis Bailly Ratafia Aperitif,Wine
632823000648,Alexis Bailly Seyval Blanc,Wine
632823004738,Alexis Bailly Voyageur,Wine
632823004639,Alexis Baily Frontenac,Wine
85798110520,AVV Cyrus,Wine
859141000390,Beaux Freres Pinot Noir,Wine
89419760996,Boekenhoutskloof Semillon,Wine
843304019237,Bouchard Meursault Genevrieres,Wine
843304020356,Bouchard P&F  Santenay,Wine
843304019619,Bouchard P&F Monthelie,Wine
843304019091,Bouchard P&F Pouilly Fuisse,Wine
843304017912,Bouchard Pere & Fils Bourgogne,Wine
843304019510,Bouchard Pere & Fils Chambolle,Wine
843304018995,Bouchard Pere & Fils Chard,Wine
843304020035,Bouchard Pere & Fils Volnay Ca,Wine
843304020516,Bouchard Puligny-Montrachet,Wine
843304019695,Bouchard Savigny-Les-Beaune,Wine
843304020370,Bouchard Volnay Caillerets Mag,Wine
854455000081,Ch Mondesir Blaye Bordeaux,Wine
733555251220,Ch Montelena Cab,Wine
55125556314,Ch Montelena Estate Cab,Wine
8689107457,CHANSON BOURGOGNE,Wine
854455000067,Chateau Mondesir-Gazin Blaye,Wine
733555351227,Chateau Montelena Chardonnay,Wine
812105012501,Decero Owl and Dust Devil Red,Wine
183103000075,Dr. Loosen Kabinett Riesling,Wine
12086333019,Drouhin Pouilly Vinzelles,Wine
55125111715,Duxoup Sangiovese,Wine
55125101713,Duxoup Syrah,Wine
9120027121470,Ecker Gruner Veltliner,Wine
899911000007,Elsa Bianchi Chardonnay,Wine
400000010106,Eugen Muller Vom Basalt Riesling Kabinet,Wine
180225000037,Evesham Wood Blanc de Puits,Wine
180225000051,Evesham Wood P.N. Le Puits Sec,Wine
180225000044,Evesham Wood P.N. Willamette,Wine
3760129170028,Fourrey Chablis 1er Cru 2021,Wine
899188001356,Fratelli Casa Rossa,Wine
400000004037,Gamling & McDuck Cabernet Franc,Wine
400000001142,Gamling & McDuck Chenin Blanc,Wine
400000004044,Gamling & McDuck Stagecoach Cab Franc,Wine
89419649154,Gradis Ciutta Friulano,Wine
400000021867,Haden Fig Croft Vineyard Pinot Noir,Wine
400000021850,Haden Fig Freedom Hill Pinot Noir,Wine
94922259233,Haden Fig Pinot Noir Willamette Valley,Wine
9120012013018,Heidi Schrock Furmint Spatlese,Wine
84315138924,Iron Horse Brut,Wine
4024831416119,Kruger-Rumpf Rose Brut,Wine
890414001119,Le Rose de Acanthes,Wine
812449007010,L'ermitage Muscat,Wine
400000022437,Liger-Belair Moulin-a-Vent Champ De Cour,Wine
748789820029,Marchesi di Gresy Gaiun,Wine
747736143495,Meulenhof Erdener Trep Ries Sp,Wine
4260130710583,Minges Scheurebe Feinherb,Wine
747736510709,Mousse Fils L'Or D'Eugene Blanc de Noir,Wine
3760171671108,Nebout Tresalleu Gravieres,Wine
89419577037,Nine Stones Shiraz,Wine
689969000148,Paringa Sparkling Shiraz,Wine
5512503072012,Pedroncelli Cabernet Block 007,Wine
86942160026,Pedroncelli Merlot,Wine
86942180024,Pedroncelli Petite Sirah,Wine
86785361086,Poliziano Asinone,Wine
11852049420,Ponzi Pinot Noir Reserve,Wine
11852039421,Ponzi Reserve Chardonnay,Wine
5203885001789,Santo Santorini Assyrtiko,Wine
9120008796543,Setzer 'Symphoniker' Roter Veltiner,Wine
763102117716,Sierra Cantabria Tinto Seleccion,Wine
89419052060,Tesselaarsdal Chardonnay,Wine
9120040282707,Wallner Eisenberg Rsv Blaufrankisch,Wine
89419306118,Warres 2011 Vintage Porto,Wine
17224710004,Caymus Grand Durif,Wine
81761109522,Clos Du Val Napa Cabernet,Wine
896599002118,Cherry Pie Stanley Ranch Pinot Noir,Wine
859775001305,Choco Vine Whipped Cream,Wine
895574000088,"Dobbes Family ""Assemblage"" Chardonnay",Wine
895574000064,"Dobbes Family ""Assemblage"" Pinot Noir",Wine
40426012515,Merryvale Napa Cab Sauvignon,Wine
40426992510,Merryvale Starmont Cab Sauv,Wine
40426992312,Merryvale Starmont Chardonnay,Wine
40426992213,Merryvale Starmont Sauv Blanc,Wine
857151003233,Middle Sister Cab Sauv,Wine
857151003202,Middle Sister Pinot Grigio,Wine
768675155622,ACROBAT CHARDONNAY(SC)21,Wine
860000980203,Moji Rose,Wine
3857500089045,Basina Tribidrag,Wine
400000011943,Billecart-Salmon Collection Grand Cru Bl,Wine
400000002804,"Bodegas Henri Lurton ""Nebbiolo""",Wine
8425235753026,Castell Del Remei Gotim Bru,Wine
8429164000022,Castillo de Jumilla Rosado,Wine
815541001719,Dom Closel Savennieres,Wine
36272100049,Domaine de la Vinconniere P'tit Lolo,Wine
36272400200,Domaine Des Mailloches Bourgueil,Wine
837276000430,Il Colle di Carli Brunello di Montalcino 750ml,Wine
761503444103,Janvier Jasniers,Wine
610373581077,Jean-Paul Brun Moulin-a-Vent,Wine
89806012639,Jean-Paul Brun Terres Dorees Chardonnay,Wine
850040225020,Matson Rose Pet Nat 750ml,Wine
400000003528,Populis Sauvignon Blanc,Wine
11628314998,Whitehall Lane Cab Sauvignon,Wine
81308003368,Love Noir Pinot Noir,Wine
724404009024,Buehler Napa Zinfandel,Wine
734599220050,Domaines Ott Les Domaniers,Wine
831526000546,Emmolo Merlot,Wine
851115002720,Godina Garnacha,Wine
47156367502,Grgich Hills Yountville Cab,Wine
85124859215,Landmark Overlook Pinot Noir,Wine
400000021898,Loucedette Baron de L Pouilly-Fume,Wine
636595207755,Napanook Cabernet Sauvignon,Wine
86891023625,Pio Cesare Dolcetto d'Alba,Wine
769692000148,Ramos Pinto 20 Year Tawny,Wine
86828910172,Paul Dolan Organic Cabernet,Wine
86828910127,Paul Dolan Sauvignon Blanc 750ml,Wine
855741002277,Sharecropper Chardonnay Wa,Wine
86828300256,True Grit Petite Sirah,Wine
835603003178,Bodini Cielo Rojo 750ml,Wine
835603002683,Bouchon Pais Salvaje,Wine
835603005387,Bride of the Fox,Wine
835603002515,Casa Silva Los Lingues Cabernet Sauvignon,Wine
835603002447,Casa Silva Los Lingues Carmenere,Wine
835603002706,Casa Silva S38 Cabernet Sauvignon,Wine
835603005110,Heaven's Door Ama No To,Wine
835603005981,Kanbara Ancient Treasure,Wine
835603005400,Kanbara Bride of the Fox,Wine
835603001396,La Posta Tinto Red Blend,Wine
835603001105,Luca Double Select Syrah,Wine
835603001082,LucaMalbec19,Wine
835603001662,Lunta Malbec,Wine
835603002621,Mayu Pedro Ximenez,Wine
835603003222,Pais Veijo Red,Wine
835603001167,Tikal Amorio Malbec,Wine
835603001174,Tikal Patriota Malbec/Bonarda,Wine
835603007220,Tozai Nigori Snow Maiden pack,Wine
835603005516,Tozai Typhoon,Wine
835603005844,Tozai Typhoon,Wine
835603005455,Tozai Well of Wisdom,Wine
835603005745,Yuho Rhythm of The Centuries,Wine
835603002386,Amayna Sauvignon Blanc 750ml,Wine
835603005868,Bushido Way of the Warrior Sake,Wine
835603005929,Fukucho Seaside Sparkling Sake 300ml,Wine
835603005554,Konteki Pearls Of Simplicity Junmai Daiginjo 300ml,Wine
835603001242,La Posta Paulucci Malbec,Wine
835603001310,La Posta Pizzella Malbec,Wine
835603005202,Tentaka Hawk in Heavens Tokubetsu Junmai 300ml,Wine
835603005417,Tozai Living Jewel,Wine
835603007213,Tozai Nigori Snow Maiden,Wine
835603005493,Tozai Plum Blossom of the Peace,Wine
835603005431,Tozai Snow Maiden Nigori,Wine
85798018727,Alexander Valley Chardonnay,Wine
85798666140,Alexander Valley Estate Zinfandel,Wine
85798666089,Alexander Valley Homestead Red,Wine
85798088621,Alexander Valley Merlot,Wine
85798078721,Alexander Valley Sin Zin,Wine
85798400720,Alexander Valley Vineyard Rose,Wine
85798028726,Alexander Valley Cab Sauv,Wine
88586010347,14 HANDS PINOT GRIGIO CAN 12P,Wine
88586005725,14 HANDS PINOT GRIGIO COL VLY,Wine
858018007418,BLACK GIRL MAGIC BUBBLY RED CAN,Wine
733952997554,Justin Justification,Wine
733952123144,Justin Chardonnay 750ml,Wine
733952997103,Justin Cabernet Sauvignon,Wine
733952987500,Justin Isosceles Cab Sauvignon,Wine
733952097025,Justin Sauvignon Blanc 750ml,Wine
628623020306,Dixie & Bass Red Blend,Wine
628623020290,Dixie & Bass Sauvignon Blanc,Wine
84279002576,Champs de Provence Rose Brut,Wine
82242017879,Relax Alcohol Removed Chardonnay 750ml,Wine
15643496721,The Little Sheep Of NZ Sauv Bl,Wine
88586012327,TOPBOX MERLOT BIB,Wine
88586010798,TOPBOX PINOT GRIGIO BIB,Wine
795652200631,Jinro Chamisul Fresh Soju 17.8%,Wine
88415789628,SIMI CAB SAUV ALEXANDER 19,Wine
88415789635,SIMI CHARDONNAY SONOMA COAST 19,Wine
851718993593,RAEBURN ROSE(SC)21,Wine
812572008427,The Great Oregon Wine Co Rascal Pinot Noir 750ml,Wine
5602281902582,Estreia Vinho Verde Rose 250ml can,Wine
832776000133,Legado Munoz,Wine
85000029459,Andre Brut Can,Wine
85000034347,Andre Sweet Fizzy Sangria,Wine
85000032855,Barefoot Bright & Breezy Chardonnay,Wine
85000032862,Barefoot Bright & Breezy Rose,Wine
85000031278,Barefoot Bubbly Brut Rose (Pride),Wine
85000016244,Ghost Pines Chardonnay,Wine
85000016220,Ghost Pines Merlot,Wine
85000022658,Ghost Pines Pinot Noir,Wine
85000019689,Ghost Pines Red Blend,Wine
8678801557,Hahn SLH Chardonnay,Wine
86788018871,Hahn SLH Pinot Noir,Wine
85000012260,Mirassou Cabernet Sauvignon,Wine
85000019108,Mirassou Moscato,Wine
400000023380,Our Lady of Guadalupe Pinot Noir 750ml,Wine
85000024485,Prophecy Red Blend,Wine
709192796752,Talbott SLH Sleep Hol Chard,Wine
818013013029,Barrel Burner Paso Robles Cabernet,Wine
87113115227,C'est La Vie Red Blend,Wine
87113115258,C'est La Vie Rose 2020,Wine
87113112158,C'est La Vie White Blend,Wine
87113111885,Domaine Long Depaquit Chablis 750ml,Wine
792059000437,Sincerite Sauvignon Blanc 750ml,Wine
818013012800,Smashberry Red Blend,Wine
400000022550,Shafer TD-9 2019,Wine
628623020702,10000 Hours Cabernet 750ml,Wine
628623020719,10000 Hours Red Blend 750ml,Wine
628623020740,10000 Hours Syrah 750ml,Wine
628623021006,Chasing Rain Cabernet 750ml,Wine
628623021020,Chasing Rain Merlot 750ml,Wine
628623021013,Chasing Rain Red Blend 750ml,Wine
810879022344,"90+ Cellars Cab Sauv Oakville, CA Lot 200 750ml",Wine
810879028865,"90+ Cellars Cab Sauv Oakville, CA Lot 232 750ml",Wine
81753050351,Veuve Clicquot Demi-Sec,Wine
748789805057,Chiarli Amabile Centario,Wine
400000025230,Eyrie SPARK Rose 750ml,Wine
851694003811,*Q DRINKS GINGER ALE CN,Spirits
80660001173,1792 High Rye,Spirits
80660010724,1792 Port Finish,Spirits
811538019071,1800 Ult Margarita Mix,Spirits
88067057076,1919 Root beer,Spirits
191916,1919 Rootbeer,Spirits
88067057045,1919 Rootbeer,Spirits
19198,1919 Rootbeer,Spirits
757347279063,2 Dads Premium Bloody Mary,Spirits
850003519005,21 SEEDS TEQ CUCUMBER JALAPENO 70,Spirits
850003519098,21 SEEDS TEQ GRAPEFRUIT HIBISCUS70,Spirits
850003519012,21 SEEDS TEQ VALENCIA ORANGE 70,Spirits
85592138591,360 Double Chocolate Vodka,Spirits
85592145995,360 Huckleberry,Spirits
85592142598,360 Sorrento Lemon Vodka,Spirits
85592133718,360 Vodka,Spirits
85592133794,360 Vodka,Spirits
89016008750,4 Orange Vodka,Spirits
9421012620252,42 Below,Spirits
833597009640,44 North Magic Valley Vodka,Spirits
833597009633,44 North Mountain Huckleberry,Spirits
833597009657,44 North Rainier Cherry Vodka,Spirits
833597009671,44 North Sunnyslope Necarine,Spirits
833597009688,44 North Vodka,Spirits
94922046826,85 Lashes Crystal Rum,Spirits
94922294302,85 Lashes Dark Rum,Spirits
89000118380,99 Apples,Spirits
80660118086,99 Bananas,Spirits
89000620104,99 BANANAS SCHNAPPS 99 PET LSE,Spirits
89000515998,99 Black Berries,Spirits
89000993123,99 Coconuts,Spirits
88004047993,99 Holiday Ornament Set,Spirits
80660010687,99 Pineapples,Spirits
88004035884,99 Schnapps Stocking,Spirits
89000991051,99 WATERMELONS SCHN 99 PET LSE,Spirits
89000993086,99 Whipped Cream,Spirits
817469010309,Aalborg Jubilaeums Akvavit,Spirits
817469010293,Aalborg Taffel Akvavit,Spirits
80480006167,Aberfeldy 16 year,Spirits
80480220013,Aberfeldy 21yr Scotch,Spirits
80432102213,Aberlour 18yr,Spirits
80432114612,Aberlour A'bunadh Alba,Spirits
80432102169,Aberlour Highland 16 Yr,Spirits
689768211028,Absente,Spirits
689768262006,Absente Cream liqueur,Spirits
689768222024,Absente Grande,Spirits
89540535487,Absolut  Lime & Cucumber Vodka Soda,Spirits
89540535494,Absolut  Lime & Cucumber Vodka Soda,Spirits
835229005402,Absolut 100 Proof,Spirits
80432108178,Absolut Bar Pack,Spirits
835229001084,Absolut Berry Acai Vodka,Spirits
835229002739,Absolut Cherrykran Vodka,Spirits
835229002845,Absolut Cilantro Vodka,Spirits
835229002876,Absolut Cilantro Vodka,Spirits
835229000926,Absolut Citron Glimmer Vodka,Spirits
835229001107,Absolut Citron Vodka,Spirits
835229010185,Absolut Electrik LTD,Spirits
835229000841,Absolut Grapevine Vodka,Spirits
835229000872,Absolut Grapevine Vodka,Spirits
835229002746,Absolut Hibiskus Vodka,Spirits
835229002777,Absolut Hibiskus Vodka,Spirits
835229010765,Absolut Juice Apple Edition,Spirits
835229010840,Absolut Juice Pear & Elderflower,Spirits
835229010819,Absolut Juice Strawberry,Spirits
835229003408,Absolut Kurant Vodka,Spirits
835229010024,Absolut L.E. Chicago Vodka,Spirits
835229000889,Absolut L.E. Miami Vodka,Spirits
835229002609,Absolut Mandrin Vodka,Spirits
835229002203,Absolut Mandrin Vodka,Spirits
835229002005,Absolut Mandrin Vodka,Spirits
835229002821,Absolut Oak,Spirits
835229000810,Absolut Orient Apple,Spirits
835229008601,Absolut Raspberri Vodka,Spirits
89540535531,Absolut Raspberry Lemongrass Vodka Soda,Spirits
835229004405,ABSOLUT VOD PEPPAR 76,Spirits
835229008304,ABSOLUT VOD RASPBERRI 76,Spirits
835229008403,ABSOLUT VOD RASPBERRI 76,Spirits
