Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Verus Sauvignon Blanc 750ml,Sauvignon Blanc,"Bourget Imports, LLC",8,0.0,,15.62,28.99,23.96,46,,0,0,Osseo:2;St. Louis Park:6
Antigal Cabernet Sauvignon 750ml,Cabernet,Southern Glazer's Wine & Spirits of MN,5,0.0,,11.78,20.99,17.96,44,,0,0,Vadnais Heights:5
Verus Pinot Gris,Pinot Grigio/Gris,,8,0.0,,12.29,17.99,,32,,0,0,Stillwater:8
Verus Furmint 750ml,Other Whites,"Bourget Imports, LLC",8,0.0,,15.62,28.99,23.96,46,,0,0,Andover:1;Osseo:3;Plymouth:4
Eppa White Sangria,Flavored,"Vinocopia, Inc",12,0.0,,8.79,14.99,12.96,41,,0,0,Blaine:12
Envinate Benje Tinto 750ml,Red Blends,"Maverick Beverage Co., LLC - MN",9,0.0,,19.5,31.99,20.95,39,,0,0,Plymouth:9
Enjingi Grasevina,Other Reds,"New France Wine Co, Inc",0,0.0,,11.69,17.99,,35,,0,0,
Emmolo Merlot 750ml,Merlot,Oxford Street Merchants,0,0.0,,37.64,49.99,41.96,25,,0,0,
Emiliano Falsini Feudo Pignatone Etna Rosso 2022 750ml,Other Reds,Mezzogiorno Wines,10,0.0,,36.83,57.99,47.96,36,,0,0,Minnetonka:10
Frei Brothers Alexander Cab 750ml,Cabernet,Johnson Brothers - St. Paul,0,0.0,,16.76,27.99,,40,,0,0,
Fre Rose N/A 750ml,Rose,Phillips Wine & Spirits - St. Paul,0,0.0,,6.42,11.49,9.96,44,,0,0,
Fre Moscato 750ml,Other Whites,Phillips Wine & Spirits - St. Paul,3,0.0,96.4,6.42,11.49,9.96,44,,0,1,Plymouth:3
Fratelli Casa Rossa,Other Reds,The Wine Company,1,0.0,,9.33,14.99,,38,,0,0,Chanhassen:1
Fairbanks Port 750ml,Fortified,Johnson Brothers - St. Paul,0,0.0,,5.66,7.99,,29,,0,0,
Erath Pinot Gris 750ml,Pinot Grigio/Gris,Southern Glazer's Wine & Spirits of MN,1,0.0,32.1,9.4,14.99,12.96,37,,0,1,Stillwater:1
Flechas De Los Andes Gran Malbec 750ml,Malbec,Phillips Wine & Spirits - St. Paul,0,0.0,,21.52,37.99,31.96,43,,0,0,
Fit Vine Pinot Noir 750ml,Pinot Noir,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.0,,10.1,11.99,9.96,16,,0,0,
Fisher Vineyard Mt Cabernet Sauvignon  750ml,Cabernet,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.0,,,99.99,,,,0,0,
Yellow Tail Cab Sauvignon 750ml,Cabernet,Phillips Wine & Spirits - St. Paul,2,0.0,,4.26,7.99,6.96,47,,0,0,Roseville:2
Yarden Mount Hermon White 750ml,White Blends,,0,0.0,,9.58,16.99,,44,,0,0,
Yamhill Valley Pinot Noir 750ml,Pinot Noir,"New France Wine Co, Inc",8,0.0,,16.88,29.99,24.96,44,,0,0,Blaine:8
Yalumba Y Series Viognier 750ml,Other Whites,"Grape Beginnings, Inc.",4,0.0,,9.0,15.99,13.96,44,,0,0,Osseo:1;Stillwater:3
Yalumba Y Series Cabernet Sauvignon 750ml,Cabernet,"Grape Beginnings, Inc.",14,0.0,450.0,9.0,15.99,13.96,44,,0,1,Stillwater:14
Yalumba Shiraz Viognier 750ml,Red Blends,"Grape Beginnings, Inc.",2,0.0,,9.04,12.99,,30,,0,0,Stillwater:2
Field Recordings Morrow View Gruner 750ml,Other Whites,"Tradition Wine & Spirits, LLC",1,0.0,,13.83,24.99,,45,,0,0,Andover:1
Abadia de San Quirce M9,Other Reds,Bellboy Corporation,0,0.0,,25.17,59.99,,58,,0,0,
A&P De Villaine Le Clous Amie Blanc 750ml,Chardonnay,"New France Wine Co, Inc",3,0.0,,32.33,59.99,49.96,46,,0,0,Minnetonka:3
A to Z Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,0,0.0,,10.07,15.99,13.96,37,,0,0,
A Tribute to Grace Rose 750ml,Rose,"Tradition Wine & Spirits, LLC",9,0.0,,18.0,29.99,,40,,0,0,Chanhassen:9
A Tribute to Grace Grenache 750ml,Other Reds,"Tradition Wine & Spirits, LLC",8,0.0,,20.0,30.99,23.95,35,,0,0,Chanhassen:8
90+ Collector Fort Ross Pinot Noir '20 750ml,Pinot Noir,Bellboy Corporation,2,0.0,,16.53,35.49,29.96,53,,0,0,Ramsey:2
Wycliff Brut Rose' 750ml,Sparkling,Johnson Brothers - St. Paul,9,0.0,,5.46,8.99,,39,,0,0,Minnetonka:9
Airfield Estates Chardonnay 750ml,Chardonnay,"Bourget Imports, LLC",19,0.0,,12.81,23.99,19.96,47,,0,0,Cottage Grove:6;Vadnais Heights:6;Minnetonka:7
Agostina Pierri Rosso di Montalcino 750ml,Other Reds,"New France Wine Co, Inc",1,0.0,,17.33,29.99,,42,,0,0,Minnetonka:1
Adelsheim Willamette Valley Chardonnay 750ml,Chardonnay,Libation Project,6,0.0,,23.5,38.99,32.96,40,,0,0,Roseville:6
Xinomavro/ D,Accessories,,5,0.0,,12.0,15.99,,25,,0,0,Stillwater:5
"90+ Cellars Cab Sauv Oakville, CA Lot 200 750ml",Cabernet,Bellboy Corporation,0,0.0,0.0,24.44,53.99,43.86,55,,0,1,
90+ Cellars Lot 191 Cafayate Malbec 750ml,Malbec,Bellboy Corporation,0,0.0,,8.96,20.99,17.96,57,,0,0,
90+ Cellars Lot 167 Bourgogne Aligote 750ml,Other Whites,Bellboy Corporation,0,0.0,,11.08,25.99,21.96,57,,0,0,
90+ Cellars Organic Prosecco 750ml,Sparkling,Bellboy Corporation,0,0.0,,7.74,19.99,,61,,0,0,
90+ Cellars Lot 60 Langhe Rosso 750ml,Other Reds,Bellboy Corporation,0,0.0,,9.12,20.99,17.96,57,,0,0,
90+ Cellars Lot 226 Chinon 750ml,Other Reds,Bellboy Corporation,19,0.0,,9.58,20.99,17.96,54,,0,0,St. Louis Park:19
"90+ Cellars Lot 223 Cab Sauv, Stags Leap 750ml",Cabernet,Bellboy Corporation,0,0.0,0.0,24.54,53.99,44.96,55,,0,1,
Forest Glen White Merlot 750ml,Merlot,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.0,,0.08,9.99,,99,,0,0,
Folk Machine White Light 750ml,Other Whites,"New France Wine Co, Inc",4,0.0,,11.54,17.99,,36,,0,0,Minnetonka:4
Flybird Blood Orange 750ml,Flavored,Southern Glazer's Wine & Spirits of MN,0,0.0,,8.07,13.79,11.96,41,,0,0,
2017 Chateau Grand Puy Ducasse Pauillac 750ml,Red Blends,Bellboy Corporation,0,0.0,,38.55,59.99,54.96,36,,0,0,
19 Crimes The Punishment,Pinot Noir,,0,0.0,,7.14,8.99,7.96,21,,0,0,
19 Crimes Cali Gold 750ml,Sparkling,"Breakthru Beverage Minnesota Wine & Spirits, LLC",10,0.0,,8.76,11.49,9.96,24,,0,0,Osseo:10
Yellow Tail Sangria Blanco 1.5L,Flavored,Phillips Wine & Spirits - St. Paul,0,0.0,,7.98,12.99,,39,,0,0,
Figgins Family Estate Red 750ml,Red Blends,The Wine Company,2,0.0,,70.67,119.99,,41,,0,0,Plymouth:2
Zenato Chiaretto Rose 750ml,Rose,"Grape Beginnings, Inc.",0,0.0,,9.75,16.99,,43,,0,0,
Zardetto Prosecco 750ml,Sparkling,"Grape Beginnings, Inc.",46,0.0,,11.25,17.99,12.95,37,,0,0,Stillwater:46
Zanasi Sorbara Lambrusco 750ml,Sparkling,Mezzogiorno Wines,4,0.0,128.6,14.83,25.99,21.96,43,,0,1,Minnetonka:4
ZD Reserve Chardonnay 750ml,Chardonnay,Paustis Wine,0,0.0,,54.17,81.99,,34,,0,0,
Z. Alexander Brown Sauvignon 750ml,Sauvignon Blanc,Johnson Brothers - St. Paul,0,0.0,,8.62,15.99,13.96,46,,0,0,
Flying Cloud Sauvignon Blanc 750ml,Sauvignon Blanc,,3,0.0,96.4,11.0,17.99,,39,,0,1,Vadnais Heights:3
Alfredo Maestro Vina Almate Tempranillo 750ml,Other Reds,"Maverick Beverage Co., LLC - MN",2,0.0,,16.66,29.99,,44,,0,0,Blaine:2
Alexis Bailly Voyageur 750ml,Red Blends,The Wine Company,12,0.0,,20.0,31.99,,37,,0,0,Rosemount:5;Vadnais Heights:7
Alexander Valley Merlot 750ml,Merlot,,0,0.0,,12.63,15.99,13.95,21,,0,0,
Alexander Valley Homestead Red 750ml,Red Blends,,6,0.0,,12.32,15.99,13.95,23,,0,0,Ramsey:6
Albert Bichot Macon-Villages 750ml,Chardonnay,"Grape Beginnings, Inc.",16,0.0,,14.0,25.99,21.96,46,,0,0,Roseville:1;St. Louis Park:1;Stillwater:5;Blaine:9
Alamos Red Blend,Box Wines,,1,0.0,,8.76,10.99,,20,,0,0,Stillwater:1
Alain Voge Cornas Les Vieilles Vignes,Other Reds,,12,0.0,,68.33,119.99,74.95,43,,0,0,Plymouth:1;St. Louis Park:11
Willm Pinot Gris Alsace Reserv 750ml,Pinot Grigio/Gris,Rue 38 LLC,0,0.0,,12.79,21.99,,42,,0,0,
William Hill  Napa Cab 750ml,Cabernet,Johnson Brothers - St. Paul,3,0.0,,36.76,47.99,39.96,23,,0,0,Andover:3
Field Recordings BOXIE Orange Wine 3L Box,Other Whites,"Tradition Wine & Spirits, LLC",2,0.0,,27.67,35.49,22.95,22,,0,0,Rosemount:2
Ameztoi Txakolina 750ml,Other Whites,"New France Wine Co, Inc",7,0.0,,18.88,35.49,29.96,47,,0,0,Minnetonka:2;Minneapolis:5
Amami Shochu Kokuto Shochu Selephant 750ML/ D,,,0,0.0,,43.0,64.5,,33,,0,0,
Alto Moncayo Garnacha 750ml,Other Reds,"Grape Beginnings, Inc.",4,0.0,,35.25,53.99,38.95,35,,0,0,Minnetonka:4
Altano Douro Organic Red,Other Reds,The Wine Company,2,0.0,,16.92,24.99,,32,,0,0,Minnetonka:1;Plymouth:1
Alta Mora Etna Rosso 750ml,Other Reds,Southern Glazer's Wine & Spirits of MN,0,0.0,,18.05,19.99,,10,,0,0,
Fellini Pietraluna Salentino 750ml,Other Reds,,0,0.0,,8.67,16.99,,49,,0,0,
Felines Jourdan Picpoul,Other Whites,"Bourget Imports, LLC",6,0.0,,10.15,17.74,14.96,43,,0,0,Blaine:6
Famiglia Castellani Toscana Sangiovese 750 ml/ D,Accessories,,0,0.0,,12.66,16.99,,25,,0,0,
Field Recordings Wonderwall Pinot Noir 750ml,Pinot Noir,"Tradition Wine & Spirits, LLC",3,0.0,,15.17,23.99,19.95,37,,0,0,Minnetonka:3
Field Recordings Salad Days 750ml,Sparkling,"Tradition Wine & Spirits, LLC",0,0.0,,12.5,17.49,14.96,29,,0,0,
William Fevre Chablis  Montmai 750ml,Chardonnay,The Wine Company,0,0.0,,40.64,65.99,54.96,38,,0,0,
"Field Recordings ""Rose"" 750ml",Rose,"Tradition Wine & Spirits, LLC",3,0.0,,0.5,19.99,,97,,0,0,Chanhassen:3
Franciscan Sauvignon Blanc 750ml,Sauvignon Blanc,Johnson Brothers - St. Paul,11,0.0,353.6,8.76,15.99,13.96,45,,0,1,Stillwater:11
Fowler Wine Pinot Gris/ D,Accessories,,4,0.0,,5.33,14.99,,64,,0,0,Stillwater:4
Fowler Wine Meritage Red Blend/ D,,,0,0.0,0.0,16.5,24.73,,33,,0,1,
Four Virtues Bourbon Barrel Zinfandel 750ml,Zinfandel,Johnson Brothers - St. Paul,0,0.0,,12.75,19.99,,36,,0,0,
Four Graces Pinot Blanc 750ml,Other Whites,Southern Glazer's Wine & Spirits of MN,6,0.0,,13.4,23.99,19.96,44,,0,0,Rosemount:6
Fossil Point Rose 750ml,Rose,"New France Wine Co, Inc",0,0.0,,11.54,19.99,,42,,0,0,
Adelsheim Staking Claim Chardonnay 750ml,Chardonnay,Libation Project,8,0.0,,35.67,53.99,44.95,34,,0,0,Plymouth:8
Adelsheim Breaking Ground Pinot Noir 750ml,Pinot Noir,Libation Project,3,0.0,,35.17,63.99,52.96,45,,0,0,Minnetonka:3
Winehaven Rhubarb Wine,Flavored,Paustis Wine,16,0.0,514.3,10.75,17.99,,40,,0,1,Osseo:5;Plymouth:5;Minneapolis:6
Woodbridge Pinot Noir 750ml,Pinot Noir,Southern Glazer's Wine & Spirits of MN,6,0.0,192.9,4.07,7.99,6.96,49,,0,1,Vadnais Heights:6
Woodbridge Pinot Noir 3L Box,Pinot Noir,Southern Glazer's Wine & Spirits of MN,0,0.0,,12.32,21.99,,44,,0,0,
Woodbridge Pinot Grigio 4pk 187ml,Pinot Grigio/Gris,Southern Glazer's Wine & Spirits of MN,0,0.0,,5.47,9.99,,45,,0,0,
Woodbridge Pinot Grigio 3L Box,Pinot Grigio/Gris,Southern Glazer's Wine & Spirits of MN,0,0.0,,14.27,17.49,14.96,18,,0,0,
Woodbridge Moscato 1.5L,Moscato,Southern Glazer's Wine & Spirits of MN,0,0.0,,9.01,14.99,,40,,0,0,
Woodbridge Merlot 4pk 187ml,Merlot,Southern Glazer's Wine & Spirits of MN,2,0.0,,5.47,9.99,,45,,0,0,Stillwater:2
Woodbridge Cabernet Sauvignon 3L Box,Cabernet,Southern Glazer's Wine & Spirits of MN,0,0.0,,14.27,17.49,14.96,18,,0,0,
Woodbridge Cab Sauv 4pk 187ml,Cabernet,Southern Glazer's Wine & Spirits of MN,2,0.0,,5.47,9.99,,45,,0,0,Stillwater:2
Wolffer Estate Chardonnay 750ml,Chardonnay,"Grape Beginnings, Inc.",0,0.0,,13.33,23.99,19.96,44,,0,0,
Winter's Hill Watershed Pinot Noir 750ml,Pinot Noir,"New France Wine Co, Inc",7,0.0,,18.88,33.99,23.45,44,,0,0,Minnetonka:7
Woodbridge Red Blend 750ml,Red Blends,Southern Glazer's Wine & Spirits of MN,0,0.0,,4.07,7.99,6.96,49,,0,0,
Gerard Bertrand Cremant Brut De Limoux 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,0,0.0,,14.8,25.99,9.98,43,,0,0,
Georges Descombes Regnie 750ml,Other Reds,"New France Wine Co, Inc",7,0.0,,21.54,31.99,,33,,0,0,St. Louis Park:1;Minnetonka:6
George Lignier 2015 GC Les Combottes  750ml,Pinot Noir,,0,0.0,,105.35,184.99,,43,,0,0,
Gaston Chiquet Tradition Brut 750ml,Sparkling,The Wine Company,6,0.0,,48.79,87.99,72.96,45,,0,0,Minnetonka:6
Garnacha de Fuego Old Vines,Other Reds,The Wine Company,0,0.0,,9.46,12.99,,27,,0,0,
Gancia Moscato D'Asti 750ml,Other Whites,Southern Glazer's Wine & Spirits of MN,2,0.0,,6.48,15.99,,59,,0,0,Roseville:2
Gancia Brut Rose 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,12,0.0,385.7,9.43,15.99,,41,,0,1,Plymouth:1;Vadnais Heights:1;Blaine:3;Andover:7
Ganbei Baljiu 750ML/ D,Accessories,,1,0.0,,28.67,37.99,,25,,0,0,Stillwater:1
Gamling & McDuck Cabernet Franc 750ml,Cabernet,The Wine Company,2,0.0,,26.0,52.99,28.95,51,,0,0,Ramsey:2
Frontera Chardonnay 1.5L,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.0,,6.86,12.49,10.96,45,,0,0,
The Fableist Chardonnay 750ml,Chardonnay,"Tradition Wine & Spirits, LLC",0,0.0,0.0,15.17,14.99,12.95,-1,,0,1,
The Expedition Merlot 750ml,Merlot,,11,0.0,,10.52,15.99,,34,,0,0,Osseo:11
The Crusher Petite Sirah 750ml,Other Reds,Paustis Wine,0,0.0,,5.48,11.99,,54,,0,0,
The Calling Cabernet Sauvignon 750ml,Cabernet,Johnson Brothers - St. Paul,4,0.0,,19.13,33.99,25.45,44,,0,0,Andover:4
Textbook Chardonnay Napa 750ml,Chardonnay,The Wine Company,0,0.0,,14.12,18.99,15.95,26,,0,0,
Textbook Cabernet Sauvignon Napa 750ml,Cabernet,The Wine Company,6,0.0,,28.12,37.99,,26,,0,0,Minnetonka:6
Teutonic Wine Company Cutthroat Trout Blanc 750ml/ D,Box Wines,"Tradition Wine & Spirits, LLC",0,0.0,,19.17,27.99,,32,,0,0,
Teutonic Candied Mushroom 750ml,Fortified,"Tradition Wine & Spirits, LLC",2,0.0,,20.5,29.99,,32,,0,0,Minnetonka:2
"Teutonic ""Crab Tomalley� 750ml",Other Whites,"Tradition Wine & Spirits, LLC",0,0.0,,12.83,21.99,,42,,0,0,
Terredora Dipaolo Falanghina,Other Whites,Oxford Street Merchants,6,0.0,192.9,13.49,21.99,,39,,0,1,Cottage Grove:1;Minnetonka:2;Minneapolis:3
Galodoro Tinto/ D,Accessories,,46,0.0,,8.12,11.99,6.95,32,,0,0,Stillwater:46
Baracchi O'lillo! 750ml,Other Reds,"Vinocopia, Inc",0,0.0,,12.95,21.99,,41,,0,0,
Bako Ambrus Teraszok 375ml,Fortified,"Bourget Imports, LLC",0,0.0,,40.0,59.99,,33,,0,0,
Tiamo Dry White Wine Spritz 4PK 8.4OZ Can/ D,,,1,0.0,,12.67,19.0,,33,,0,0,Stillwater:1
Three Wine Co. Red Blend 750ml,Red Blends,"New France Wine Co, Inc",0,0.0,,13.54,25.99,21.96,48,,0,0,
Three Wine Co Contra Zinfandel 750ml,Zinfandel,"New France Wine Co, Inc",0,0.0,,10.88,17.99,,40,,0,0,
Three Muskateers 750ml,Red Blends,,7,0.0,,6.67,10.99,,39,,0,0,Osseo:7
"The Withers ""Ruben"" Mourvedre Blend 750ml",Red Blends,"Maverick Beverage Co., LLC - MN",23,0.0,739.3,22.0,47.99,39.96,54,,0,1,Blaine:23
The Prisoner Wine Co Thorn Merlot 750ml,Merlot,Southern Glazer's Wine & Spirits of MN,0,0.0,,26.04,41.99,,38,,0,0,
The Prisoner Wine Co Deranged 750ml,Red Blends,Southern Glazer's Wine & Spirits of MN,0,0.0,,69.0,102.99,89.96,33,,0,0,
Gerard Bertrand Cremant Rose De Limoux 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,1,0.0,,16.13,27.99,,42,,0,0,Vadnais Heights:1
The Ned Pinot Gris 750ml,Pinot Grigio/Gris,"Bourget Imports, LLC",3,0.0,,14.15,23.99,19.96,41,,0,0,Stillwater:3
The Naked Grape Malbec 750ml,Malbec,Johnson Brothers - St. Paul,8,0.0,,4.7,7.99,,41,,0,0,Ramsey:8
The Loop Sauvignon Blanc 750ml,Sauvignon Blanc,Small Lot MN,1,0.0,,10.79,19.99,16.96,46,,0,0,Stillwater:1
Barefoot Chardonnay 250ml,Chardonnay,Johnson Brothers - St. Paul,0,0.0,0.0,6.18,9.99,,38,,0,1,
The Hilt Estate Pinot Noir 750ml,Pinot Noir,"New France Wine Co, Inc",16,0.0,,33.54,37.74,31.45,11,,0,0,Rosemount:1;Andover:3;St. Louis Park:5;Minnetonka:7
The Hilt Estate Chardonnay 750ml,Chardonnay,"New France Wine Co, Inc",10,0.0,,36.21,66.99,55.96,46,,0,0,St. Louis Park:1;Roseville:9
The Hilt Estate Bentrock  Chardonnay 18 750ml,Chardonnay,"New France Wine Co, Inc",10,0.0,,35.21,62.99,51.95,44,,0,0,St. Louis Park:1;Minnetonka:9
The Federalist Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,0,0.0,,10.73,19.99,16.96,46,,0,0,
The Federalist BB Zinfandel 750ml,Zinfandel,Southern Glazer's Wine & Spirits of MN,4,0.0,128.6,13.4,23.99,19.96,44,,0,1,Blaine:4
Barefoot Malbec 750ml,Malbec,Johnson Brothers - St. Paul,1,0.0,,3.76,7.99,,53,,0,0,Rosemount:1
Sanctum Lisica Pinot Noir 750ml,Pinot Noir,"New France Wine Co, Inc",1,0.0,,16.88,31.99,26.96,47,,0,0,Minnetonka:1
Taken Napa Valley Red 750ml,Red Blends,Phillips Wine & Spirits - St. Paul,0,0.0,,18.1,33.99,28.95,47,,0,0,
Tablas Creek Vineyard Patelin Rouge 750ml,Red Blends,The Wine Company,1,0.0,,18.79,29.99,,37,,0,0,Plymouth:1
Tablas Creek Patelin de Tablas Rose 750ml,Rose,The Wine Company,5,0.0,160.7,18.79,29.99,,37,,0,1,Vadnais Heights:5
TF&Y 30year Tawny 750ml,Fortified,,0,0.0,,101.08,116.99,,14,,0,0,
Syncline Subduction Red Blend 750ml,Red Blends,"Bourget Imports, LLC",1,0.0,,16.81,20.99,17.96,20,,0,0,Stillwater:1
Barefoot Spritzer Summer Red 250ml,Red Blends,Johnson Brothers - St. Paul,0,0.0,,5.2,12.99,,60,,0,0,
Barefoot Spritzer Rose 750ml,Rose,Johnson Brothers - St. Paul,0,0.0,0.0,3.51,6.99,,50,,0,1,
Barefoot Spritzer Moscato 250ml,Flavored,Johnson Brothers - St. Paul,0,0.0,,4.53,12.99,,65,,0,0,
Barefoot Shiraz 1.5L,Syrah/Shiraz,Johnson Brothers - St. Paul,0,0.0,,6.05,12.49,10.96,52,,0,0,
Terra d'Oro Zinfandel Port 750ml,Fortified,Phillips Wine & Spirits - St. Paul,2,0.0,,18.85,29.99,,37,,0,0,Osseo:2
Sutter Home White Zinfandel 1.5L,Zinfandel,Phillips Wine & Spirits - St. Paul,0,0.0,,7.56,11.99,,37,,0,0,
Sutter Home Rose 187ml,Rose,Phillips Wine & Spirits - St. Paul,0,0.0,0.0,3.9,7.99,,51,,0,1,
Sutter Home Pinot Grigio 1.5L,Pinot Grigio/Gris,Phillips Wine & Spirits - St. Paul,0,0.0,,7.56,11.99,,37,,0,0,
Sutter Home Chardonnay 1.5L,Chardonnay,Phillips Wine & Spirits - St. Paul,0,0.0,,7.56,11.99,,37,,0,0,
Sutter Home Cab Sauv 1.5L,Cabernet,Phillips Wine & Spirits - St. Paul,0,0.0,,7.56,11.99,,37,,0,0,
Suspense Cab Franc 750ml,Cabernet,Bellboy Corporation,0,0.0,,33.5,43.99,36.95,24,,0,0,
Baron of Thieves Red Blend 750ml,Red Blends,Phillips Wine & Spirits - St. Paul,0,0.0,,3.66,7.99,,54,,0,0,
Baron Herzog Merlot 750ml,Merlot,Johnson Brothers - St. Paul,0,0.0,0.0,8.88,15.99,,44,,0,1,
Gradis Ciutta Friulano,Other Whites,The Wine Company,0,0.0,,15.33,24.99,,39,,0,0,
Godelia Bierzo 750ml,Other Reds,Southern Glazer's Wine & Spirits of MN,3,0.0,,12.66,18.99,,33,,0,0,Blaine:3
Barefoot Sangria 1.5L,Flavored,Johnson Brothers - St. Paul,0,0.0,,7.56,12.99,10.96,42,,0,0,
Terra d'Oro Zinfandel 750ml,Zinfandel,Phillips Wine & Spirits - St. Paul,1,0.0,,12.09,14.99,,19,,0,0,Ramsey:1
Terlato Pinot Grigio 750ml,Pinot Grigio/Gris,,5,0.0,,16.07,28.99,,45,,0,0,Stillwater:5
Tentaka Hawk in Heavens Tokubetsu Junmai 300ml,Fortified,"Maverick Beverage Co., LLC - MN",18,0.0,578.6,12.12,22.49,18.96,46,,0,1,St. Louis Park:18
Teeter-Totter Napa Cabernet Sauvignon  750ml,Cabernet,Johnson Brothers - St. Paul,0,0.0,,33.8,74.99,,55,,0,0,
Barefoot Rich Red Blend 1.5L,Merlot,Johnson Brothers - St. Paul,0,0.0,,7.56,12.99,10.96,42,,0,0,
Taylor Fladgate 2016 750ml,Fortified,,4,0.0,,75.67,99.99,82.95,24,,0,0,Blaine:4
Tavernello Vino Rosso,Box Wines,,0,0.0,,5.12,6.99,,27,,0,0,
Tarlant Brut Nature Zero 750ml,Sparkling,"New France Wine Co, Inc",5,0.0,,55.88,100.99,83.96,45,,0,0,Minnetonka:5
Tamagawa Red Label Heirloom Yamahai 720ml,Fortified,The Wine Company,8,0.0,,26.12,49.99,41.96,48,,0,0,Minnetonka:1;Andover:7
Talamonti Moda,Other Reds,Small Lot MN,0,0.0,0.0,7.33,14.99,,51,,0,1,
Elk Cove Pinot Blanc 750ml,Other Whites,"New France Wine Co, Inc",0,0.0,,13.54,22.99,,41,,0,0,
Elizabeth Spencer Sonoma Pinot Noir 2019 750ml,Pinot Noir,"Grape Beginnings, Inc.",0,0.0,,30.0,38.99,32.95,23,,0,0,
Elizabeth Spencer Rutherford Cabernet Sauvignon 2019 750ml,Cabernet,"Grape Beginnings, Inc.",6,0.0,,63.75,95.99,79.95,34,,0,0,Minnetonka:6
Elisabetta Prosecco 750ml,Sparkling,Libation Project,0,0.0,,9.33,15.99,,42,,0,0,
Elio Perrone Bigaro Rose 750ml,Fortified,"New France Wine Co, Inc",3,0.0,,14.54,25.99,21.96,44,,0,0,Vadnais Heights:3
Elemental Rose 750ml,Rose,Oxford Street Merchants,6,0.0,192.9,11.04,14.99,12.96,26,,0,1,Blaine:6
Giant Steps Yarra Pinot Noir 750ml,Pinot Noir,Oxford Street Merchants,12,0.0,,35.0,46.99,38.95,26,,0,0,Minnetonka:12
Giant Steps Terraford Chardonnay 750ml,Chardonnay,Oxford Street Merchants,1,0.0,,33.33,43.99,36.95,24,,0,0,Roseville:1
Giant Steps Primavera Pinot Noir 750ml,Pinot Noir,Oxford Street Merchants,1,0.0,32.1,37.5,48.99,40.95,23,,0,1,Roseville:1
Geyser Peak Sauv Blanc 750ml,Sauvignon Blanc,Bellboy Corporation,0,0.0,0.0,6.75,11.99,,44,,0,1,
Talbott Kali Hart Pinot Noir 750ml,Pinot Noir,Johnson Brothers - St. Paul,3,0.0,,15.42,19.99,8.47,23,,0,0,Minnetonka:3
Armand Heitz Bourgogne Rouge 750ml,Pinot Noir,"New France Wine Co, Inc",9,0.0,,27.54,46.99,38.96,41,,0,0,Minnetonka:9
Ariel Chardonnay N/A 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",11,0.0,,8.76,14.99,12.96,42,,0,0,Roseville:11
Two Birds One Stone Rose 750ml,Rose,"Maverick Beverage Co., LLC - MN",1,0.0,,7.46,13.79,11.96,46,,0,0,Ramsey:1
Twin Suns Reserve Syrah 750ml,Syrah/Shiraz,Bellboy Corporation,1,0.0,32.1,10.07,15.99,,37,,0,1,Roseville:1
Twin Suns Res Cab Sauv 750ml,Cabernet,Bellboy Corporation,7,0.0,,10.07,19.99,,50,,0,0,Chanhassen:7
Turley Ueberroth Zinfandel 2020 750ml,Zinfandel,"Grape Beginnings, Inc.",4,0.0,,585.0,74.99,,-680,,0,0,Minnetonka:4
Turley Old Vine Zinfandel 750ml,Zinfandel,"Grape Beginnings, Inc.",0,0.0,,24.0,34.99,31.96,31,,0,0,
Turley Kirschenman Zinfandel 750ml,Zinfandel,"Grape Beginnings, Inc.",0,0.0,,30.0,38.99,32.95,23,,0,0,
Turley Judge Bell Zinfandel 2020 750ml,Zinfandel,"Grape Beginnings, Inc.",0,0.0,,30.0,44.99,,33,,0,0,
Gaja Ca Marcanda Promis 2020 750ml,Other Reds,Southern Glazer's Wine & Spirits of MN,0,0.0,,34.33,45.99,37.95,25,,0,0,
Turley Dusi Zinfandel 2018 750ml,Zinfandel,"Grape Beginnings, Inc.",0,0.0,,38.34,59.99,42.95,36,,0,0,
Turley Cinsault 750ml,Other Reds,"Grape Beginnings, Inc.",0,0.0,,24.0,35.99,,33,,0,0,
Tua Rita Rosa Dei Notri 750ml,Other Reds,"Grape Beginnings, Inc.",2,0.0,,15.75,25.99,,39,,0,0,Blaine:2
Tua Rita Perlato Del Bosco 750ml,Other Reds,"Grape Beginnings, Inc.",11,0.0,,27.75,36.99,30.95,25,,0,0,Minnetonka:11
Tsiakkas Rodinos Rose 750ml,Rose,"Maverick Beverage Co., LLC - MN",5,0.0,160.7,18.12,29.99,24.96,40,,0,1,St. Louis Park:5
Triga Alicante 750ml,Other Reds,The Wine Company,1,0.0,32.1,22.0,44.99,,51,,0,1,Blaine:1
