Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
White Claw Black Cherry 6pk 12oz can,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",150,66.2,2.3,7.7,12.99,10.96,41,,289,827,Plymouth:7;Vadnais Heights:2;Blaine:2;Minnetonka:3;Andover:3;Osseo:7;Bloomington:10;St. Louis Park:11;Ramsey:19;Cottage Grove:22;Rosemount:29;Minneapolis:37
Budweiser 24pk 12oz can,Premium,,409,66.0,6.2,19.67,23.99,20.96,18,,293,802,Minnetonka:1;Stillwater:7;Minneapolis:11;Blaine:13;Roseville:17;Osseo:19;Plymouth:20;Woodbury:22;St. Louis Park:23;Cottage Grove:26;Andover:27;Vadnais Heights:28;Rosemount:29;Ramsey:32;Bloomington:52;Chanhassen:82
Coors Banquet 24pk 12oz can,Premium,Dahlheimer Beverage Monticello,287,66.0,4.3,19.54,23.99,21.96,19,,292,807,Minnetonka:1;St. Louis Park:5;Rosemount:6;Stillwater:7;Roseville:7;Woodbury:8;Bloomington:10;Blaine:12;Chanhassen:13;Vadnais Heights:13;Andover:16;Ramsey:21;Osseo:28;Cottage Grove:32;Plymouth:46;Minneapolis:62
Modelo Especial 24pk 12oz btl,Import,"Breakthru Beverage Minnesota Beer, LLC",198,64.1,3.1,25.07,35.49,29.96,29,,294,738,Stillwater:1;Roseville:2;Minnetonka:3;Osseo:3;Vadnais Heights:3;Plymouth:4;Chanhassen:5;Ramsey:9;Rosemount:16;Cottage Grove:16;Bloomington:21;Woodbury:21;Minneapolis:24;Blaine:35;Andover:36
Sierra Nevada Hazy Little Thing IPA 12pk 12oz can,Craft,,286,63.7,4.5,14.04,20.99,15.96,33,,276,806,Bloomington:7;Roseville:20;Plymouth:1;Minnetonka:2;Stillwater:6;Cottage Grove:9;Vadnais Heights:12;Minneapolis:14;St. Louis Park:18;Woodbury:18;Osseo:18;Chanhassen:20;Ramsey:31;Blaine:47;Andover:65
Coors Light 12pk 12oz btl,Premium,"Breakthru Beverage Minnesota Beer, LLC",206,63.6,3.2,11.3,14.99,12.96,25,,273,816,Vadnais Heights:1;St. Louis Park:1;Bloomington:2;Minnetonka:4;Cottage Grove:5;Chanhassen:6;Plymouth:7;Woodbury:11;Stillwater:13;Rosemount:14;Roseville:18;Osseo:26;Ramsey:28;Andover:37;Minneapolis:40
Carbliss Margarita Variety 8pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",230,59.5,3.9,18.0,22.49,18.96,20,,266,715,Plymouth:2;Rosemount:3;St. Louis Park:5;Chanhassen:11;Osseo:12;Roseville:14;Minneapolis:15;Ramsey:19;Vadnais Heights:21;Bloomington:22;Andover:33;Cottage Grove:34;Blaine:51
Sun Cruiser Vodka Pink Lemonade 8pk 12oz can,RTD,"Breakthru Beverage Minnesota Beer, LLC",241,58.5,4.1,14.54,21.99,16.96,34,,271,661,Stillwater:4;Chanhassen:8;Woodbury:9;Roseville:9;Blaine:9;Ramsey:10;Vadnais Heights:10;St. Louis Park:11;Rosemount:23;Cottage Grove:27;Andover:52;Minneapolis:69
Modelo 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",141,58.0,2.4,2.37,3.49,,32,,262,685,Bloomington:1;Stillwater:3;Minnetonka:5;St. Louis Park:5;Blaine:6;Rosemount:7;Plymouth:18;Andover:19;Roseville:20;Cottage Grove:30;Woodbury:35;Minneapolis:46
Mike's Harder Lemonade 23oz can,Single Serve,,208,57.2,3.6,2.35,3.49,,33,,246,730,Vadnais Heights:5;Cottage Grove:6;Rosemount:9;Blaine:9;Plymouth:11;Osseo:12;Minnetonka:14;Woodbury:14;Bloomington:18;Ramsey:21;Roseville:25;St. Louis Park:27;Minneapolis:39
Leinenkugel's Lodge Pack 12pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",117,55.6,2.1,13.4,19.99,16.96,33,,260,617,Plymouth:1;Andover:1;Minnetonka:4;Rosemount:4;Vadnais Heights:7;Osseo:7;Roseville:7;Bloomington:9;Ramsey:9;Woodbury:11;Cottage Grove:15;Chanhassen:23;Blaine:24
Truly Spiked Berry Variety 12pk 12oz can,Seltzer,,295,55.1,5.4,13.87,19.99,16.96,31,,238,700,St. Louis Park:12;Roseville:4;Vadnais Heights:8;Woodbury:9;Plymouth:10;Blaine:10;Bloomington:17;Stillwater:18;Chanhassen:22;Osseo:23;Ramsey:25;Cottage Grove:25;Andover:26;Minneapolis:36;Rosemount:51
Coors Banquet 6pk 16oz can,Premium,"Breakthru Beverage Minnesota Beer, LLC",216,54.8,3.9,5.4,8.99,7.96,40,,232,716,Minnetonka:1;Ramsey:4;St. Louis Park:5;Plymouth:8;Osseo:11;Roseville:14;Woodbury:15;Stillwater:18;Andover:20;Cottage Grove:21;Bloomington:23;Minneapolis:24;Blaine:55
Truly Lemonade Seltzer Mixed Pack 12pk 12oz can,Seltzer,,235,54.7,4.3,13.75,19.99,16.96,31,,244,659,St. Louis Park:6;Osseo:10;Blaine:13;Ramsey:28;Andover:30;Woodbury:2;Stillwater:3;Bloomington:7;Chanhassen:9;Roseville:13;Cottage Grove:16;Plymouth:18;Vadnais Heights:19;Rosemount:25;Minneapolis:36
Coors Banquet Heritage 12pk 12oz btl,Premium,"Breakthru Beverage Minnesota Beer, LLC",127,54.6,2.3,11.27,15.99,12.96,30,,243,661,Minnetonka:2;Vadnais Heights:4;Rosemount:6;Osseo:6;Bloomington:7;Stillwater:8;Woodbury:9;Cottage Grove:9;Roseville:10;Chanhassen:10;St. Louis Park:12;Minneapolis:16;Andover:29
Smirnoff Ice Red White & Berry 12pk 12oz can,FMB,,219,54.6,4.0,12.97,20.99,17.96,38,,251,625,Ramsey:5;Plymouth:4;Woodbury:6;Blaine:9;St. Louis Park:10;Cottage Grove:11;Bloomington:13;Rosemount:14;Andover:15;Chanhassen:20;Vadnais Heights:30;Roseville:34;Minneapolis:51
Cutwater Vodka Mule 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",244,54.6,4.5,9.94,17.49,11.96,43,,249,633,Stillwater:4;Minnetonka:5;Plymouth:9;Woodbury:9;St. Louis Park:10;Chanhassen:11;Osseo:12;Cottage Grove:12;Minneapolis:13;Rosemount:14;Blaine:17;Bloomington:18;Ramsey:21;Roseville:24;Andover:28;Vadnais Heights:32
Good Boy Vodka John Daly Variety Pack 8pk 12oz can,RTD,,306,54.6,5.6,16.39,25.99,21.96,37,,260,585,Plymouth:1;St. Louis Park:6;Osseo:16;Chanhassen:20;Andover:57;Blaine:156;Stillwater:4;Cottage Grove:9;Woodbury:13;Rosemount:26
New Belgium Juice Force 12pk 12oz can,Craft,Bernicks,175,54.1,3.2,13.34,19.99,16.96,33,,225,726,Minnetonka:2;Stillwater:3;Bloomington:4;St. Louis Park:4;Andover:5;Rosemount:7;Blaine:9;Roseville:10;Woodbury:18;Chanhassen:19;Vadnais Heights:23;Cottage Grove:28;Minneapolis:43
Surfside Half & Half Variety Pack 8pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",164,53.3,3.1,15.0,23.99,17.96,37,,260,544,St. Louis Park:5;Vadnais Heights:6;Osseo:7;Minneapolis:7;Woodbury:14;Chanhassen:15;Roseville:21;Rosemount:22;Andover:27;Blaine:40
Cutwater Strawberry Margarita 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",350,53.1,6.6,9.9,17.49,11.96,43,,248,592,Stillwater:2;Plymouth:4;Minnetonka:7;Cottage Grove:11;Andover:13;Blaine:15;Rosemount:16;Chanhassen:19;Vadnais Heights:23;St. Louis Park:23;Osseo:24;Minneapolis:34;Bloomington:42;Ramsey:54;Woodbury:57
Cutwater Tequila Lime Margarita 12oz can,Single Serve,Single Can,0,52.6,0.0,2.3,4.49,3.96,49,,225,679,
Twisted Tea 12pk 12oz can,FMB,,294,52.5,5.6,13.29,17.49,15.96,24,,234,635,Vadnais Heights:1;Stillwater:2;Minnetonka:4;Roseville:4;Plymouth:7;Osseo:7;Bloomington:10;Rosemount:24;St. Louis Park:25;Woodbury:25;Minneapolis:32;Blaine:33;Cottage Grove:39;Ramsey:42;Andover:47
Corona Extra 12pk 12oz can,Import,,187,52.3,3.6,13.54,17.49,15.96,23,,235,623,Osseo:4;Vadnais Heights:1;Plymouth:4;Minnetonka:9;Ramsey:11;Chanhassen:15;Woodbury:17;Andover:18;St. Louis Park:19;Stillwater:19;Rosemount:20;Minneapolis:26;Blaine:29
Lagunitas IPA 12pk 12oz can,Craft,"Hohensteins, Inc.",200,52.2,3.8,11.48,17.49,14.96,34,,229,647,Stillwater:1;Andover:3;Minnetonka:4;Rosemount:5;Minneapolis:8;Osseo:9;Chanhassen:13;Plymouth:14;Woodbury:16;Cottage Grove:20;Bloomington:22;Blaine:25;St. Louis Park:30;Vadnais Heights:32
White Claw Blackberry 6pk 12oz can,Seltzer,,107,52.2,2.0,7.67,12.99,10.96,41,,227,657,Blaine:8;Plymouth:9;Andover:9;Ramsey:15;Bloomington:6;Vadnais Heights:8;St. Louis Park:17;Cottage Grove:22;Minneapolis:24
Modelo Especial Chelada 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",149,52.1,2.9,2.38,3.49,,32,,228,650,Osseo:1;Cottage Grove:2;Vadnais Heights:3;Blaine:4;Stillwater:6;Plymouth:9;Minneapolis:10;Roseville:12;Ramsey:13;Rosemount:15;Andover:33;Woodbury:44
Lift Bridge Grape Ape 12pk 12oz can,FMB,,197,51.3,3.8,12.89,18.99,15.96,32,,231,610,Minnetonka:2;Chanhassen:2;Roseville:3;Plymouth:6;Bloomington:7;St. Louis Park:12;Woodbury:12;Ramsey:15;Vadnais Heights:19;Stillwater:21;Minneapolis:21;Andover:32;Blaine:32;Cottage Grove:13
Falling Knife Verbal Tip 4pk 16oz can,Craft,,122,51.2,2.4,11.89,17.99,14.96,34,,221,652,Ramsey:2;Cottage Grove:3;Plymouth:7;Minnetonka:10;Chanhassen:10;Blaine:10;Roseville:12;Vadnais Heights:14;Woodbury:14;St. Louis Park:14;Andover:18;Rosemount:22
Heineken 12pk 12oz btl,Import,Bernicks,263,51.0,5.2,13.11,19.99,16.96,34,,227,618,Woodbury:1;Chanhassen:2;Ramsey:2;Blaine:2;Minnetonka:3;Osseo:3;Plymouth:3;Vadnais Heights:5;Andover:16;Stillwater:19;Rosemount:21;Bloomington:40;Cottage Grove:43;Roseville:51;Minneapolis:55
Cutwater Mai Tai 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",298,50.9,5.9,6.04,17.49,11.96,65,,239,559,Minnetonka:3;Osseo:5;Stillwater:7;Blaine:7;Chanhassen:12;Andover:12;Roseville:14;Cottage Grove:16;Woodbury:17;Minneapolis:18;Vadnais Heights:18;Plymouth:25;Rosemount:26;St. Louis Park:36;Bloomington:37;Ramsey:39
Bell's Two Hearted Ale 12pk 12oz can,Craft,,219,50.8,4.3,14.99,23.99,19.96,38,,216,660,Stillwater:5;Minneapolis:5;Plymouth:7;Osseo:8;Ramsey:13;Woodbury:14;Blaine:17;Andover:30;Cottage Grove:2;Vadnais Heights:4;Minnetonka:12;Roseville:15;Chanhassen:15;Rosemount:21;St. Louis Park:25;Bloomington:26
Modelo Especial 4pk 16oz can,Import,"Breakthru Beverage Minnesota Beer, LLC",127,50.8,2.5,5.17,7.99,,35,,223,629,Rosemount:1;Minnetonka:2;Osseo:2;Woodbury:4;Vadnais Heights:7;Bloomington:8;Cottage Grove:10;Blaine:15;Roseville:17;Andover:19;Minneapolis:20;Plymouth:23
High Noon Pineapple 4pk 12oz can,RTD,Johnson Brothers - St. Paul,104,50.6,2.1,8.43,13.79,11.96,39,Deep Net,212,672,Ramsey:2;Cottage Grove:3;Minnetonka:4;Plymouth:5;Chanhassen:6;St. Louis Park:9;Vadnais Heights:10;Roseville:11;Bloomington:11;Stillwater:11;Woodbury:15;Minneapolis:17
Angry Orchard Crisp Apple 12pk 12oz can,Cider,,231,50.2,4.6,14.48,21.99,17.96,34,,215,647,Bloomington:2;Rosemount:3;Osseo:4;Woodbury:5;Roseville:7;Cottage Grove:13;Minneapolis:90;Plymouth:7;Chanhassen:8;Stillwater:9;Andover:14;St. Louis Park:16;Blaine:21;Ramsey:32
Fresca Vodka Variety  8pk 12oz can,RTD,,229,49.9,4.6,14.74,23.99,21.96,39,,235,547,Minnetonka:3;Plymouth:3;Roseville:3;Rosemount:5;St. Louis Park:8;Stillwater:9;Vadnais Heights:9;Bloomington:10;Woodbury:14;Andover:15;Chanhassen:16;Cottage Grove:23;Minneapolis:49;Blaine:63
Blue Moon 12pk 12oz can,Craft,Dahlheimer Beverage Monticello,233,49.6,4.7,13.28,19.99,15.96,34,,214,630,Minnetonka:3;Plymouth:4;Cottage Grove:4;Osseo:7;Andover:7;Vadnais Heights:14;Rosemount:15;Chanhassen:15;Ramsey:17;St. Louis Park:18;Roseville:22;Blaine:24;Woodbury:30;Minneapolis:54
Sun Cruiser Lemonade Iced Tea 8pk 12oz can,RTD,,200,49.2,4.1,14.45,21.99,16.96,34,,232,536,Chanhassen:4;St. Louis Park:7;Roseville:9;Rosemount:10;Woodbury:11;Ramsey:12;Cottage Grove:12;Blaine:17;Bloomington:19;Andover:22;Minneapolis:78
Seagrams Black Cherry Fizz 4pk 12oz btl,FMB,,4,48.6,0.1,4.13,5.99,,31,,281,297,Rosemount:4
White Claw Mango 12pk 12oz can,Seltzer,,133,48.6,2.7,13.87,18.99,15.96,27,,214,598,Minnetonka:6;Blaine:17;St. Louis Park:2;Andover:6;Osseo:7;Stillwater:9;Vadnais Heights:11;Woodbury:12;Cottage Grove:14;Rosemount:15;Ramsey:17;Minneapolis:20
Beatbox Blue Razzberry  500ml,Single Serve,"Capitol Beverage Sales, L.P.",223,48.5,4.6,2.21,4.49,3.96,51,,205,638,Osseo:2;Chanhassen:2;Vadnais Heights:4;Roseville:5;Minneapolis:5;Stillwater:8;Plymouth:8;Minnetonka:9;Ramsey:9;St. Louis Park:12;Woodbury:18;Rosemount:29;Cottage Grove:30;Blaine:32;Bloomington:50
Truly Unruly 12pk 12oz can,Seltzer,,197,48.0,4.1,13.7,20.99,17.96,35,,218,561,Osseo:3;Plymouth:4;Blaine:11;Andover:19;Ramsey:30;St. Louis Park:7;Stillwater:7;Bloomington:8;Rosemount:11;Roseville:12;Cottage Grove:16;Chanhassen:17;Minneapolis:21;Vadnais Heights:33
Kona Big Wave Golden Ale 12pk 12oz btl,Craft,,303,47.8,6.3,12.81,19.99,16.96,36,,203,624,Minnetonka:3;Ramsey:11;Bloomington:12;St. Louis Park:12;Vadnais Heights:13;Plymouth:14;Osseo:14;Minneapolis:19;Roseville:20;Blaine:29;Andover:42;Stillwater:11;Rosemount:15;Cottage Grove:22;Woodbury:66
Miller High Life 24pk 12oz can,Below Premium,"Breakthru Beverage Minnesota Beer, LLC",186,47.6,3.9,17.51,22.99,19.96,24,,200,629,Chanhassen:2;St. Louis Park:4;Plymouth:4;Roseville:5;Cottage Grove:8;Stillwater:9;Andover:10;Vadnais Heights:11;Blaine:12;Rosemount:14;Woodbury:16;Osseo:19;Ramsey:20;Bloomington:25;Minneapolis:27
High Noon Tropical Variety Pack 8pk 12oz can,RTD,Johnson Brothers - St. Paul,94,47.5,2.0,17.7,24.99,21.96,29,Deep Net,201,621,Minnetonka:1;Blaine:2;Stillwater:2;Ramsey:3;Vadnais Heights:3;Rosemount:3;Osseo:4;Cottage Grove:7;Roseville:7;St. Louis Park:8;Bloomington:9;Minneapolis:9;Plymouth:17;Andover:19
Surly Furious 4pk 16oz can,Craft,Dahlheimer Beverage Monticello,94,47.4,2.0,8.97,13.79,11.96,35,,188,677,Andover:1;Woodbury:2;Osseo:3;Blaine:3;Plymouth:3;Chanhassen:3;Rosemount:11;Cottage Grove:12;St. Louis Park:12;Stillwater:14;Bloomington:15;Minneapolis:17
Michelob Golden Light 24pk 12oz btl,Premium,,229,46.9,4.9,19.72,27.99,23.96,30,,200,606,Bloomington:1;Stillwater:4;Rosemount:23;Ramsey:28;Osseo:29;Cottage Grove:31;Andover:32;Roseville:43;Blaine:49
Coors Banquet 12pk 12oz can,Premium,"Breakthru Beverage Minnesota Beer, LLC",160,46.9,3.4,11.27,15.99,12.96,29,,204,590,Minnetonka:3;Bloomington:4;Ramsey:5;Plymouth:7;Roseville:8;Vadnais Heights:11;Stillwater:12;Rosemount:14;St. Louis Park:14;Andover:16;Cottage Grove:16;Woodbury:16;Minneapolis:37
Steel Reserve 24oz can,Single Serve,,105,45.9,2.3,1.47,2.49,,41,,215,509,Blaine:3;Osseo:14;Andover:19;Ramsey:25;Roseville:2;Vadnais Heights:3;Bloomington:4;St. Louis Park:4;Minneapolis:33
Grain Belt Premium 12pk 12oz btl,Premium,,166,45.8,3.6,11.83,15.99,13.96,26,,199,577,Andover:3;Rosemount:4;Minneapolis:9;Blaine:9;Vadnais Heights:10;St. Louis Park:11;Bloomington:13;Plymouth:13;Stillwater:14;Roseville:17;Woodbury:18;Chanhassen:8;Ramsey:9;Cottage Grove:10;Osseo:18
Bell's Two Hearted Ale 19.2oz can,Single Serve,,167,45.5,3.7,1.91,3.49,,45,,197,577,Plymouth:4;Roseville:2;Ramsey:6;Vadnais Heights:10;Rosemount:16;Cottage Grove:16;Chanhassen:17;Bloomington:18;Woodbury:23;St. Louis Park:24;Minneapolis:32
Castle Danger Cream Ale 12pk 12oz can,Craft,Bernicks,162,45.2,3.6,15.13,23.99,19.96,37,,187,610,Minnetonka:1;Ramsey:3;Andover:3;Plymouth:5;Stillwater:7;Minneapolis:8;Bloomington:10;Blaine:13;Vadnais Heights:15;Cottage Grove:18;Chanhassen:19;St. Louis Park:20;Rosemount:22;Roseville:27
Lagunitas Variety Pack 12pk 12oz can,Craft,"Hohensteins, Inc.",181,44.8,4.0,11.59,17.49,14.96,34,,193,571,Minnetonka:1;Stillwater:1;Ramsey:3;Roseville:5;Andover:7;Osseo:8;Vadnais Heights:9;Rosemount:10;Minneapolis:14;Cottage Grove:15;Blaine:16;Plymouth:18;Bloomington:22;St. Louis Park:25;Woodbury:28
Cutwater Espresso Martini 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",210,44.8,4.7,9.93,17.49,11.96,43,,198,550,Minnetonka:6;Stillwater:6;Andover:6;Osseo:6;Plymouth:7;Cottage Grove:7;Chanhassen:8;Roseville:9;Blaine:12;Rosemount:12;Woodbury:13;Minneapolis:17;Vadnais Heights:17;Ramsey:22;Bloomington:28;St. Louis Park:29
Summit Extra Pale Ale 12pk 12oz btl,Craft,,227,44.6,5.1,13.3,19.99,16.96,33,,186,597,Minnetonka:2;St. Louis Park:6;Stillwater:8;Bloomington:17;Vadnais Heights:17;Roseville:18;Osseo:21;Chanhassen:24;Andover:27;Plymouth:4;Blaine:17;Cottage Grove:18;Woodbury:23;Ramsey:29
Modelo Especial 32oz btl,Single Serve,,118,44.1,2.7,3.06,4.99,,39,,202,508,Blaine:8;Rosemount:10;Bloomington:10;Andover:11;Vadnais Heights:12;Stillwater:15;Minneapolis:17;Woodbury:18;Cottage Grove:22
Beatbox Fruit Punch  500ml,Single Serve,"Capitol Beverage Sales, L.P.",230,43.7,5.3,2.41,4.49,3.96,46,,189,553,Ramsey:2;Stillwater:5;Vadnais Heights:6;St. Louis Park:6;Chanhassen:7;Woodbury:7;Andover:8;Minnetonka:9;Rosemount:11;Osseo:12;Plymouth:18;Blaine:19;Bloomington:32;Minneapolis:32;Cottage Grove:56
White Claw Black Cherry 19.2oz can,Single Serve,Dahlheimer Beverage Monticello,247,42.7,5.8,2.33,3.49,,33,,181,557,Stillwater:2;Vadnais Heights:5;Ramsey:10;Plymouth:10;Rosemount:11;Osseo:11;Minnetonka:13;Chanhassen:13;St. Louis Park:14;Roseville:19;Bloomington:20;Blaine:25;Minneapolis:25;Woodbury:27;Cottage Grove:42
Sun Cruiser Classic Iced Tea  8pk 12oz can,RTD,,236,42.6,5.5,14.79,21.99,16.96,33,,208,434,Rosemount:2;Roseville:2;Bloomington:5;Vadnais Heights:7;St. Louis Park:12;Woodbury:13;Cottage Grove:14;Ramsey:15;Blaine:45;Andover:49;Minneapolis:72
Budweiser 12pk 12oz can,Premium,,183,42.4,4.3,11.25,15.99,12.96,30,,194,491,Minnetonka:2;Andover:6;Cottage Grove:8;Vadnais Heights:9;Ramsey:10;Rosemount:11;Chanhassen:11;St. Louis Park:13;Osseo:14;Blaine:15;Minneapolis:15;Plymouth:16;Roseville:18;Bloomington:23;Stillwater:4;Woodbury:8
Blue Moon 12pk 12oz btl,Craft,,257,42.3,6.1,13.27,19.99,15.96,34,,179,553,Stillwater:4;St. Louis Park:10;Woodbury:27;Ramsey:29;Minneapolis:29;Plymouth:4;Osseo:7;Vadnais Heights:8;Bloomington:11;Andover:16;Roseville:17;Cottage Grove:17;Rosemount:19;Chanhassen:20;Blaine:39
New Belgium Juice Force Hazy IPA 19.2oz can,Single Serve,Bernicks,156,41.8,3.7,1.94,3.49,,44,,181,529,Chanhassen:1;Roseville:2;Stillwater:7;Plymouth:9;Minnetonka:9;Rosemount:10;Blaine:13;Andover:14;St. Louis Park:16;Minneapolis:17;Cottage Grove:20;Bloomington:22;Woodbury:30
New Belgium Voodoo Ranger Hoppy Pack 12pk 12oz can,Craft,Bernicks,131,41.3,3.2,13.54,19.99,16.96,32,,184,499,Minnetonka:2;Rosemount:2;Bloomington:4;Vadnais Heights:6;St. Louis Park:9;Stillwater:12;Roseville:13;Blaine:19;Cottage Grove:20;Minneapolis:21;Chanhassen:33
Busch Light 6pk 16oz can,Below Premium,,397,41.0,9.7,5.26,7.99,,34,,179,513,Andover:4;Stillwater:5;Cottage Grove:9;Woodbury:11;Blaine:17;Minneapolis:35;Rosemount:206;Minnetonka:11;Plymouth:11;Vadnais Heights:11;Osseo:22;Bloomington:28;Roseville:29
Sierra Nevada Hazy Little Thing IPA 19.2oz can,Single Serve,,192,40.9,4.7,2.03,3.49,,42,,169,553,Chanhassen:7;Plymouth:1;Osseo:1;Blaine:1;Roseville:3;Vadnais Heights:9;Rosemount:12;St. Louis Park:12;Stillwater:13;Andover:16;Bloomington:17;Cottage Grove:20;Minneapolis:36;Ramsey:44
Monaco Tequila Lime Crush 12oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",87,40.6,2.1,1.99,3.49,2.96,43,net down pricing,177,510,Ramsey:1;Chanhassen:2;Minneapolis:11;Rosemount:14;Woodbury:16;Minnetonka:18;Cottage Grove:26;Bloomington:27;St. Louis Park:29
Carbliss Peach 4pk 12oz can,RTD,,155,40.4,3.8,8.86,13.79,11.96,36,,175,511,Minnetonka:4;Rosemount:5;Cottage Grove:10;Vadnais Heights:15;Bloomington:18;Woodbury:27;Minneapolis:55;Osseo:1;Blaine:9;Plymouth:11;Andover:11
Corona Familiar 32oz btl,Single Serve,,187,40.3,4.6,3.06,4.99,,39,,180,484,Bloomington:3;Rosemount:8;Woodbury:8;Vadnais Heights:11;Stillwater:12;Cottage Grove:16;Roseville:22;Minneapolis:57;Ramsey:3;Blaine:14;Andover:33
Bud Light 12pk 12oz can,Premium,,181,40.0,4.5,11.33,14.99,13.46,24,,177,490,Vadnais Heights:2;Minnetonka:3;Plymouth:5;Ramsey:6;Blaine:9;Chanhassen:10;Andover:11;Bloomington:16;Minneapolis:17;Osseo:20;St. Louis Park:25;Roseville:33;Cottage Grove:10;Rosemount:16
Stella Artois 6pk 12oz btl,Import,,162,39.3,4.1,7.67,12.49,10.96,39,,171,494,Minnetonka:4;Roseville:7;Stillwater:7;Andover:8;Blaine:11;Cottage Grove:17;Minneapolis:20;St. Louis Park:6;Vadnais Heights:10;Rosemount:10;Osseo:13;Chanhassen:20;Plymouth:20;Ramsey:25
High Noon Peach 4pk 12oz can,RTD,Johnson Brothers - St. Paul,68,39.2,1.7,8.43,13.79,11.96,39,Deep Net,181,446,Minnetonka:3;Osseo:4;Chanhassen:4;Roseville:5;Blaine:5;Vadnais Heights:6;Bloomington:7;Andover:11;Plymouth:13;Minneapolis:14
Twisted Tea 24oz can,Single Serve,,160,39.2,4.1,2.35,3.99,,41,,171,492,Vadnais Heights:5;Cottage Grove:9;Ramsey:11;Andover:5;Rosemount:7;Plymouth:7;Roseville:8;Osseo:9;Chanhassen:10;Bloomington:14;St. Louis Park:14;Blaine:15;Stillwater:18;Minneapolis:32
Lagunitas Little Sumpin' Ale 12pk 12oz can,Craft,,196,39.1,5.0,11.4,17.49,14.96,35,,167,506,Andover:1;Ramsey:17;Stillwater:4;Roseville:5;Osseo:6;Minneapolis:7;Plymouth:7;Rosemount:11;Vadnais Heights:11;Cottage Grove:13;Woodbury:14;Blaine:20;Bloomington:23;Chanhassen:25;St. Louis Park:32
White Claw Ruby Grapefruit 6pk 12oz can,Seltzer,,81,39.0,2.1,7.67,12.99,10.96,41,,169,492,St. Louis Park:4;Bloomington:9;Roseville:9;Chanhassen:2;Vadnais Heights:2;Andover:2;Blaine:2;Plymouth:3;Minneapolis:7;Osseo:9;Rosemount:11;Ramsey:14;Cottage Grove:17
Coronita Extra 24pk 8oz btl,Import,,59,38.9,1.5,19.24,24.99,,23,,176,459,Ramsey:1;Minnetonka:2;Plymouth:3;Woodbury:3;Rosemount:5;Cottage Grove:6;Bloomington:7;Andover:15;Blaine:18
Founders All Day IPA 15pk 12oz can,Craft,,142,38.9,3.7,14.74,22.49,18.96,34,,170,484,Osseo:4;Plymouth:7;Stillwater:8;Andover:16;Blaine:20;Roseville:1;Bloomington:4;Vadnais Heights:5;Minnetonka:6;St. Louis Park:6;Rosemount:8;Woodbury:13;Chanhassen:14;Cottage Grove:14;Ramsey:16
Hamm's 12pk 12oz can,Below Premium,,128,38.8,3.3,8.64,12.49,10.96,31,,162,519,Roseville:2;Osseo:3;Blaine:5;Andover:8;Ramsey:9;Bloomington:15;Stillwater:2;Vadnais Heights:3;Minnetonka:5;Woodbury:9;Rosemount:10;Chanhassen:12;Minneapolis:18;St. Louis Park:27
Angry Orchard Crisp Apple 6pk 12oz btl,Cider,,123,38.7,3.2,8.09,11.99,,33,,161,519,Minnetonka:1;Osseo:5;Roseville:5;Bloomington:9;Woodbury:9;Minneapolis:40;Ramsey:2;Plymouth:3;Stillwater:4;Rosemount:10;Blaine:11;St. Louis Park:12;Andover:16
White Claw Raspberry 6pk 12oz can,Seltzer,,81,38.4,2.1,7.65,12.99,10.96,41,,166,487,Blaine:15;Chanhassen:3;Bloomington:4;St. Louis Park:5;Woodbury:5;Andover:5;Plymouth:7;Ramsey:11;Osseo:13;Cottage Grove:17
Pacifico Clara Lager 12pk 12oz can,Import,,151,38.2,3.9,13.32,17.99,15.96,26,,166,482,Ramsey:6;Minnetonka:1;Roseville:1;Rosemount:2;Plymouth:6;Bloomington:7;Osseo:8;Chanhassen:8;Minneapolis:10;Andover:13;Woodbury:15;Cottage Grove:19;Blaine:21;St. Louis Park:34
Carbliss Black Cherry 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",249,38.1,6.5,8.93,13.79,11.96,35,,168,470,Minnetonka:2;Roseville:4;Blaine:4;St. Louis Park:5;Osseo:7;Woodbury:9;Chanhassen:11;Stillwater:14;Rosemount:19;Bloomington:21;Cottage Grove:23;Plymouth:27;Andover:43;Vadnais Heights:60
White Claw Ruby Grapefruit 19.2oz can,Single Serve,,120,37.9,3.2,2.33,3.49,,33,,170,453,Andover:4;Plymouth:13;Osseo:15;Roseville:6;Chanhassen:9;Minnetonka:10;Vadnais Heights:11;St. Louis Park:15;Cottage Grove:16;Minneapolis:22
