Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Inbound Satellite Tropical 5mg THC 4pk 12oz can,Beverages,Lucid Brewing LLC Dba Inbound Brewco,120,4.2,28.5,6.33,17.49,14.96,64,$10 off of each case,21,41,Chanhassen:2;Vadnais Heights:4;Minneapolis:5;Roseville:5;St. Louis Park:5;Blaine:8;Andover:9;Ramsey:10;Stillwater:10;Rosemount:11;Osseo:11;Woodbury:11;Plymouth:12;Minnetonka:17
Clrty SodaPot Straw-Nana 10mg 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",75,4.2,18.1,9.82,20.99,17.96,53,,19,48,Ramsey:1;Minneapolis:2;Andover:5;Chanhassen:5;Rosemount:5;Vadnais Heights:5;Osseo:6;St. Louis Park:6;Woodbury:6;Roseville:8;Blaine:8;Plymouth:9;Cottage Grove:9
Minny Grown Highdrate Pure Skyblue 10mg THC 4pk 12oz can,Beverages,Minny Grown,172,4.1,42.4,11.0,19.99,16.96,45,,19,45,Osseo:3;Roseville:5;Ramsey:9;St. Louis Park:10;Chanhassen:13;Blaine:15;Plymouth:17;Rosemount:17;Woodbury:18;Andover:20;Vadnais Heights:21;Minneapolis:24
Green Monke Blue Raspberry 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,53,4.1,13.1,10.76,15.99,13.96,33,,15,63,Chanhassen:2;Minnetonka:4;Plymouth:4;Ramsey:6;Vadnais Heights:11;Roseville:12;Rosemount:14
Artet Grapefruit Rosemary 5mg THC 4pk 8oz can,Beverages,Get Chai,77,4.1,18.6,8.83,15.99,13.96,45,,20,43,Woodbury:1;Vadnais Heights:3;Minnetonka:4;Roseville:4;Minneapolis:5;Plymouth:5;Stillwater:6;Cottage Grove:6;Chanhassen:7;Andover:10;Bloomington:11;Rosemount:15
Minny Grown Boat Cruise Cosmo 4pk 12oz can,Beverages,Minny Grown,15,4.1,3.6,11.0,19.99,16.96,45,,14,70,Stillwater:1;Osseo:1;Minneapolis:4;St. Louis Park:4;Minnetonka:5
You Betcha Day Time Gummies 10 Pack,Edibles,"North Star Hemp, LLC",212,4.1,51.2,10.0,18.99,15.96,47,Yellow,18,52,Osseo:6;Plymouth:8;Bloomington:9;St. Louis Park:9;Ramsey:13;Roseville:14;Minneapolis:15;Minnetonka:15;Chanhassen:17;Blaine:23;Vadnais Heights:23;Woodbury:30;Rosemount:30
Smokiez Sour Blue Rasp 5mg THC 10 Pack,Edibles,Bellboy Corporation,133,4.0,33.4,5.5,15.49,12.96,64,Case 1,18,47,St. Louis Park:2;Chanhassen:2;Ramsey:7;Roseville:9;Vadnais Heights:10;Rosemount:10;Blaine:12;Woodbury:18;Plymouth:20;Osseo:21;Minneapolis:22
Green Monke Tropical Citrus 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,74,4.0,18.4,10.62,15.99,13.96,34,,16,57,Bloomington:1;Roseville:1;Andover:5;Plymouth:6;St. Louis Park:7;Minnetonka:8;Rosemount:9;Ramsey:10;Chanhassen:11;Vadnais Heights:16
Clrty Blue Raz 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",161,4.0,40.3,8.01,14.99,12.96,47,,17,52,Chanhassen:3;Minnetonka:5;Minneapolis:6;St. Louis Park:6;Woodbury:6;Cottage Grove:7;Blaine:9;Osseo:9;Stillwater:9;Vadnais Heights:14;Andover:16;Ramsey:16;Roseville:16;Rosemount:18;Plymouth:21
You Betcha Any Time Gummies 10 Pack,Edibles,"North Star Hemp, LLC",189,4.0,47.6,10.0,18.99,15.96,47,,17,51,Woodbury:2;Roseville:6;Minnetonka:10;Osseo:10;St. Louis Park:10;Chanhassen:13;Minneapolis:14;Rosemount:15;Ramsey:20;Stillwater:20;Vadnais Heights:20;Plymouth:24;Blaine:25
Minny Grown Sunshine TeaHC 10mg THC 4pk 12oz can,Beverages,Minny Grown,38,4.0,9.6,11.0,19.99,16.96,45,,10,82,Chanhassen:1;Roseville:1;Minnetonka:1;Andover:2;Cottage Grove:3;Plymouth:3;Stillwater:4;Woodbury:5;Minneapolis:6;Ramsey:6;Vadnais Heights:6
Leafy White Peach Bellini 10mg THC 12oz can,Beverages,Get Chai,325,3.9,82.9,2.23,5.99,4.96,63,60 Day Reorder Time,12,72,Ramsey:3;Vadnais Heights:3;Minneapolis:12;Plymouth:13;Stillwater:19;St. Louis Park:21;Andover:22;Minnetonka:59;Chanhassen:82;Blaine:91
Modist Tint Blackberry Lime 10mg THC 4pk 12oz can,Beverages,Modist Brewing Company,49,3.9,12.5,6.43,12.49,9.96,48,,23,23,Rosemount:1;Ramsey:3;Andover:5;Bloomington:5;Plymouth:5;Stillwater:5;St. Louis Park:7;Minneapolis:9;Roseville:9
Wild State Birdie Grapefruit Twist 10mg THC 4pk 12oz can,Beverages,Discontinued,3,3.9,0.8,5.5,18.99,14.96,71,,0,126,Vadnais Heights:3
Headflyer OG Kush 10mg THC 4pk 12oz can,Beverages,HeadFlyer Brewing,162,3.8,42.9,11.73,22.49,18.96,48,3cs Min Buy,15,54,Roseville:2;Minnetonka:6;Rosemount:6;Osseo:9;Blaine:11;Woodbury:11;Chanhassen:12;St. Louis Park:13;Stillwater:13;Plymouth:14;Minneapolis:15;Ramsey:16;Andover:34
Crooked Beverage Straw Basil 10mg 4pk 12oz can,Beverages,Global Reserve LLC,71,3.8,18.8,10.13,18.99,14.96,47,,15,54,Woodbury:1;Osseo:2;Rosemount:2;Stillwater:3;Minneapolis:4;Plymouth:4;Andover:5;Vadnais Heights:5;Minnetonka:6;Ramsey:6;Chanhassen:6;Blaine:8;St. Louis Park:9;Roseville:10
IYKYK Peach Tea 10mg 12oz can,Beverages,,0,3.7,0.0,2.24,5.99,4.96,63,,15,50,
Smokiez Blue Raspberry 5mg THC 10 Pack,Edibles,Bellboy Corporation,172,3.7,46.3,5.5,15.49,12.96,64,Case 1,13,61,Minnetonka:2;Blaine:10;Rosemount:10;Woodbury:11;Ramsey:12;Roseville:12;Vadnais Heights:12;Chanhassen:14;St. Louis Park:14;Plymouth:23;Minneapolis:24;Osseo:28
Insight Grapefruit 10mg THC 6pk 12oz can,Beverages,Insight Brewing Company (D),60,3.7,16.3,12.72,22.49,18.96,43,Quarterly buy,17,42,Osseo:2;Vadnais Heights:2;Stillwater:3;Minneapolis:4;St. Louis Park:4;Ramsey:4;Blaine:5;Chanhassen:5;Roseville:5;Woodbury:5;Andover:6;Plymouth:7;Rosemount:8
Minny Grown Moscow Moose 4pk 12oz can,Beverages,Minny Grown,29,3.6,8.1,11.0,19.99,16.96,45,,9,74,Minneapolis:1;Minnetonka:3;Stillwater:4;Blaine:7;Woodbury:14
Climbing Kites Iced Tea Lemonade 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,71,3.6,19.8,10.67,18.99,15.96,44,Case 1,16,43,Minnetonka:5;Vadnais Heights:6;Woodbury:6;Minneapolis:7;Roseville:7;St. Louis Park:8;Chanhassen:9;Rosemount:10;Cottage Grove:13
Billy Goats Microdose 25 Pack,Edibles,Logan Fleischman,44,3.6,12.2,10.0,18.99,15.96,47,Case 1,18,35,Ramsey:1;Osseo:2;Blaine:2;Minnetonka:3;Roseville:6;Woodbury:6;Chanhassen:12;St. Louis Park:12
CQ Strawberry Lemonade Spritzer 5mg THC 12oz can,Beverages,Get Chai,52,3.6,14.6,2.83,4.49,3.96,37,,15,47,Plymouth:1;Rosemount:1;Ramsey:3;Chanhassen:3;Roseville:4;Woodbury:5;Stillwater:6;Minnetonka:7;Vadnais Heights:22
IYKYK Peach Tea 10mg 4pk 12oz can,Beverages,"IYKYK Beverages, LLC",134,3.6,37.1,9.0,15.99,13.96,44,Pallet Buy,12,62,Minnetonka:4;Andover:4;Cottage Grove:4;Minneapolis:5;Osseo:6;Rosemount:6;St. Louis Park:6;Stillwater:7;Ramsey:7;Roseville:7;Chanhassen:12;Blaine:13;Vadnais Heights:14;Woodbury:15;Plymouth:20
Modist Melt Hot Box THC 10mg Variety 12pk 12oz can,Beverages,Modist Brewing Company,8,3.5,2.3,22.0,40.99,33.96,46,Direct Ship to Blaine 100cs Buy,12,57,Minnetonka:1;Bloomington:2;Ramsey:2;Plymouth:3
BLNCD Mocktail Variety Pack 10mg THC 6pk 12oz can,Beverages,Bellboy Corporation,79,3.4,23.5,19.57,33.49,27.96,42,,14,45,Minnetonka:1;Minneapolis:2;Blaine:3;Osseo:3;St. Louis Park:3;Woodbury:3;Vadnais Heights:3;Chanhassen:5;Ramsey:5;Plymouth:7;Stillwater:9;Roseville:11;Andover:12;Rosemount:12
Modist Melt Pop  Sangria Ginger Ale 10mg THC 4pk 12oz can,Beverages,Modist Brewing Company,78,3.4,22.8,9.17,15.99,13.96,43,Direct Ship to Blaine 50cs mix,12,56,Blaine:2;Minneapolis:2;Plymouth:2;Andover:4;Chanhassen:5;Ramsey:5;Stillwater:5;Osseo:5;Roseville:5;Minnetonka:6;St. Louis Park:6;Vadnais Heights:6;Woodbury:7;Cottage Grove:8;Rosemount:10
Bootlegger Mai Tai Mocktail 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,93,3.4,27.2,11.2,19.99,16.96,44,,12,56,Minneapolis:1;Blaine:2;Stillwater:2;Woodbury:2;Osseo:4;Roseville:4;Bloomington:5;Cottage Grove:5;Andover:6;Rosemount:6;Chanhassen:7;Vadnais Heights:7;St. Louis Park:9;Minnetonka:10;Ramsey:10;Plymouth:13
Vibes Pineapple Sativa 10mg THC 4pk 12oz can,Beverages,Logan Fleischman,82,3.4,24.4,8.33,20.99,17.96,60,,14,45,Andover:3;Woodbury:3;Minnetonka:4;Vadnais Heights:4;Cottage Grove:5;Minneapolis:5;Ramsey:5;St. Louis Park:5;Osseo:6;Plymouth:6;Rosemount:6;Chanhassen:6;Roseville:7;Stillwater:7;Blaine:10
Pharos Black Cherry 10mg THC 4pk 12oz can,Beverages,"Pharos Brands International, LLC",81,3.4,23.6,5.87,19.99,16.96,71,,11,61,St. Louis Park:3;Chanhassen:5;Ramsey:6;Woodbury:6;Andover:7;Minneapolis:7;Roseville:8;Rosemount:9;Minnetonka:10;Osseo:10;Vadnais Heights:10
Pharos Blood Orange Lime 10mg THC 4pk 12oz can,Beverages,"Pharos Brands International, LLC",104,3.3,31.7,5.51,19.99,16.96,72,,13,47,Minneapolis:8;Osseo:8;Ramsey:8;Woodbury:8;Chanhassen:9;Minnetonka:10;Rosemount:10;St. Louis Park:10;Roseville:11;Blaine:22
Happi Glow 4pk 7.5oz can,Beverages,,38,3.3,11.6,10.67,18.99,15.96,44,,13,47,Rosemount:1;Woodbury:6;Roseville:1;Minnetonka:2;Osseo:2;Andover:7;Ramsey:9;Vadnais Heights:12
"oHHo 5mg Variety 8pk 12oz can

",Beverages,Get Chai,49,3.2,15.3,13.34,30.99,25.96,57,Pallet Buy 104 Case,12,49,Vadnais Heights:1;Minneapolis:2;Osseo:2;Chanhassen:2;Plymouth:3;Ramsey:3;Stillwater:3;Woodbury:3;Andover:3;Rosemount:4;St. Louis Park:4;Cottage Grove:4;Roseville:4;Blaine:5;Minnetonka:6
Wild State Birdie Pineapple Mango 10mg THC 4pk 12oz can,Beverages,Discontinued,11,3.2,3.4,10.99,18.99,14.96,42,,9,63,Vadnais Heights:1;Andover:3;Ramsey:3;Woodbury:4
Insight Mango 10mg 6pk 12oz can,Beverages,Insight Brewing Company (D),55,3.1,17.9,12.72,22.49,18.96,43,Quarterly buy,11,49,Osseo:1;Stillwater:2;Minnetonka:2;Blaine:3;Chanhassen:3;Andover:4;Vadnais Heights:4;Woodbury:4;Ramsey:6;Rosemount:6;St. Louis Park:6;Plymouth:7;Roseville:7
Pharos Mango 10mg THC 4pk 12oz can,Beverages,"Pharos Brands International, LLC",124,3.0,41.5,5.88,19.99,16.96,71,,8,60,Andover:2;Minneapolis:3;Chanhassen:5;Stillwater:7;Minnetonka:9;Rosemount:9;Osseo:10;St. Louis Park:10;Ramsey:11;Vadnais Heights:11;Roseville:13;Woodbury:13;Blaine:21
Sweet Justice Elderberry 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",153,3.0,51.2,10.58,17.49,14.96,40,,14,33,Minneapolis:1;Chanhassen:5;Cottage Grove:5;Roseville:5;Minnetonka:6;St. Louis Park:6;Andover:6;Stillwater:8;Woodbury:8;Plymouth:8;Ramsey:9;Vadnais Heights:11;Osseo:14;Rosemount:14;Blaine:47
Climbing Kites Pineapple Passion Fruit 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,25,3.0,8.4,10.75,18.99,15.96,43,,15,28,Andover:3;Ramsey:4;Osseo:5;Plymouth:5;Blaine:8
Modist Melt Cran Apple THC 10mg 4pk 12oz can,Beverages,Modist Brewing Company,31,3.0,10.3,9.17,15.99,13.96,43,Direct Ship to Blaine 50cs mix,8,61,Minneapolis:1;Roseville:1;St. Louis Park:1;Ramsey:2;Osseo:3;Chanhassen:4;Stillwater:5;Woodbury:6;Andover:8
Stigma Berry Tea 10mg THC 4pk 16oz can,Beverages,Artisan Beer,52,2.9,18.1,9.15,16.99,14.96,46,"10 Free on 104, 3 from Stigma, 7 from Artisan",13,34,Chanhassen:1;Rosemount:2;Osseo:3;Plymouth:3;Ramsey:4;Stillwater:4;Blaine:5;Vadnais Heights:6;Roseville:7;Woodbury:8;Minneapolis:9
Utepils Orange Seltzer 10mg THC 4pk 12oz can,Beverages,"Breakthru Beverage Minnesota Beer, LLC",105,2.8,38.1,8.68,17.49,14.96,50,Case 1,13,30,Woodbury:3;Rosemount:4;Chanhassen:5;St. Louis Park:5;Minneapolis:6;Minnetonka:7;Plymouth:8;Stillwater:8;Vadnais Heights:8;Osseo:9;Blaine:9;Roseville:16;Andover:17
Squoze Ahhnold Tea & Lemonade 10mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,98,2.8,34.6,8.78,17.49,14.96,50,,16,19,Stillwater:1;Vadnais Heights:2;Minneapolis:2;Woodbury:4;Rosemount:5;Blaine:6;Osseo:6;Ramsey:6;Minnetonka:8;Chanhassen:9;St. Louis Park:9;Plymouth:11;Andover:12;Roseville:17
Minny Grown Go Pack! 10 Pack,Edibles,Discontinued,168,2.8,59.3,6.0,17.49,14.96,66,,12,37,Woodbury:2;Chanhassen:8;Minneapolis:10;Vadnais Heights:12;Rosemount:13;Roseville:16;Ramsey:17;Plymouth:19;Minnetonka:22;Blaine:23;Osseo:26
Minny Grown Nice Bar 50mg THC,Edibles,Minny Grown,66,2.7,24.2,7.43,13.79,11.96,46,,7,56,Rosemount:1;Vadnais Heights:1;Ramsey:2;Blaine:2;Chanhassen:7;St. Louis Park:7;Roseville:7;Minneapolis:8;Osseo:8;Minnetonka:9;Plymouth:14
Modist Tint Raspberry Lemon Iced Tea 10mg THC 4pk 12oz can,Beverages,Modist Brewing Company,63,2.6,24.5,6.43,12.49,9.96,48,,15,15,Plymouth:4;Ramsey:4;Rosemount:4;Andover:5;Bloomington:5;Osseo:5;Woodbury:5;Blaine:10;St. Louis Park:10;Minneapolis:11
Squoze Raspberry Haze 5mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,69,2.6,26.6,8.96,15.99,13.96,44,,13,25,Osseo:1;Ramsey:1;St. Louis Park:1;Blaine:2;Chanhassen:3;Roseville:3;Rosemount:4;Vadnais Heights:4;Andover:5;Stillwater:6;Woodbury:7;Plymouth:12;Minneapolis:20
IYKYK Lemonade Tea 10mg 12oz can,Beverages,,0,2.5,0.0,2.21,5.99,4.96,63,,11,31,
Voltage Tropical Frenzy 10mg THC 4pk 12oz can,Beverages,Credo Brands LLC,96,2.5,37.9,7.39,14.99,12.96,51,,9,41,Vadnais Heights:2;Woodbury:3;Chanhassen:6;Stillwater:6;Osseo:8;Ramsey:11;Minnetonka:13;St. Louis Park:18;Plymouth:29
Insight Orange  10mg 6pk 12oz can,Beverages,Insight Brewing Company (D),59,2.4,24.8,12.72,22.49,18.96,43,Quarterly buy,9,36,Blaine:1;Osseo:2;Plymouth:2;Minnetonka:2;Cottage Grove:3;Roseville:3;Vadnais Heights:3;Andover:4;Minneapolis:4;Ramsey:4;Stillwater:4;Chanhassen:6;Rosemount:6;St. Louis Park:6;Woodbury:9
Minny Grown YOU.S.A 10 Pack,Edibles,Minny Grown,39,2.4,16.5,8.0,17.49,14.96,54,,12,22,Blaine:1;Chanhassen:2;Osseo:2;Minneapolis:3;Plymouth:3;Woodbury:5;Ramsey:6;Vadnais Heights:8;Minnetonka:9
Wynk Mandarin Pomeo 5mg THC 6pk 12oz can,Beverages,Get Chai,110,2.4,45.9,8.37,14.99,12.96,44,,8,41,Roseville:1;Chanhassen:4;Minnetonka:4;Andover:7;Ramsey:7;Plymouth:10;Stillwater:12;Minneapolis:17;Osseo:23;Vadnais Heights:25
Squoze Blueberry Lift 10mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,115,2.3,50.6,8.67,17.49,14.96,50,,10,28,Osseo:2;Minnetonka:5;Ramsey:5;Stillwater:5;Blaine:6;Chanhassen:6;Roseville:6;Vadnais Heights:7;Minneapolis:9;Andover:10;St. Louis Park:11;Woodbury:11;Rosemount:16;Plymouth:16
Granny's Grapefruit Tangerine 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",25,2.3,10.8,11.0,17.99,14.96,39,,13,16,Roseville:1;Minneapolis:4;Plymouth:5;Rosemount:5;Woodbury:5;Osseo:5
OFFFIELD High Performance Sleep Honey Lavender  3mg THC 10 Pack,Edibles,Get Chai,316,2.3,136.3,6.3,9.99,8.96,37,,7,43,Andover:19;St. Louis Park:4;Roseville:9;Minnetonka:15;Vadnais Heights:15;Blaine:22;Osseo:22;Ramsey:34;Woodbury:36;Chanhassen:45;Plymouth:47;Minneapolis:48
Vibes Black Cherry Pie Hard Candy 5mg THC 10 Pack,Edibles,Discontinued,68,2.3,29.1,10.95,23.99,19.96,54,,12,21,Vadnais Heights:6;Blaine:9;Chanhassen:11;Minneapolis:11;Woodbury:11;Ramsey:12;Rosemount:12
Mary Jones Zero Cola 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",89,2.2,40.0,11.06,20.99,17.96,47,,9,31,Andover:1;Stillwater:2;Blaine:4;Minnetonka:4;Osseo:4;Rosemount:4;St. Louis Park:7;Plymouth:8;Ramsey:8;Roseville:8;Woodbury:8;Minneapolis:10;Vadnais Heights:10;Cottage Grove:11
Blackstack Real Trees King Size Straw Kiwi 10mg THC 4pk 16oz can,Beverages,"Black Stack Brewing, Inc",1,2.2,0.5,12.67,22.49,18.96,44,,11,21,Minnetonka:1
Gigli Dark Chocolate 5mg THC 10 Pack,Edibles,Discontinued,31,2.2,13.8,7.05,18.99,15.96,63,,10,27,Vadnais Heights:2;Minnetonka:3;Woodbury:4;Osseo:7;Blaine:15
Gentlemen Smugglers 10mg THC 3 Pack,Beverages,Get Chai,302,2.1,142.8,5.38,8.99,7.96,40,,6,41,Ramsey:2;Woodbury:2;Minnetonka:4;St. Louis Park:6;Roseville:10;Blaine:28;Minneapolis:97;Chanhassen:153
Squoze Raspberry Haze 10mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,27,2.1,13.0,8.67,17.49,14.96,50,,12,13,St. Louis Park:3;Osseo:5;Vadnais Heights:5;Roseville:7;Chanhassen:7
Smokiez Sour Jamberry THC 10 pack,Edibles,Bellboy Corporation,62,2.1,29.7,5.5,15.49,12.96,64,Case 1,6,40,Blaine:4;Plymouth:12;St. Louis Park:46
Gigli Mixed Fruit 5mg THC 10 Pack,Edibles,,79,2.0,39.1,5.31,14.99,12.96,65,,4,47,Bloomington:1;St. Louis Park:1;Minnetonka:2;Woodbury:2;Chanhassen:6;Osseo:8;Minneapolis:17;Blaine:42
Minny Grown Old Fashioned 4pk 12oz can,Beverages,Minny Grown,15,2.0,7.5,11.0,19.99,16.96,45,,7,33,Osseo:5;Stillwater:10
Happi Lime Wild Mint 4pk 7.5oz can,Beverages,,80,2.0,40.2,10.59,18.99,15.96,44,,10,19,Stillwater:6;Chanhassen:2;Vadnais Heights:3;Minnetonka:5;Plymouth:5;Ramsey:7;Osseo:10;Andover:20;Blaine:22
Wynk Mango 5mg THC 6pk 12oz can,Beverages,Wherehouse Beverage,29,2.0,14.5,8.38,14.99,12.96,44,Case 1 Upfront,9,24,Plymouth:1;Stillwater:2;Woodbury:2;Minneapolis:3;Minnetonka:5;Osseo:6;Vadnais Heights:11
CANN Hi'er Boy Lemon Lavender 10mg THC 4pk 12oz can,Beverages,Artisan Beer,0,2.0,0.0,9.43,20.99,17.96,55,,0,65,
CANN Hi Boy Lemon Lavender 5mg THC 4pk 12oz can,Beverages,Artisan Beer,0,1.9,0.0,11.27,20.99,17.96,46,,0,62,
Wild State Birdie Passion Fruit Guava 10mg THC 4pk 12oz can,Beverages,Wild State Cider,31,1.9,15.9,10.99,18.99,15.96,42,Pallet Orders,11,13,Stillwater:5;Andover:6;Cottage Grove:9;Bloomington:11
BLNCD Mocktail Variety Pack 10mg 12pk 12oz can,Beverages,Bellboy Corporation,13,1.9,6.9,31.5,54.99,46.96,43,,11,11,Plymouth:4;Rosemount:4;Roseville:5
Squoze Cranberry Dream 10mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,122,1.8,67.6,6.73,17.49,14.96,62,,8,22,Minnetonka:3;Woodbury:3;Osseo:4;Vadnais Heights:4;Minneapolis:5;St. Louis Park:5;Blaine:6;Stillwater:6;Chanhassen:11;Ramsey:12;Roseville:13;Andover:14;Plymouth:18;Rosemount:18
Minny Grown Highdrate Lemon Squeeze 10mg THC 4pk 12oz can,Beverages,Minny Grown,26,1.8,14.5,11.0,19.99,16.96,45,,9,17,Ramsey:1;Vadnais Heights:3;Rosemount:4;St. Louis Park:18
Clrty SodaPot Citrus Glow 4pk 12oz can,Beverages,,57,1.8,31.1,7.13,20.99,17.96,66,,8,23,Cottage Grove:4;Rosemount:1;Minneapolis:3;Roseville:3;Plymouth:4;St. Louis Park:4;Woodbury:4;Chanhassen:5;Minnetonka:5;Ramsey:5;Vadnais Heights:5;Blaine:7;Osseo:7
Happi Glow Up 10mg THC 4pk 12oz can,Beverages,,155,1.7,93.1,12.45,23.99,19.96,48,,5,31,Roseville:1;Andover:2;Ramsey:4;Bloomington:5;St. Louis Park:8;Osseo:9;Vadnais Heights:10;Minnetonka:23;Blaine:27;Plymouth:28;Chanhassen:38
Sweet Justice Lemonade Ginger Ale 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",51,1.7,29.5,11.67,18.99,15.96,39,,9,15,Blaine:3;Plymouth:5;Minnetonka:11;St. Louis Park:15;Chanhassen:18
Nowadays 5mg THC 2oz btl,Beverages,Disruptive Beverage Inc.,7,1.6,4.5,3.05,6.49,5.96,53,,8,14,Minnetonka:1;Chanhassen:6
Vibes Wildberry Indica 10mg THC 4pk 12oz can,Beverages,Discontinued,30,1.6,18.2,12.33,20.99,17.96,41,,6,26,Blaine:1;Plymouth:1;Vadnais Heights:2;Ramsey:3;Minneapolis:6;Osseo:7;Minnetonka:10
CANN Hi'er Boy Ginger Lemongrass 10mg THC 4pk 12oz can,Beverages,Artisan Beer,-2,1.6,-1.3,12.78,20.99,17.96,39,,0,51,
Bent Paddle Berry Stash 5mg THC 4pk 12oz can,Beverages,,8,1.6,5.1,7.33,12.99,10.96,44,,5,28,Ramsey:3;Plymouth:6
CANN Hi Boy Blood Orange Cardamom 5mg THC 4pk 12oz can,Beverages,Artisan Beer,0,1.5,0.0,10.62,20.99,17.96,49,,0,47,
BLNCD Cranberry Pomegrante Mule 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,33,1.5,21.4,13.07,23.99,19.96,46,,9,9,Andover:4;Stillwater:4;Blaine:5;Cottage Grove:5;Plymouth:5;Rosemount:5;St. Louis Park:5
Forbidden Fruit Strawberry Lemonade 10mg THC 4pk 12oz can,Beverages,Nothing But Hemp LLC,239,1.5,155.2,9.98,22.99,19.96,57,,5,27,Minneapolis:8;Stillwater:10;Andover:12;Chanhassen:12;Rosemount:12;Ramsey:13;Vadnais Heights:13;St. Louis Park:14;Plymouth:15;Roseville:18;Woodbury:19;Blaine:93
Happi Nightcap 4pk 7.5oz can,Beverages,,94,1.5,62.3,9.39,18.99,15.96,51,,7,17,Rosemount:2;Woodbury:4;Stillwater:5;Chanhassen:2;Minnetonka:4;Minneapolis:5;Osseo:5;Roseville:6;St. Louis Park:6;Vadnais Heights:10;Andover:12;Plymouth:12;Blaine:21
Mary Jones Zero Berry Lemonade 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",62,1.4,43.8,9.89,20.99,17.96,53,,7,14,Rosemount:4;Cottage Grove:15;Woodbury:43
Howdy Sweet Tea 5mg 4pk 12oz can,Beverages,Get Chai,65,1.4,46.4,8.69,11.49,7.86,24,,6,18,Stillwater:1;Woodbury:1;Ramsey:9;Osseo:9;Minnetonka:11;Roseville:13;St. Louis Park:21
CANN Hi'er Boy Grapefruit Rosemary 10mg THC 4pk 12oz can,Beverages,Artisan Beer,-2,1.4,-1.4,12.78,20.99,17.96,39,,0,45,
Foundry Nation Fruit Punch 10mg THC,Beverages,Small Lot MN,37,1.3,29.4,13.94,23.99,19.96,42,,5,18,Osseo:3;Minnetonka:4;Rosemount:4;Andover:4;Blaine:5;Woodbury:6;Bloomington:11
Cannachill Citrus 4pk 12oz can,Beverages,Discontinued,45,1.3,35.3,14.0,20.99,16.96,33,,6,14,Minnetonka:1;Ramsey:4;Minneapolis:5;Vadnais Heights:35
CANN Variety Pack 2mg THC 12pk 8oz can,Beverages,Artisan Beer,-1,1.3,-0.8,21.22,37.99,30.96,44,,0,42,
Sweet Justice Cola 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",174,1.3,130.1,10.58,17.49,14.96,40,,6,16,Minneapolis:1;Woodbury:1;Ramsey:5;Minnetonka:10;Andover:11;Roseville:11;Rosemount:13;Stillwater:13;St. Louis Park:14;Vadnais Heights:14;Osseo:15;Chanhassen:16;Plymouth:22;Blaine:28
CANN Hi Boy Cranberry Sage 5mg THC,Beverages,Artisan Beer,0,1.3,0.0,11.27,20.99,17.96,46,,0,41,
Highdro Passion Fruit 5mg THC 10 Pack,Edibles,Discontinued,36,1.3,28.6,9.0,24.99,,64,,1,36,Ramsey:1;Rosemount:4;Chanhassen:10;Stillwater:21
Soshel Paloma 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,52,1.3,39.3,7.38,17.49,9.95,58,,3,29,Minneapolis:1;Roseville:2;Stillwater:5;Osseo:6;Ramsey:9;Blaine:12;St. Louis Park:17
Pamos Spritz Long Island 5mg THC 4pk 12oz can,Beverages,Get Chai,61,1.2,49.6,7.7,14.99,9.95,49,,3,26,Woodbury:1;Chanhassen:2;Stillwater:6;Blaine:7;Ramsey:8;Minnetonka:10;Rosemount:13;St. Louis Park:14
Foundry Nation Soda Variety Pack 5mg THC 6pk 12oz can,Beverages,Small Lot MN,45,1.2,38.1,11.47,23.99,19.96,52,,4,20,Stillwater:1;Vadnais Heights:1;Blaine:2;Chanhassen:2;Woodbury:2;Andover:3;Osseo:3;Plymouth:3;St. Louis Park:3;Minneapolis:4;Minnetonka:4;Ramsey:4;Rosemount:4;Roseville:4;Cottage Grove:5
Forbidden Fruit Lemonade 10mg THC 4pk 12oz can,Beverages,Nothing But Hemp LLC,297,1.2,238.7,9.83,23.99,19.96,59,,4,22,Stillwater:6;Chanhassen:8;Osseo:8;Rosemount:10;Roseville:11;Minnetonka:12;Minneapolis:13;Ramsey:18;Andover:19;St. Louis Park:19;Vadnais Heights:19;Plymouth:21;Woodbury:31;Blaine:102
