Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Jack Daniels Tennessee Apple 750ml,Whisky/Whiskey,Johnson Brothers - St. Paul,64,2.4,27.1,18.28,30.49,25.96,40,,6,49,Andover:4;Blaine:4;St. Louis Park:6;Stillwater:6;Ramsey:8;Bloomington:11;Rosemount:12;Woodbury:13
On the Rocks Jalapeno Pineapple Margarita 100ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,151,2.4,63.0,3.67,6.49,5.96,43,,12,23,Blaine:2;Andover:3;Minneapolis:4;Minnetonka:12;Roseville:12;Cottage Grove:13;Vadnais Heights:15;St. Louis Park:19;Rosemount:27;Osseo:44
Prairie Organic Cucumber Vodka 750ml,Vodka,Phillips Wine & Spirits - St. Paul,23,2.4,9.5,13.25,23.99,19.96,45,3 free vodka 1.75 free on 21cases monthly,10,33,Roseville:2;Stillwater:4;Bloomington:5;Blaine:12
Phillips Peppermint 60pf Traveler,Schnapps,Phillips Wine & Spirits - St. Paul,65,2.4,27.5,6.43,12.49,10.96,49,1 free Pep 60 Liter on 8 cs,10,31,Andover:3;Osseo:3;Cottage Grove:5;Roseville:5;Vadnais Heights:5;St. Louis Park:7;Stillwater:7;Rosemount:8;Minnetonka:11;Blaine:11
Drambuie 750ml,Cordials,Bellboy Corporation,81,2.4,33.4,27.75,47.99,39.96,42,,10,33,Blaine:1;Andover:2;Ramsey:2;Roseville:2;Minneapolis:3;Minnetonka:3;Cottage Grove:6;Plymouth:6;Vadnais Heights:6;Chanhassen:6;St. Louis Park:7;Rosemount:8;Stillwater:9;Bloomington:10;Woodbury:10
J. Henry Small Batch Bourbon 750ml,Bourbon,"Grape Beginnings, Inc.",22,2.4,9.2,37.0,59.99,49.96,38,case 1,12,23,St. Louis Park:2;Minnetonka:4;Roseville:4;Plymouth:6;Woodbury:6
Svedka Mango Pineapple Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,17,2.3,7.3,9.81,17.49,14.96,44,,9,34,Blaine:8;Bloomington:9
Tequila Rose Strawberry 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,42,2.3,17.9,19.57,30.49,25.96,36,,11,26,Chanhassen:2;Cottage Grove:2;Osseo:3;Andover:4;Woodbury:6;Blaine:7;Rosemount:8;Vadnais Heights:10
Vikre Boreal Cedar Gin 750ml,Gin,Phillips Wine & Spirits - St. Paul,20,2.3,8.8,22.68,35.49,29.96,36,Case 1,10,28,St. Louis Park:3;Roseville:3;Andover:4;Blaine:5;Rosemount:5
Teeling Small Batch 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,38,2.3,16.2,22.63,33.99,27.96,33,,9,35,Andover:1;Ramsey:2;Stillwater:2;Vadnais Heights:3;Blaine:4;Osseo:4;Plymouth:4;Roseville:4;Woodbury:4;Bloomington:5;St. Louis Park:5
Apaluz Mezcal 750ml,Agave,"Tradition Wine & Spirits, LLC",40,2.3,17.6,22.17,35.49,29.96,38,,10,28,Blaine:2;Minneapolis:2;Andover:4;St. Louis Park:4;Roseville:8;Minnetonka:9;Ramsey:11
DOM B&B Liqueur 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,60,2.3,25.7,25.75,41.99,34.96,39,,10,30,Stillwater:2;St. Louis Park:3;Minnetonka:4;Rosemount:4;Ramsey:5;Woodbury:5;Roseville:6;Cottage Grove:6;Chanhassen:7;Plymouth:8;Vadnais Heights:10
E&J XO Brandy 1.75L,Brandy,Johnson Brothers - St. Paul,32,2.3,14.2,22.68,28.99,25.96,22,,9,32,Minnetonka:1;Plymouth:3;Rosemount:3;Blaine:3;Bloomington:4;St. Louis Park:4;Stillwater:4;Roseville:5;Cottage Grove:5
Canadian Hunter 1.75L,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",42,2.3,17.9,12.94,16.99,14.96,24,Case 1,7,44,Ramsey:2;Roseville:2;Rosemount:7;Plymouth:8;Minnetonka:10;Cottage Grove:13
E&J Vanilla Brandy 750ml,Brandy,Johnson Brothers - St. Paul,87,2.3,37.0,9.84,14.99,,34,Deep Net,11,26,Woodbury:4;Minneapolis:5;Chanhassen:6;Stillwater:7;Bloomington:8;Andover:10;Plymouth:10;Minnetonka:11;Cottage Grove:12;Ramsey:14
Copper & Cask Small Batch #13 8yr Cigar 750ml,Whisky/Whiskey,Bellboy Corporation,34,2.3,15.1,40.5,72.99,60.96,45,,13,14,St. Louis Park:1;Andover:4;Bloomington:5;Woodbury:5;Roseville:9;Blaine:10
Johnnie Walker Red 375ml,Whisky/Whiskey,Johnson Brothers - St. Paul,75,2.3,32.6,10.45,18.99,15.96,45,Case 1,6,47,Ramsey:1;Blaine:2;Vadnais Heights:2;Roseville:7;Plymouth:13;Woodbury:14;St. Louis Park:16;Minnetonka:20
McQueen & The Violet Fog Ultraviolet 750ml,Gin,Southern Glazer's Wine & Spirits of MN,8,2.3,4.0,26.08,42.99,35.96,39,Case 1,9,32,Blaine:4;Minnetonka:4
Jack Daniels Fire 1.75L,American Whiskey,Johnson Brothers - St. Paul,36,2.3,15.6,35.47,48.99,37.96,28,,10,29,Rosemount:1;Roseville:1;Chanhassen:2;Vadnais Heights:2;Woodbury:2;Blaine:3;St. Louis Park:4;Bloomington:5;Ramsey:7;Minneapolis:9
Jack Daniels Fire 375ml,Whisky/Whiskey,Johnson Brothers - St. Paul,78,2.3,33.7,9.78,20.99,17.96,53,,11,25,Ramsey:1;Vadnais Heights:6;Andover:9;Blaine:12;Cottage Grove:16;Minnetonka:17;Osseo:17
Kessler Blended Whiskey 1.75L,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,13,2.3,5.6,15.09,18.99,,21,Case 1,9,34,Cottage Grove:13
Beefeater Gin 750ml,Gin,Southern Glazer's Wine & Spirits of MN,50,2.3,21.6,13.17,22.49,19.96,41,,7,43,Minnetonka:3;Chanhassen:5;Bloomington:9;Roseville:11;St. Louis Park:11;Blaine:11
Dekuyper Amaretto Liter,Cordials,Southern Glazer's Wine & Spirits of MN,41,2.3,18.1,8.23,14.99,12.96,45,,10,28,Plymouth:1;Osseo:2;Roseville:5;St. Louis Park:6;Cottage Grove:7;Blaine:9;Minnetonka:11
Redbreast 12 Yr 750ml,Whisky/Whiskey,Bellboy Corporation,31,2.3,13.6,49.33,92.99,74.96,47,,9,33,Minnetonka:1;Osseo:2;Vadnais Heights:3;Woodbury:3;Blaine:4;Ramsey:5;Rosemount:5;Stillwater:8
Basil Hayden's Dark Rye 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,43,2.3,19.1,31.24,53.99,44.96,42,,9,32,Cottage Grove:1;Minneapolis:2;Roseville:2;Stillwater:2;Andover:3;Rosemount:3;Woodbury:3;Blaine:3;Chanhassen:5;St. Louis Park:6;Minnetonka:13
Phillips Lime Vodka Liter,Vodka,Phillips Wine & Spirits - St. Paul,7,2.3,3.0,9.72,12.99,,25,Case 1,13,17,Blaine:2;Bloomington:5
Phillips Peppermint 60pf Liter,Schnapps,Phillips Wine & Spirits - St. Paul,113,2.3,49.4,8.15,14.99,12.96,46,1 free Pep 60 Liter on 8 cs,9,33,Rosemount:3;Ramsey:3;Roseville:4;Cottage Grove:5;Osseo:5;Minneapolis:6;Andover:7;Blaine:9;Vadnais Heights:9;St. Louis Park:11;Stillwater:21;Chanhassen:30
Luksusowa Potato Vodka 1.75L,Vodka,Bellboy Corporation,19,2.3,8.1,24.17,28.99,24.96,17,Case 1,11,26,Minnetonka:1;Ramsey:1;Blaine:2;Chanhassen:5;Rosemount:10
Gentleman Jack 1.75L,Whisky/Whiskey,Johnson Brothers - St. Paul,40,2.2,18.4,37.68,59.99,49.96,37,,10,25,Chanhassen:2;Ramsey:4;Plymouth:4;Stillwater:6;Vadnais Heights:6;Rosemount:8;Cottage Grove:10
Christian Bros Brandy 375ml,Brandy,Southern Glazer's Wine & Spirits of MN,54,2.2,24.8,4.9,8.99,7.96,45,,10,25,Cottage Grove:1;Vadnais Heights:5;Rosemount:12;Plymouth:17;Minnetonka:19
Jim Beam Vanilla 50ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,767,2.2,342.4,6.67,2.49,,-168,,8,36,Plymouth:6;Chanhassen:69;Rosemount:107;St. Louis Park:114;Roseville:129;Vadnais Heights:154;Osseo:188
Don Julio Blanco 375ml,Agave,Bellboy Corporation,12,2.2,5.4,28.5,33.49,27.96,15,8cs in one month,6,44,Blaine:1;Roseville:5;St. Louis Park:6
Chi-Chi's Mexican Mudslide 1.75L,Pre-Mix,Southern Glazer's Wine & Spirits of MN,13,2.2,6.0,9.13,15.99,13.96,43,,6,43,Plymouth:3;Bloomington:5;Blaine:5
Seagrams Extra Dry Gin 375ml,Gin,Southern Glazer's Wine & Spirits of MN,55,2.2,25.3,4.08,7.99,6.96,49,,10,25,St. Louis Park:4;Rosemount:4;Blaine:8;Andover:9;Cottage Grove:14;Roseville:16
Wheel Horse Barrel Master Rye Batch #1 750ml,Bourbon,Bellboy Corporation,29,2.2,13.0,22.67,39.99,34.96,43,,13,13,St. Louis Park:2;Plymouth:4;Rosemount:4;Woodbury:4;Vadnais Heights:5;Blaine:10
Rum Chata Pineapple Cream 50ml,Cordials,Johnson Brothers - St. Paul,720,2.2,323.7,1.34,2.99,,55,,7,40,Cottage Grove:35;Plymouth:80;Blaine:81;Roseville:93;Woodbury:93;Minneapolis:100;Rosemount:103;Andover:135
WhistlePig PiggyBack Rye 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,21,2.2,9.9,37.69,49.99,44.96,25,,8,35,Andover:1;Rosemount:1;Blaine:1;Minneapolis:1;Cottage Grove:2;St. Louis Park:2;Woodbury:2;Stillwater:5;Roseville:5
Phillips Amaretto Liter,Cordials,Phillips Wine & Spirits - St. Paul,33,2.2,15.2,10.42,18.99,15.96,45,1 Free Blackberry Liter on 8 cs asst Cordials,10,25,Chanhassen:1;Roseville:3;Blaine:5;St. Louis Park:6;Stillwater:7;Bloomington:11
Mr. Black Cold Brew Coffee Liqueur 750ml,Cordials,Phillips Wine & Spirits - St. Paul,13,2.2,6.0,21.18,35.49,29.96,40,Case 1 Must hit 4 cs within month,10,25,St. Louis Park:1;Vadnais Heights:2;Blaine:2;Rosemount:3;Bloomington:5
Phillips UV Vodka 1.75L,Vodka,Phillips Wine & Spirits - St. Paul,25,2.2,11.5,11.59,18.99,15.96,39,2 free Blue 1.75 on 25,10,25,Cottage Grove:1;Ramsey:1;Vadnais Heights:1;Roseville:2;St. Louis Park:2;Blaine:3;Rosemount:3;Plymouth:3;Minnetonka:4;Bloomington:5
Patron Anejo Tequila 750ml,Agave,Southern Glazer's Wine & Spirits of MN,90,2.2,41.3,38.6,56.99,47.96,32,,8,34,Woodbury:4;St. Louis Park:6;Chanhassen:7;Stillwater:7;Vadnais Heights:8;Bloomington:9;Minnetonka:9;Blaine:11;Rosemount:11;Ramsey:18
McMasters Canadian Whiskey 1.75L,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,2.2,0.0,13.25,20.99,17.96,37,Case 1 Pricing,12,18,
Dewar's White Label Scotch 50ml,Whisky/Whiskey,Bellboy Corporation,718,2.2,327.4,0.68,2.99,,77,,9,30,Woodbury:16;Osseo:25;Roseville:28;Blaine:48;Cottage Grove:65;Vadnais Heights:72;Minnetonka:87;Chanhassen:114;Plymouth:115;Rosemount:148
Bushmills Irish Whiskey 1.75L,Whisky/Whiskey,Johnson Brothers - St. Paul,42,2.2,19.4,25.6,47.99,39.96,47,1 on 5,11,20,Minneapolis:1;St. Louis Park:1;Cottage Grove:2;Vadnais Heights:2;Woodbury:2;Plymouth:2;Andover:3;Osseo:3;Bloomington:4;Ramsey:5;Roseville:5;Blaine:6;Chanhassen:6
Sazerac Rye 750ml,Whisky/Whiskey,Bellboy Corporation,17,2.1,8.2,30.0,28.99,23.96,-3,"3cs, one store",5,44,Minnetonka:1;Osseo:2;St. Louis Park:3;Bloomington:5;Rosemount:6
Skinny Freezers Watermelon Lemonade 100ml,Pre-Mix,Bellboy Corporation,194,2.1,94.5,1.64,3.99,,59,,6,39,Osseo:194
The Botanist Islay Gin 750ml,Gin,Bellboy Corporation,14,2.1,6.5,26.83,45.99,37.96,42,Case 1,8,33,St. Louis Park:1;Chanhassen:3;Blaine:5;Bloomington:5
Suntory -196 Green tea Variety Pack 8pk 12oz can,Pre-Mix,Southern Glazer's Wine & Spirits of MN,21,2.1,10.2,15.27,20.99,17.96,27,,12,12,Blaine:4;Woodbury:4;St. Louis Park:5;Minneapolis:8
Tullamore Dew Irish Whiskey 1.75L,Whisky/Whiskey,Bellboy Corporation,26,2.1,12.5,33.47,49.99,41.96,33,9cs purchase in a month,10,22,Chanhassen:2;Cottage Grove:3;Minnetonka:3;Stillwater:4;Rosemount:4;Bloomington:5;Vadnais Heights:5
Phillips Root 100 Traveler,Schnapps,Phillips Wine & Spirits - St. Paul,50,2.1,23.5,10.48,18.99,15.96,45,1 free Pep 60 Liter on 8 cs,9,28,Chanhassen:2;Woodbury:2;Osseo:2;Minneapolis:4;Andover:7;Blaine:12;Rosemount:21
Cuervo Traditional Reposado 375ml,Agave,Johnson Brothers - St. Paul,11,2.1,5.3,9.88,15.99,13.96,38,,12,13,Minneapolis:1;Cottage Grove:10
Bib & Tucker 6 Year Bourbon 750ml,Bourbon,Johnson Brothers - St. Paul,33,2.1,16.0,36.84,58.99,49.96,38,Case 1 Pricing,7,35,Chanhassen:1;Plymouth:1;Andover:2;Blaine:2;Cottage Grove:2;Minnetonka:2;Osseo:2;Roseville:2;Vadnais Heights:3;Ramsey:3;Rosemount:4;St. Louis Park:4;Woodbury:5
Buzzballz Pineapple Jalapeno 187ml,Pre-mixed,Phillips Wine & Spirits - St. Paul,26,2.1,12.4,1.8,6.99,,74,1 Case 48 pack Chiller free on 25 Chiller 187,11,18,Minneapolis:3;Blaine:23
Luksusowa Potato Vodka Liter,Vodka,Phillips Wine & Spirits - St. Paul,17,2.1,8.0,13.83,16.99,,19,Case 1,9,28,Bloomington:8;Roseville:9
Cathead Vodka 1.75L,Vodka,Phillips Wine & Spirits - St. Paul,72,2.1,35.1,20.01,27.99,22.86,29,Case 1,8,30,Ramsey:2;Blaine:3;Andover:4;Stillwater:4;Chanhassen:6;Minnetonka:6;Roseville:6;St. Louis Park:8;Cottage Grove:9;Rosemount:9;Plymouth:15
Campo Bravo Tequila 750ml,Agave,Phillips Wine & Spirits - St. Paul,7,2.1,3.3,16.08,29.99,24.96,46,Case 1,11,18,Ramsey:2;Bloomington:5
Chicken Cock Bourbon 750ml,Whisky/Whiskey,Johnson Brothers - St. Paul,18,2.1,8.5,38.52,59.99,49.96,36,Netted down price,10,23,Minneapolis:1;Bloomington:2;Chanhassen:2;St. Louis Park:3;Blaine:4;Roseville:6
Herradura Silver Tequila 750ml,Agave,Johnson Brothers - St. Paul,65,2.1,30.5,34.67,47.99,39.96,28,,9,28,St. Louis Park:1;Stillwater:1;Osseo:2;Ramsey:2;Rosemount:2;Cottage Grove:2;Blaine:4;Bloomington:5;Vadnais Heights:5;Andover:6;Roseville:7;Chanhassen:8;Minneapolis:20
Cocchi di Torino 375ml,Vermouth,Libation Project,46,2.1,22.1,12.25,21.99,17.96,44,Case 1,8,31,Cottage Grove:1;Andover:3;Blaine:3;Stillwater:3;Chanhassen:3;Roseville:6;Woodbury:6;St. Louis Park:10;Minnetonka:11
Dr McGillicuddys Vanilla Traveler,Schnapps,"Breakthru Beverage Minnesota Wine & Spirits, LLC",-12,2.1,-5.8,9.85,14.99,,34,15cs purchase in a month,12,12,
Phillips Blackberry Brandy Liter,Brandy,Phillips Wine & Spirits - St. Paul,71,2.0,35.1,10.64,17.49,14.96,39,1 Free Blackberry Liter on 8 cs asst Cordials,8,29,Vadnais Heights:1;Minneapolis:2;Osseo:2;St. Louis Park:4;Roseville:4;Stillwater:6;Plymouth:7;Rosemount:7;Andover:8;Minnetonka:10;Ramsey:10;Blaine:10
Bacardi Gold Rum Traveler,Rum,Southern Glazer's Wine & Spirits of MN,32,2.0,15.8,10.51,17.49,14.96,40,,8,29,Blaine:1;Bloomington:5;St. Louis Park:7;Cottage Grove:7;Roseville:12
Old Forester 1920 Prohibition 750ml,Whisky/Whiskey,Johnson Brothers - St. Paul,38,2.0,19.1,43.55,61.99,49.96,30,,8,28,Osseo:1;St. Louis Park:1;Blaine:3;Chanhassen:3;Bloomington:5;Vadnais Heights:5;Cottage Grove:6;Minnetonka:6;Roseville:8
Martell VS Cognac 750ml,Brandy,Southern Glazer's Wine & Spirits of MN,15,2.0,7.5,26.38,41.99,34.96,37,,10,19,Chanhassen:1;Woodbury:1;St. Louis Park:2;Blaine:5;Cottage Grove:6
Black Velvet Toasted Caramel 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,30,2.0,15.0,7.25,9.99,8.96,27,,9,24,St. Louis Park:2;Vadnais Heights:2;Andover:4;Blaine:4;Rosemount:7;Bloomington:11
On The Rocks Blue Hawaiian 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,26,2.0,13.3,15.2,24.99,18.96,39,,8,27,Woodbury:2;Roseville:3;Bloomington:4;Minneapolis:5;Andover:6;Blaine:6
E&J Brandy 200ml,Brandy,Johnson Brothers - St. Paul,147,2.0,73.3,3.38,6.99,,52,,9,24,Cottage Grove:12;Vadnais Heights:21;Andover:24;Plymouth:34;Ramsey:56
On The Rocks Cosmo 4pk 12oz can,Pre-Mix,Southern Glazer's Wine & Spirits of MN,12,2.0,6.1,8.38,12.99,10.96,35,,10,18,St. Louis Park:3;Bloomington:4;Blaine:5
Pinnacle Vodka 200ml,Vodka,Southern Glazer's Wine & Spirits of MN,118,2.0,58.4,2.14,4.49,3.96,52,,6,38,Andover:11;Vadnais Heights:27;Blaine:34;Minneapolis:46
Lillet Aperitif White 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,13,2.0,6.6,14.77,26.99,22.96,45,,10,18,Roseville:1;Rosemount:4;St. Louis Park:8
New Amsterdam Apple Vodka 50ml,Vodka,Discontinued,4,2.0,2.0,,1.49,1.24,,,10,20,Minneapolis:4
Mi Campo Tequila Blanco 375ml,Agave,Southern Glazer's Wine & Spirits of MN,25,2.0,12.5,3.1,14.99,12.96,79,,7,33,Andover:1;Blaine:3;Woodbury:3;Rosemount:7;Roseville:11
Jim Beam Honey 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,61,2.0,29.9,12.56,20.99,18.96,40,,7,34,Woodbury:1;Roseville:2;Andover:4;Vadnais Heights:4;Blaine:4;Plymouth:7;Ramsey:8;Bloomington:9;Chanhassen:11;Minnetonka:11
Smoke Wagon Blended Straight Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,54,2.0,27.1,22.57,35.99,29.96,37,,6,37,Minnetonka:4;Rosemount:4;Chanhassen:6;Plymouth:6;Vadnais Heights:7;Roseville:8;Blaine:9;Bloomington:10
Southern Comfort 100pf 50ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",134,2.0,65.8,0.6,2.99,,80,"150cs 50ml purchase in a month (Buffalo Trace Cream, Canadian Mist, Dr Mcgil, Fireball, Goldschlager, Hartley Brandy, Margaritaville, Parrot Bay, Platinum 7x, R&R, Scoresby, Sheep Dog, SoCo, Taaka, Traveller, Wheately, Yukon Jack)",11,16,Andover:46;Cottage Grove:88
Chi-Chi's Margarita 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,11,1.9,5.8,3.82,6.99,,45,,8,25,Blaine:5;Bloomington:6
Noteworthy Rye 90 PRF 750ml,Whisky/Whiskey,Bellboy Corporation,63,1.9,32.4,5.17,14.99,7.96,66,CASE 1,5,40,Blaine:1;Stillwater:8;Chanhassen:10;Ramsey:13;Cottage Grove:31
1800 Coconut Tequila 750ml,Agave,Johnson Brothers - St. Paul,13,1.9,6.8,18.3,30.49,25.96,40,,11,12,Blaine:2;St. Louis Park:11
Ketel One Cosmopolitan 750ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,36,1.9,19.0,17.4,26.99,22.96,36,Case 1,8,25,Roseville:6;Stillwater:6;Blaine:6;St. Louis Park:7;Woodbury:11
Patron Reposado Tequila 750ml,Agave,Southern Glazer's Wine & Spirits of MN,14,1.9,7.2,34.85,49.99,41.96,30,,7,31,Osseo:2;Plymouth:2;Minnetonka:4;Blaine:6
Western Son Vodka 1.75L,Vodka,Johnson Brothers - St. Paul,51,1.9,26.9,13.68,20.99,17.96,35,Net Down Case Price,8,25,Ramsey:1;Chanhassen:2;Minnetonka:2;Blaine:3;Cottage Grove:3;Rosemount:3;Woodbury:4;Andover:5;Plymouth:5;Roseville:5;Stillwater:5;Vadnais Heights:5;St. Louis Park:8
Corralejo Reposado Tequila 750ml,Agave,"Breakthru Beverage Minnesota Wine & Spirits, LLC",15,1.9,8.0,21.94,33.99,28.96,35,10cs purchase in a month,7,29,St. Louis Park:6;Osseo:9
Western Son Blueberry Vodka Liter,Vodka,Johnson Brothers - St. Paul,17,1.9,9.2,9.93,15.99,13.46,38,Net Down Case Price,7,28,Bloomington:2;Plymouth:3;Woodbury:4;Roseville:8
Don Julio Gift Pack 3pk 375ml,Agave,Johnson Brothers - St. Paul,22,1.9,11.6,39.02,130.99,109.96,70,,8,25,Cottage Grove:1;Blaine:1;Minneapolis:1;Andover:2;Chanhassen:2;St. Louis Park:4;Plymouth:5;Roseville:6
Dekuyper Sour Apple Pucker 750ml,Schnapps,Southern Glazer's Wine & Spirits of MN,50,1.9,25.7,6.73,12.49,10.96,46,,7,31,Plymouth:1;Minnetonka:5;Andover:7;Blaine:8;St. Louis Park:9;Bloomington:10;Vadnais Heights:10
New Amsterdam Watermelon 1.75L,Vodka,Johnson Brothers - St. Paul,14,1.9,7.4,14.47,23.49,19.96,38,1 free on 20 NAV 1.75 May/July.  Deep $90 invoice All months,9,20,Blaine:5;Minneapolis:9
Wiser's Deluxe Canadian Whisky 1.75L,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",3,1.9,1.6,22.68,26.99,,16,5 case deal,8,24,Blaine:1;Bloomington:2
King's County Straight Bourbon 750ml,Whisky/Whiskey,Libation Project,17,1.9,9.1,53.17,73.99,59.96,28,Case 1,8,24,Andover:1;Chanhassen:2;St. Louis Park:2;Blaine:3;Roseville:4;Woodbury:5
Bulleit Bourbon 50ml,Whisky/Whiskey,Bellboy Corporation,77,1.9,40.9,2.25,3.99,3.46,44,,9,20,St. Louis Park:77
Crown Royal Vanilla 1.75L,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,58,1.9,30.1,36.7,50.99,42.96,28,Case 1 Must hit 6 cs within month,8,26,Osseo:1;Plymouth:1;Vadnais Heights:1;Woodbury:1;Chanhassen:3;Cottage Grove:3;Roseville:4;Bloomington:5;Minneapolis:5;Rosemount:5;St. Louis Park:5;Stillwater:5;Ramsey:6;Blaine:6;Minnetonka:7
Casamigos Reposado 1.75L,Agave,Johnson Brothers - St. Paul,8,1.9,4.3,75.67,119.99,99.96,37,Case 1,9,19,Minneapolis:1;St. Louis Park:1;Vadnais Heights:1;Roseville:1;Bloomington:2;Woodbury:2
Monkey Shoulder Scotch 750ml,Whisky/Whiskey,Bellboy Corporation,21,1.9,11.0,22.17,35.49,29.96,38,2 case deal weekly,7,30,Ramsey:1;Minnetonka:3;Stillwater:3;Blaine:4;Bloomington:5;St. Louis Park:5
Suntory Hibiki Whisky 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,25,1.9,13.0,64.0,86.99,69.96,26,,8,26,Roseville:2;Andover:3;Vadnais Heights:3;Minneapolis:3;Blaine:4;Bloomington:5;Woodbury:5
Svedka Raspberry Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,15,1.9,7.7,9.81,17.49,14.96,44,,9,22,Vadnais Heights:2;Cottage Grove:6;St. Louis Park:7
Ciroc Peach Vodka 750ml,Vodka,Bellboy Corporation,57,1.9,30.3,20.92,34.99,29.96,40,4cs across chain - Same Week,7,29,Plymouth:3;Rosemount:3;Minnetonka:5;St. Louis Park:5;Bloomington:9;Stillwater:10;Chanhassen:11;Vadnais Heights:11
Glenlivet 14yr Cognac 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,15,1.9,7.8,41.98,59.99,49.96,30,,10,17,Blaine:1;St. Louis Park:6;Ramsey:8
Vikre Boreal Spruce Gin 750ml,Gin,Phillips Wine & Spirits - St. Paul,22,1.9,11.5,22.68,35.49,29.96,36,Case 1,9,21,Andover:1;Rosemount:3;Roseville:3;St. Louis Park:5;Vadnais Heights:10
Jim Beam Red Stag Black Cherry 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,75,1.9,39.8,12.56,20.99,17.96,40,,7,29,Chanhassen:3;Roseville:3;Blaine:3;Plymouth:4;Vadnais Heights:5;Woodbury:5;Andover:6;St. Louis Park:10;Ramsey:36
Bumbu XO Rum 750ml,Rum,Southern Glazer's Wine & Spirits of MN,22,1.9,11.6,28.12,47.99,39.96,41,Case 1,8,25,Blaine:1;Woodbury:3;Vadnais Heights:3;Andover:5;Minnetonka:5;Ramsey:5
Cruzan Single Barrel Rum 750ml,Rum,Southern Glazer's Wine & Spirits of MN,2,1.9,1.1,22.63,28.99,,22,,8,24,Cottage Grove:2
Stolichnaya Blueberi Vodka Liter,Vodka,Johnson Brothers - St. Paul,17,1.9,8.7,20.93,23.99,19.96,13,1 free 750 on 7 cases,7,31,Vadnais Heights:1;Rosemount:8;Blaine:8
Olmeca Altos Lime Margarita 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,8,1.8,4.4,11.38,23.99,19.96,53,,8,22,Roseville:1;St. Louis Park:3;Blaine:4
Ketel One Botanical Peach & Orange Bloss 750ml,Vodka,Phillips Wine & Spirits - St. Paul,21,1.8,11.8,14.41,23.99,19.96,40,Case 1 Must hit 5 cs within month,6,30,St. Louis Park:2;Bloomington:8;Blaine:11
Ketel One Espresso Martini 375ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,44,1.8,24.8,9.09,14.99,12.96,39,Case 1,6,30,Rosemount:2;St. Louis Park:6;Roseville:7;Blaine:8;Bloomington:10;Minnetonka:11
Windsor Blackberry 1.75L,Canadian Whisky,Phillips Wine & Spirits - St. Paul,42,1.8,23.1,13.45,20.99,17.96,36,8 free windsor 1.75 free on 50 cases 1.75 only  + 5.666cs of Trav Free,5,36,Minneapolis:4;Roseville:4;Cottage Grove:5;St. Louis Park:5;Woodbury:5;Blaine:6;Rosemount:6;Osseo:7
Drumshanbo Gunpowder Irish Gin 750ml,Gin,"Vinocopia, Inc",13,1.8,7.3,26.5,47.99,39.96,45,Net Down Pricing,7,26,Blaine:1;Rosemount:1;Plymouth:2;St. Louis Park:2;Woodbury:2;Minnetonka:6
Carpano Antica Formula Liter,Vermouth,"Breakthru Beverage Minnesota Wine & Spirits, LLC",14,1.8,7.9,34.69,57.99,48.96,40,,8,21,Osseo:1;Bloomington:2;Minnetonka:3;Blaine:3;Roseville:5
Lost Superior Whiskey Northern Cocktail 750ml,Whisky/Whiskey,Bellboy Corporation,20,1.8,11.3,26.17,35.99,,27,,6,30,Ramsey:3;St. Louis Park:4;Bloomington:5;Rosemount:8
Sauza Hornitos Lime 750ml,Agave,Southern Glazer's Wine & Spirits of MN,45,1.8,24.7,15.68,22.49,18.96,30,,9,18,Roseville:1;Chanhassen:3;Blaine:5;Andover:17;Bloomington:19
